,9704031022_R06C01,9704031022_R03C02,9769100165_R02C01,9769100107_R02C02,9769100165_R01C02,9721367080_R06C01,9704031022_R02C01,9721367080_R05C01,6929793133_R06C01,6929793133_R05C01,5773184018_R02C01,5773184018_R03C01,6929793134_R01C01,6929793134_R05C01,9704031016_R03C02,9704031022_R03C01,9704031036_R04C01,9769100151_R06C02,9704031036_R02C01,9769100124_R06C01,9769100042_R02C02,9769100025_R06C02,9769100025_R01C01,9769100107_R01C01,9769100151_R05C02,9769100151_R05C01,9769100151_R02C01,9769100165_R05C01,9721367080_R03C02,9769100165_R06C01,6929793133_R02C02,6929793133_R01C02,9769100134_R03C01,9769100151_R02C02,9769100165_R06C02,9704031036_R06C02,9721367078_R06C02,9704031036_R03C02,9721367080_R04C01,9769100107_R06C02,6929793133_R04C01,6929793133_R03C01,6929793133_R04C02,6929793133_R06C02,6929793133_R05C02,9721367078_R03C01,9704031022_R05C01,9704031022_R04C01,9769100151_R03C02,9721367080_R01C02,9704031036_R04C02,5998789035_R05C01,5773184018_R01C02,9704031036_R05C01,9704031036_R01C02,5998789035_R04C02,5773184018_R05C02,6929793134_R04C01,6929793134_R03C01,5773184018_R02C02,5773184018_R04C01,6929793133_R03C02,9704031016_R02C02,9704031022_R05C02,9769100107_R05C01,9769100134_R02C01,5773184018_R06C01,5773184018_R01C01,9721367080_R05C02,9704031036_R02C02,6929793133_R02C01,6929793133_R01C01,9721367080_R02C02,9769100165_R04C01,6929793134_R02C01,6929793134_R06C01,9704031016_R01C01,9704031036_R05C02,9704031036_R03C01,9704031036_R06C01
cg08721076,0.010944173232034112,0.01082203360025982,0.012812186768160885,0.013971858971125973,0.010538640760036676,0.010392392698289519,0.009928946567078949,0.010521871270640708,0.0066451279427620176,0.01594118796389012,0.011115806732036467,0.014130670904738223,0.01219902455006674,0.035531552481294915,0.01096053302562911,0.01150136820175026,0.008713977049633555,0.009317945346641453,0.00830884061366319,0.44272102872724717,0.400006182907657,0.010881391316268007,0.0142042970176941,0.14937086395637472,0.15873433497407952,0.18250617780984021,0.1654786922029682,0.1032374742892063,0.013230196755519102,0.012465883375377023,0.03211354151195615,0.014093986011159632,0.010128146443056263,0.011046159400677562,0.01017406743520248,0.008424802449785287,0.008795383154671554,0.009937817074394523,0.0110763360623568,0.011760020761039682,0.0961260145841745,0.012986306905016709,0.012610822737693192,0.0074562641123676505,0.01203006403688136,0.011227786269162545,0.010676319139769158,0.014388773224066368,0.01193197342378802,0.011845962053014096,0.01295063396622731,0.013043867371860434,0.010711004578392493,0.008827720679176641,0.0095965703272976,0.017013755202644313,0.009924779565186904,0.012664751739273825,0.010315045444207216,0.010899478359470312,0.012639273522489917,0.012239731520561504,0.011999697342406851,0.011312206225957355,0.011089513843551672,0.011900805003704336,0.006936944551601929,0.058421213738576824,0.010846600537583167,0.010272381258054738,0.011395185402334376,0.010864037203785459,0.011083834387388582,0.011378855832111706,0.011059277959923534,0.012686702852607864,0.006566507507538984,0.010227394663866832,0.01035482776601864,0.011429342009336348
cg09498379,0.01053762191985281,0.010875937417065133,0.011802801557539284,0.010523503086720497,0.010575935537836879,0.011186140569022012,0.009935711313262253,0.011010000166798206,0.006750505320012064,0.013236764625669592,0.011115312483030118,0.011637073455160624,0.010089146259812476,0.009895468893909546,0.010963745722851768,0.011106887424016519,0.011058763107017717,0.009521767739763633,0.010493468237746068,0.14735690792566136,0.09564968245296679,0.008695548885479552,0.011320125277044556,0.011672486880711489,0.008393716421920565,0.008821627611793332,0.01044693279443799,0.01114541967393767,0.011017256529520644,0.009890415107967725,0.013917771856373398,0.011127401158931108,0.012529257342047937,0.011148084580081876,0.026219199053940913,0.013836419646179094,0.010796619965861953,0.010330229738916834,0.01021722534201729,0.010378305119617964,0.011110243673521368,0.01145468493155356,0.01169215576553908,0.007305885745051358,0.010146268008064207,0.010210112331554635,0.010641659418731011,0.011187626428181278,0.008500859766506596,0.010391196996465048,0.009642803202835816,0.011668152686279581,0.012604708289844377,0.00923767115074016,0.009780511914006858,0.022509112170932648,0.010430408337723924,0.009518560653548176,0.010435490911977579,0.011976637540408248,0.011355697155938378,0.011606616962344022,0.010277006817899956,0.00941470793007966,0.008329119744257964,0.010794347914518656,0.005865134536775933,0.013620892521639462,0.009898279184878522,0.008920262681724375,0.01173737752277148,0.011642457291625243,0.010551686210885494,0.01050329783842664,0.011658313919678823,0.005759295797022523,0.006628403255081184,0.010123576398660464,0.010534853491514161,0.011354979061067506
cg11285507,0.030167725084299834,0.029576347939680652,0.025434794075964717,0.02690749136639156,0.025452431930598457,0.02466886876829726,0.0294709339766457,0.0338507942399704,0.015678063812876168,0.01779098375697757,0.02370530509579028,0.022787239176892255,0.021060574898516097,0.016274467476966106,0.028438605314294527,0.032433766255769096,0.028457386662756847,0.03199124016549981,0.029295918648118154,0.25564306488809,0.35067453690547307,0.030784579767267915,0.03409098007140904,0.04158177195091384,0.03020299882674634,0.032943006654747066,0.02517880537672427,0.031122459542454718,0.028925221143952833,0.030828416759350396,0.018867316566692206,0.020959267108403862,0.02719629151219967,0.024713214141649856,0.024676134970840903,0.02092704406795924,0.02841817567025614,0.02293478366737916,0.028591500085079127,0.02980186788446589,0.022994867122273437,0.01857960032987723,0.02180879772841933,0.01237408442222308,0.020836662750508824,0.023748051627535193,0.023763918022516005,0.02772407546160513,0.02961453267276399,0.03165615715533007,0.023597031674548945,0.021293061234968498,0.025394228479556115,0.021749185850906908,0.021262502199210796,0.02242572963461138,0.015329066440522943,0.027109408642596,0.01951705570095176,0.024719443586870633,0.02257595711330633,0.019658080452617594,0.025973293839120316,0.0245234654420125,0.028602681592899904,0.028296138548143005,0.017995241908682066,0.024600947944628276,0.025819674580957293,0.024825625608979357,0.019522259127727936,0.021368225944892495,0.02912388454347915,0.027052982173817637,0.02435475714843558,0.012587610115241064,0.023914539763012416,0.02305123892502108,0.020845248801116583,0.022928622720811608
cg09909877,0.014885990124252573,0.01708434130688572,0.015093488454110024,0.015576384573593218,0.017854740809402962,0.016330999360248736,0.014457040261016902,0.016294782237505728,0.010120606878988431,0.014893363934624355,0.015742989415702503,0.017378437045074566,0.016366914672696214,0.015956704795969643,0.015153769543313649,0.015032999254375543,0.015216030978340301,0.013609227287290353,0.013418998182703954,0.23385810010712935,0.27676696845873655,0.012941518821254456,0.014297162929775977,0.016630329073704236,0.013529970848142824,0.014669577524313665,0.016019392195800276,0.01773847094318605,0.01671777387902447,0.015402919680637258,0.01616098892724526,0.016156357193300094,0.015418864417497933,0.015573503709692378,0.017636907139085133,0.016486610300712832,0.015026530274574413,0.014011321022501669,0.01571928850189692,0.014076910472980516,0.015025789202063183,0.014983439418964377,0.019486045543844695,0.010417005470969447,0.015198326354706346,0.015029578169976588,0.014318007227965833,0.015510654206189805,0.014668980322326155,0.013821577685548125,0.015164675785147835,0.013680157137876734,0.01775177737361781,0.015155803545076611,0.01582631015082505,0.01975824837104719,0.014652771657005355,0.01788749919541056,0.015556177069169837,0.017403810912965778,0.016029686078080002,0.01355867528530905,0.017576097631345863,0.015977534298418427,0.013535241215296336,0.013937378714007005,0.008748539723385077,0.018556887533676087,0.013933664357321908,0.014358085487109882,0.01690028058226002,0.016940108811800827,0.014228330816282,0.01729753528543372,0.01579150641517206,0.009505955713500618,0.011780797827696273,0.016528287491428147,0.015772461921842104,0.017523373616547946
cg03187894,0.02641917302128037,0.026287604046276013,0.0255538508939,0.026538223793233874,0.02764214091667414,0.02682658517100085,0.029825811783070776,0.02280084204093922,0.012923281600603449,0.019980976750027635,0.022003289819540417,0.022872091969072576,0.020088592742700688,0.016279692047454844,0.027322295403093822,0.032397356461757475,0.023672244277332853,0.026290427825332915,0.023882673783549996,0.05594734553951201,0.03920249350043986,0.03626192327094198,0.04968429601313949,0.02479658694204823,0.02904664083239288,0.03043274410919824,0.02669242155825806,0.029734681328502387,0.026658937145353466,0.029097465168715753,0.017750587238403514,0.016170286267145183,0.020386148416347945,0.026055419486867848,0.025303272709122387,0.01848933606331134,0.021573455050634713,0.023180699694404602,0.023777879076414394,0.028650093569149195,0.015903581915978463,0.018599384473746296,0.022383563792448474,0.012401686923872345,0.018691163201395935,0.04499045804632156,0.04153213293901033,0.030229749942954024,0.024041736977619885,0.026279592541748876,0.02070346186533894,0.015586727703987217,0.01991717087003979,0.02140792952161422,0.02163307913834779,0.020010009383403048,0.015635875648078067,0.01583220440805319,0.018307762140718754,0.040305200713570515,0.03130153730352931,0.018922606628306683,0.024232022582874296,0.0230892679648709,0.023902804669392007,0.02188617724237941,0.014850254382214222,0.022592803356427056,0.02519387553224414,0.019737887962405797,0.01653693336091913,0.015424600909177551,0.022922440104649694,0.02785546159067722,0.020648350182833595,0.012723565165896929,0.02082854345450637,0.020902464377606362,0.025065821616799204,0.024066495839685915
cg26957914,0.029541190457626616,0.02835708559995122,0.033497237815689196,0.03179369078742099,0.04501364291566848,0.02815429864538801,0.02843691211854225,0.030031210393191683,0.012384016641498123,0.023975277713161398,0.023645074091419128,0.029866155939731548,0.02116110243401359,0.024076547978607133,0.030208720865761814,0.025917749813598095,0.03074340478202065,0.03422669719462025,0.023667041015378656,0.04679566285875481,0.04556544325041904,0.030514071264927764,0.05033895400636671,0.030963330950246302,0.0341922720761916,0.029611615467463426,0.02735604099452868,0.03436072011873467,0.025644928267326898,0.026432711452712754,0.02626825347820013,0.023057049914968895,0.02918026442073032,0.02538720424025682,0.02900635710908335,0.03179282972227813,0.026744451111238732,0.026261192812138803,0.02469209596655612,0.025556671649434037,0.02976706319617081,0.020141292077538113,0.022608286127185392,0.019818999812366258,0.02349236138808171,0.031934761889696045,0.029485393692537915,0.02603036583491213,0.026675440831518495,0.026533729718688857,0.024193427845914266,0.01941468517873785,0.02554239884886257,0.026393505688101834,0.023259235809216773,0.0252783936993247,0.016800252699124853,0.0185124270929075,0.02271215382108266,0.03229382840060144,0.023249080740647653,0.02045712807647531,0.03474107119110304,0.025422054296561525,0.03119191210903048,0.03001668256703324,0.015471476919746676,0.02762729407558846,0.026541285612386372,0.02391457526634603,0.02312977844174633,0.019628621396197487,0.026193109089578965,0.029798204296110173,0.023478968493076638,0.018992876545356873,0.028595745083031653,0.03185074373721657,0.02709121216985949,0.024892322051217716
cg02095806,0.035228552580234065,0.03282662134978654,0.03703735334550108,0.0282279728704857,0.043606759923421855,0.025249502016636734,0.032049651674524005,0.025621660544179897,0.015972713741830506,0.02657826965405429,0.02548960103985152,0.023580774689494363,0.02609715366767357,0.020454492834230946,0.02706701361124781,0.031472786104905975,0.026579296577077405,0.029592815526320364,0.025699030172575483,0.05017253592843415,0.039434779061050744,0.03721765444047298,0.042015254982264744,0.03307800153962738,0.032388219486044284,0.03667444740308962,0.034944573875007684,0.0297722461846145,0.02990139683303187,0.030891364817282437,0.02253252772908164,0.021853982415354033,0.028326942587222553,0.027749736873254705,0.026559726714000663,0.024665570275801945,0.02587829011387857,0.02719091336783434,0.02349344258932007,0.024543773644771574,0.023183293174793045,0.02397356495085502,0.024997137795231047,0.01726747600487756,0.022766387034631505,0.02413210927680587,0.03140007174674643,0.02745963354845449,0.022858210979270786,0.025718944462280274,0.02480252154694025,0.024566456069553263,0.02854829278364193,0.02144640796996352,0.02531883926620165,0.02997351257295582,0.020435362245920918,0.026233041879609974,0.02328170045463643,0.026594534243031764,0.024094786141551455,0.02176581898877047,0.023126029354302777,0.02939907433581614,0.02642944725694885,0.027945894813405505,0.015556296782229856,0.029252324343159344,0.023238434032347394,0.025275394406964254,0.028076631497953215,0.023640836749301706,0.026762524813466488,0.02957737639388752,0.024016572179386544,0.019138637590376525,0.02169009530333652,0.026777189078976596,0.025515597763480904,0.029015539044346655
cg21815479,0.029941476166818762,0.026436938326271572,0.029732833803525063,0.03189349022748546,0.031307531623345375,0.025065020539756778,0.031346315167733285,0.02884931956368035,0.013743972843960488,0.019066680101039193,0.019212922835573226,0.026308858256222156,0.021812518024465502,0.02002558683277949,0.03245446551580929,0.03280783206253172,0.026289670815278054,0.02805553453243349,0.026852490139907467,0.07408871546859326,0.05619995552288164,0.052282513012102586,0.05777890328889947,0.029578107169813617,0.027094478879393577,0.027939333207939652,0.03814936022237153,0.03623392027556278,0.029679961337638068,0.03237009501478005,0.018402148607196675,0.019283313679655786,0.028949299278303055,0.027586074418820855,0.027158839492720056,0.02196384128369939,0.0326637952491563,0.02744416013572374,0.026031469815278614,0.0276083607197813,0.021859054384783548,0.01793564006508734,0.019276650463123803,0.01421248766011839,0.018565650644793465,0.019392850570402877,0.03310310036412366,0.0311919362469652,0.027990114059039565,0.02746134138090419,0.025892686238778048,0.019175196908292717,0.031218067954146625,0.026616413475947606,0.029103257370159338,0.015208940543324985,0.020545586401418126,0.01948299503357656,0.01762068307924713,0.018886357930046928,0.022164019017492546,0.019636677363779095,0.0381150067626188,0.027550429419337805,0.029563576882071375,0.034853430588379884,0.01910296644806276,0.022527362659294774,0.02679406640631547,0.02926354297269461,0.02155317888536604,0.019801702379945246,0.026249998414203553,0.031402198856654254,0.026253104019156082,0.015283064059235981,0.06168609832728147,0.03082828642816451,0.020826305366857274,0.02986820173505138
cg25563087,0.041667548942398026,0.03834125169288609,0.03575090397641396,0.04017743396122922,0.045096146361748454,0.03683579700746664,0.034745233067551784,0.04121612513587105,0.014389234023875543,0.020757537491665198,0.023816612298470666,0.024046404617999187,0.021886823959600107,0.017209607711007074,0.0342699326045399,0.036630980431766325,0.03252343746490929,0.033026134342217524,0.031595754984818654,0.08161586121778178,0.06823240052619806,0.049491851478819446,0.0672587382693322,0.04356294636220959,0.029461124415064967,0.0347195436968501,0.032475701705085104,0.03266491323949101,0.03298865119094697,0.03725997396536835,0.0189330972404694,0.01995807093684365,0.033580262434719184,0.03877242263148355,0.035815429642886455,0.026920084865435248,0.029441721900377877,0.02991845565694486,0.037029559218364226,0.040596132826747525,0.02004127131913136,0.020094306541557562,0.021080514481873633,0.014637204679428605,0.01831380519998718,0.027762968434437693,0.03408297864642198,0.030360651717430357,0.02969400347012227,0.033166091654924644,0.025892598887275353,0.019753967849180182,0.02520633428049324,0.03340302138584778,0.030322161525683847,0.021203846506017032,0.02080385968529203,0.02192009615482987,0.022591409584956642,0.021746570030962743,0.02419665669930097,0.019121513892410867,0.03692135738263721,0.03011781170985728,0.044965485766712,0.03798835237229485,0.017240266353087584,0.02743173273214566,0.03153572262031812,0.03490513476178065,0.019453043106252437,0.023363535181531087,0.035309153510468726,0.03354275428893887,0.025546038156107606,0.0156060489445821,0.04163860475587379,0.03082542180802864,0.03286623480858147,0.030740827524091338
cg11213987,0.031535022779724496,0.03200969162875162,0.03319014251104636,0.02922650210713681,0.032562301948425985,0.028614833439604515,0.03262528478645074,0.03096802772270985,0.013266771849960382,0.01659658791877851,0.020319835260156523,0.02215627582575795,0.019304169103924983,0.019567542100859644,0.030997162677602125,0.03481378591505576,0.04197852280790226,0.03036954390036039,0.03348458967464767,0.07400999769880283,0.053753251136172985,0.04310839628176745,0.05916082569047396,0.03319647133894537,0.03118380526269452,0.032478055145982614,0.03278048112796439,0.03074017466858031,0.028799484200852044,0.03146975078980939,0.017407909911995274,0.017995748477465275,0.030202171769662084,0.02709399742383775,0.02728426356172327,0.029964859084712185,0.03213199704447055,0.026833964375540163,0.03146034852501797,0.031204109313649777,0.016484841024360826,0.016168918434493657,0.01737122215100485,0.01450113890036136,0.02141903741254528,0.04365719056710536,0.03574767188996757,0.03036954037093006,0.031028544799090493,0.025689400276039345,0.025719458156640135,0.021568439452181072,0.02580040479551494,0.03240329200789839,0.026581811448387737,0.019375736441692642,0.017117296632925497,0.015694996880152284,0.015583581459578487,0.022280181897837256,0.022660419184894663,0.015378118503617652,0.03220626650313172,0.03083688503579777,0.03501690132471424,0.025918902194231038,0.01673933889520434,0.021751401679805153,0.031331153422156685,0.024754094748896945,0.01709858004319739,0.019265340902751227,0.028879112703474704,0.031246929872398653,0.019603145042900613,0.013127764359713506,0.03270378842321006,0.02629894072259118,0.028494469884818782,0.027719199643155536
cg10984505,0.06138672845633626,0.028316641534230913,0.03161228593658518,0.029236932451727055,0.03166019191181076,0.02854930000016316,0.03482968746542207,0.02669876978005603,0.0129984069684018,0.02007002891197907,0.021233662612244263,0.027315600942994997,0.023153420630018767,0.01874044774974078,0.031137395335743268,0.031066371400224894,0.030971451875639766,0.027891526121963998,0.0299043487909104,0.10915429636557836,0.0514064963706844,0.054902585290361246,0.0696109376803038,0.033236966513276844,0.027511394127634627,0.030102277795454543,0.033461025989340414,0.03224997409136996,0.029680151544874245,0.030234848406906965,0.01865664503766817,0.017977461299471136,0.036543688842571864,0.03018480213724108,0.030253789245547516,0.025974074984892296,0.03414098028305938,0.026390129882463222,0.03784148422610738,0.034930136244049434,0.0189029409402253,0.017334604838960186,0.019736242791557414,0.012786503941944041,0.018277327551442357,0.02592364652161352,0.03008221585139006,0.02795732806567452,0.028470947707790555,0.029496064325764133,0.029648183520215244,0.017760498039388468,0.026230861890141465,0.0283374597611422,0.03370444238078019,0.017861249101415906,0.017602210717146093,0.015854944108352146,0.01930041494737228,0.023733554004462757,0.02547459209778252,0.01969867600007981,0.030309097282763712,0.033367654369905,0.031193129005581393,0.03460885722309407,0.018026492087752984,0.025560331581844842,0.02595196747445065,0.024687155590008985,0.02210108006244602,0.021066631373181304,0.032419637960090716,0.03901094056702602,0.019656268416089594,0.011720548686161692,0.03573740730466398,0.026371569676583013,0.024611095316276654,0.030058612945910616
cg00021539,0.05966277222665128,0.030692147275803994,0.03648440986613387,0.0275055182706643,0.031394505846931396,0.027566194065458766,0.03533295317746715,0.029559875960252436,0.012436453457199329,0.017333804588727082,0.02675544327986889,0.026276765964421637,0.023569683780476948,0.018918215875257084,0.03051515311218883,0.0269133978839687,0.02845221061554856,0.03155810853744826,0.028749476714872622,0.0676091525921504,0.06521740116676576,0.04876631741094758,0.05453930990934445,0.03879727681082803,0.02394507528084615,0.02927774234216455,0.03236053249559408,0.02992913451535536,0.03331880503866248,0.03152716405158004,0.019624807540920677,0.019143041777522747,0.02691499186545595,0.031926676779998144,0.02926716121159598,0.023256039504677188,0.026026109368219943,0.02623149144259567,0.02668874738779831,0.029030081559415694,0.018448964576413922,0.017489822144148338,0.017920985005475027,0.013999474630369614,0.019406916996732474,0.026004076800558325,0.02810600877781977,0.02854227871211767,0.028920692502327996,0.03179327407521453,0.023770559944699936,0.018219412969390558,0.025353159270930445,0.03299415753476921,0.02304217641143625,0.020155045875888195,0.0201875223251709,0.019973712182738152,0.019689610647690037,0.022499622329107804,0.025186693270471874,0.019176032770825847,0.02933833931503933,0.02999465554258761,0.029021778726576977,0.029733301171303725,0.017666417185739896,0.029572000892014862,0.032848516777419144,0.0279172728953579,0.021920383865136155,0.01789283675639692,0.02605948533747309,0.026419662020925817,0.019241403297493683,0.014998817105784186,0.028891544896641665,0.028950115767820285,0.026076974237614552,0.026087824826179717
cg19251352,0.03183947264455166,0.031052997767282594,0.032619288137929615,0.029834657821048702,0.031996481837879086,0.028275110915589895,0.027998780766862245,0.028624543776251603,0.015906911652361157,0.019764774987872397,0.0465585115491646,0.02382396833908811,0.022612795135368437,0.017478452623304566,0.03222623126902555,0.031608812034774204,0.02309690977666225,0.029902453252396394,0.027469631621701036,0.06030246427782309,0.06093797455323793,0.045990555839967,0.044439911485564934,0.031040629263490563,0.025469003396825493,0.02745081498335619,0.026455354410105596,0.031506187199275226,0.028044619150243255,0.030260597253805102,0.017051717699197624,0.02050286474372852,0.02624248748013888,0.034009079088961024,0.03343784111278605,0.021121921148102775,0.024675902655109133,0.022091236163804463,0.029982859065409394,0.027348417284958095,0.020180833042387932,0.020819910963032193,0.019493126064944858,0.01427434967650267,0.01746471988194866,0.020681276019301788,0.026456944814065197,0.02437299142741004,0.03358038073632488,0.027088877864757662,0.024820935318284672,0.02017025326352138,0.03540590850754727,0.023854806444147815,0.02271599259985045,0.021684185535062805,0.02230615549104471,0.017795331933541988,0.018046846920823263,0.023030587050654607,0.02937518273033394,0.019023971872547438,0.034239750261800685,0.03336162473326396,0.03143724883307762,0.026528761790755057,0.023304592755664936,0.023874823796802686,0.02339114043684605,0.024781645011554977,0.021412344465557207,0.020559427136905208,0.027158293920210633,0.03316596978602656,0.019945967997841096,0.013677863529876464,0.026658899414346307,0.020235511806185737,0.023497300967380928,0.023035396857843157
cg14500375,0.03564559991257057,0.044107649478312035,0.032574980725000834,0.02908557014299247,0.030799827994299856,0.028018288939207343,0.03037701691827772,0.031916187803095776,0.016835996278625913,0.0203594615125027,0.030941490148508312,0.03353500217589126,0.025596877172911058,0.02222564451036567,0.02904562472405653,0.02660160478147224,0.024845268781977816,0.029532256251567933,0.028564268533128618,0.05532975954408687,0.054527216191412285,0.03694866110140691,0.046558339867819036,0.03545456613914817,0.0343018973426761,0.03021967114851327,0.027943413811892696,0.03605026556469078,0.028453570544491137,0.03487856341763135,0.02413945202669922,0.028037657052548553,0.02960996113213651,0.02705418803679407,0.028963270146221853,0.02218182734311018,0.025917401879207595,0.023782705779641047,0.027859968662126765,0.025500538285458885,0.024936244053574114,0.023609888812441162,0.02421790408162652,0.01397277801567497,0.02831682220472055,0.023217189997535068,0.0339461339738373,0.028081603546917883,0.03536856717012327,0.02738381094586952,0.023757543555943908,0.02419218251081555,0.033270382969771264,0.036801167142302235,0.022179250276884617,0.020453841852079418,0.017263674039873545,0.03145793694952747,0.024809922803395727,0.026085143147774673,0.03200727664918799,0.02408499329256653,0.03284111683816718,0.03254013389367725,0.032402449989193616,0.027332505223988786,0.016392465532105875,0.025425461740303915,0.02996140421737209,0.024749112978200958,0.02267190641197317,0.02716004575408486,0.029888671938244644,0.029524465017120707,0.025844374732766556,0.016588304517550393,0.02065571887017731,0.029088154144338577,0.021986333873332244,0.02706715343148862
cg27109057,0.03722486137919296,0.04327471914649263,0.03891103046368203,0.035833901082346735,0.026344412448438576,0.023600062265003545,0.030844626801002813,0.024678812322384266,0.01097639499506294,0.02225658064833958,0.026251270765950598,0.026518818255941625,0.019697994517135824,0.022448658246472138,0.02626532395586546,0.028167380884629833,0.024935197713610878,0.02723174704979163,0.027618522327300356,0.0520598333445143,0.07416706253146911,0.03791450597739414,0.04649301370861992,0.0296495437699746,0.02584448203547244,0.0288341257460565,0.030027001023119906,0.029891057126580994,0.03046746587229057,0.03810809063722802,0.022701305003899244,0.02256706221524074,0.0250975507326967,0.03295444609071153,0.028381231870547568,0.0242352627371973,0.028116962893033646,0.030154214061420093,0.024872712662644517,0.031068106517692845,0.022141926323318867,0.018850797569361664,0.022263891175893277,0.014079982873476395,0.021667555635365446,0.019567761794390737,0.030807378711190558,0.025646048684876372,0.0249242852492133,0.026139544428656736,0.024388197032760073,0.021574213906468912,0.030081327308248956,0.027006638974348282,0.02521788104660112,0.025764344127789433,0.016152383725991575,0.023362754645004914,0.02465814145394904,0.025873621546546616,0.025556339100256106,0.022631788011665002,0.028488237865277554,0.028339302605699265,0.03170422809240255,0.023374606663137946,0.014399357554027055,0.024849784857362306,0.02492230696105317,0.02290553201058384,0.018527654392846545,0.025931289966330744,0.026718912258238983,0.028706812568695644,0.019082016372813412,0.015168737125886228,0.02348840572636979,0.02413156599762757,0.026871758184629415,0.026318583235400424
cg19271133,0.027855315971541502,0.02942867381808901,0.029711719338000615,0.033411738557899015,0.028305772341532608,0.025782352212473967,0.026779411149391554,0.031155653994934168,0.011962198766026597,0.018984353156089526,0.025882441835061533,0.024729592133838553,0.02307444899631379,0.016347609644064204,0.023731884482104015,0.037159627466320115,0.02593811605297714,0.02948576924413611,0.03087074423909734,0.06027733368688328,0.059492232358533174,0.11190226677133329,0.049573185586166676,0.04462729355477736,0.027794978649193506,0.025241129622801495,0.028301206871456,0.027150809685081382,0.031382676354358215,0.02576641205683943,0.02127012545597778,0.01925201195667753,0.02543749425315372,0.03232707064475476,0.02816408222020772,0.022707312224459188,0.027399629728164687,0.0269552114311219,0.027569227707955495,0.02866513930640872,0.016322886370383736,0.01722798286880541,0.01971182212831062,0.013507623500180543,0.019102059208202654,0.02186106505178712,0.025399630913463356,0.026784589429261055,0.03036835328851187,0.025196037160604413,0.021255352199688386,0.021546458671748352,0.03033225361250823,0.019883462522650722,0.022332260703953333,0.022300396640649808,0.022629974579718822,0.017804402355993145,0.023675160023350142,0.024735001475427818,0.024811486538833142,0.018060207874363503,0.04723397698469314,0.033714264959420454,0.028898793132095462,0.02432012205994225,0.016990848818609565,0.02534621429613141,0.02789193192179855,0.028265132601296795,0.019184415661640083,0.022706597456586597,0.028346487801734304,0.030122176146520952,0.02271358175049102,0.012652245710466784,0.030344266072998758,0.023047316354369022,0.02633648943965488,0.023107515513557934
cg26672088,0.03487181732027125,0.028169156801613464,0.035021769629477124,0.03629239335727226,0.030465483477990017,0.026442524505291828,0.03316540099312444,0.028106174342854232,0.011328102576121839,0.018658219343842184,0.02309470893483318,0.023448869422976994,0.01873294193819738,0.017399362952348674,0.02796006242931007,0.03187913906958694,0.03280380902545889,0.0338423905159236,0.028855013333133075,0.07586678916663492,0.056821028282417904,0.09491174243640399,0.06907213697801307,0.035564019111312475,0.026206508159979894,0.02955985757959951,0.03441141831256667,0.02796756954696563,0.026693330299805907,0.03076292787542851,0.01609836292528338,0.017643807051413506,0.029244554518303975,0.029107462442210446,0.030846426481308545,0.023531904944672492,0.027949432869560868,0.02925433522080376,0.023924937507834972,0.027472947700936383,0.01804382168908725,0.015957997792592927,0.01683499817183379,0.012149886947098724,0.016481430102577795,0.025104901672367095,0.028815292064182912,0.027791378481127338,0.036769981983200715,0.025355774965965736,0.02760258647807549,0.019331790086871775,0.026012824910007046,0.024116571960796345,0.023969698915939777,0.01776935137496695,0.021037421289444178,0.017459938871714334,0.018164312212746076,0.02335593072825979,0.020849355869048018,0.0157424794501674,0.03315631418646253,0.03096527383445653,0.028087967803000203,0.031416399143945686,0.01730531539350958,0.02489662915673357,0.02627044739992919,0.02713643343647929,0.018813400387224788,0.016647640275890253,0.025650158452422002,0.028211374316684086,0.021415427955894944,0.01213576589064074,0.02691394513452417,0.0248976996858311,0.025003951386670508,0.029880880103949212
cg02616975,0.020814749900630033,0.02371021261541875,0.02387944257084763,0.02334377807592509,0.02338827272986394,0.022643169156828583,0.019768753589000182,0.022465811463065838,0.009381287497789723,0.017057240877827298,0.017917923274221818,0.01983007827227898,0.017659053380871217,0.019920579779963685,0.019838348600877635,0.0204548329919534,0.016892746682722337,0.0164544845747227,0.013799084286319884,0.04878414019473998,0.03581622379839253,0.13486986772289647,0.14091454788128616,0.018405317229863764,0.015397551844963062,0.01739421202415181,0.02249063903133644,0.01848273417728461,0.025101150266779414,0.022515832643309096,0.01843910539560004,0.020666156916995394,0.01809900490595515,0.017606660406721687,0.019656886804992026,0.021368951976578912,0.020688517848514023,0.022306064080970116,0.019390277587211863,0.022632147742868574,0.018010922082616832,0.019992065771216712,0.021629516584022845,0.008453083205401382,0.01794374000904641,0.02009465811337657,0.021363067627786708,0.021487308288295707,0.018156090490840042,0.014470028640132358,0.02328211570413195,0.016530691181844775,0.029579045910840804,0.0218372195030058,0.02097256570642639,0.016697308533311174,0.014631266260666518,0.01688667594202736,0.015049689664789461,0.02426101768520934,0.02122106830850372,0.018731891539334564,0.019200562581910354,0.030449860205842724,0.016543007849207893,0.01880386312299255,0.009732702099458422,0.02551779252706796,0.016337875875975644,0.020128163259507698,0.017534169636737516,0.026008347738718143,0.019287548502565765,0.022372513315389666,0.01755347060443519,0.008866909975069002,0.01397916648690863,0.018513923352096236,0.020428868400141482,0.018845659745664017
