,9704031036_R05C02,9704031016_R01C01,9704031036_R06C01,9704031036_R03C01,9769100165_R04C01,9721367080_R02C02,9721367080_R06C01,9704031022_R06C01,9769100107_R02C02,9769100165_R02C01,9769100165_R01C02,9704031022_R03C02,9704031022_R02C01,9721367080_R05C01,6929793134_R05C01,6929793134_R06C01,5773184018_R03C01,5773184018_R02C01,6929793133_R05C01,6929793133_R06C01,6929793134_R01C01,6929793134_R02C01,6929793133_R01C01,6929793133_R02C01,9704031036_R02C02,9721367080_R05C02,9704031022_R03C01,9704031016_R03C02,9704031036_R04C01,9704031036_R02C01,9769100151_R06C02,9769100042_R02C02,9769100124_R06C01,9769100025_R01C01,9769100025_R06C02,9769100151_R05C02,9769100107_R01C01,9769100151_R05C01,9769100151_R02C01,9769100165_R05C01,6929793133_R05C02,6929793133_R06C02,6929793133_R04C02,6929793133_R04C01,9769100165_R06C01,9721367080_R03C02,6929793133_R01C02,6929793133_R02C02,9769100151_R02C02,9769100134_R03C01,9704031036_R06C02,9769100165_R06C02,9704031036_R03C02,9721367078_R06C02,6929793133_R03C01,9769100107_R06C02,9721367080_R04C01,9704031022_R05C01,9721367078_R03C01,9704031036_R04C02,9721367080_R01C02,9769100151_R03C02,9704031022_R04C01,5773184018_R01C02,5998789035_R05C01,9704031036_R01C02,9704031036_R05C01,5773184018_R05C02,5998789035_R04C02,5773184018_R04C01,5773184018_R02C02,6929793134_R03C01,6929793134_R04C01,6929793133_R03C02,9704031022_R05C02,9704031016_R02C02,9769100134_R02C01,9769100107_R05C01,5773184018_R01C01,5773184018_R06C01
cg18149689,0.026037907641366008,0.01100697509652781,0.017511284337730266,0.01765118981996682,0.017475817741781634,0.01657914849960299,0.014883296118818985,0.017224520435313962,0.016915393529491816,0.023233999299143406,0.016461265331916584,0.01416110468036188,0.019656743689034983,0.021940323533943564,0.019537287481227093,0.009751732860464006,0.01672498757709495,0.02738951342257849,0.01621057616927984,0.01826518818526104,0.023151009815865636,0.0963386331756566,0.029607218348035536,0.06302304372610303,0.015264984513077192,0.016210041885410625,0.030575889245143165,0.026324050735672667,0.018490750753614348,0.013698825922833693,0.014417165252076971,0.08271661749682424,0.06290403213151027,0.02228214880939224,0.025887010173845253,0.016478252154341767,0.01975008252211791,0.197421468596068,0.255023126780807,0.24613536436668557,0.023701882273698325,0.013804166869741953,0.038922851493159924,0.02085613373617951,0.019600530207524763,0.01570952262069142,0.08505697647493976,0.15783943606348427,0.02071203566516292,0.020442382663963476,0.023366526998014833,0.038996298557921964,0.10227253499300952,0.11218601758605114,0.03232922699081257,0.22903928835447204,0.03657507745348816,0.02191423096627956,0.020224038667097908,0.013148305651368899,0.014030015192408011,0.012523072264409373,0.017310200254726772,0.06446380752479715,0.1015978646789739,0.01596489857967013,0.01400237779652951,0.10630174130856941,0.07389850012670833,0.16981596402950838,0.19261753161879444,0.028983608358353993,0.0348686295869642,0.03203003860458846,0.015057763718637911,0.01637481932847023,0.038669056483063166,0.035910858683192756,0.04254285062676492,0.0563361581021982
cg20830389,0.01594469950964485,0.012195842771950545,0.037397850126828294,0.021425466169562965,0.018713385892645713,0.018743484202872064,0.01716492123120059,0.01939857667075756,0.020889059510833342,0.01988471159401074,0.016783542134783988,0.01853295728946629,0.017349876154741786,0.0190009929173838,0.014087838238956379,0.011063629298425047,0.01812487252963709,0.018928620916484378,0.02959066345165578,0.010966105544302527,0.01812806406679595,0.015283404421020264,0.03031133530097784,0.015610796189787036,0.01919557334891126,0.08732083250990696,0.07295725948339427,0.07267767104135832,0.015269726958008269,0.018562588758876168,0.017965256920973446,0.03438855770700193,0.02492292054780647,0.0235456568983432,0.020279574657440895,0.06488873850012948,0.04580598940001842,0.33696026187686007,0.2389405212874075,0.250138503872805,0.12418045401132027,0.015550684420541598,0.024904668532883353,0.041351557939501654,0.02083120616261657,0.01738908931570538,0.0372285647659557,0.024632669762490886,0.027342080947281647,0.02424029595584204,0.0931223693344017,0.08510027721434485,0.04737668525789126,0.032125819017553146,0.031853291793444594,0.01793490356614214,0.024263870662976802,0.02074466318211004,0.019129837652883265,0.019481266493932885,0.023982709921325864,0.019185171192765044,0.01911188343000877,0.019653141752035818,0.021674136891151455,0.017471935978501836,0.017915560690004318,0.01431854835664675,0.06348135187193323,0.0375086924789136,0.05273580206784953,0.01879713361589942,0.026232381338335227,0.019050320136026103,0.020682882439695557,0.01975262235757681,0.028350791877958793,0.02473173546181769,0.02329507630287873,0.013367386789920338
cg20390702,0.010186484813961125,0.006366123974584203,0.01329421840029827,0.01745140379461371,0.01203136267619696,0.010520921389392156,0.012139461091429748,0.010403868279626112,0.01193261776473159,0.01119026015455153,0.011404247907184022,0.0103072471868378,0.010386851548814417,0.01135633198767732,0.011621386820414218,0.007265418611312066,0.01216658041942011,0.01282256981429655,0.07553835314537155,0.013714594212610039,0.01346799897912629,0.012871011635737666,0.015813171900876093,0.012872124502596937,0.011513087326822042,0.010997655571447844,0.02304451351284591,0.03886585387699213,0.010904056769811885,0.010345011248473429,0.010246011174635195,0.012116051935225162,0.013718375335364292,0.011055908519008962,0.009651302797116516,0.00939987859232252,0.011497373362116094,0.20254080985959685,0.17977883840175632,0.14216299732310694,0.014599323617820367,0.009005767686768121,0.013675838285190974,0.013753123250916046,0.009661336371151845,0.010358105157853936,0.030897726159403782,0.04540321730120314,0.011783202215154201,0.0117355764591486,0.009760607466648885,0.010380760451550772,0.05508974927779447,0.15304741095717975,0.015144619674688562,0.010954887442360157,0.011362776475641403,0.011018474000186589,0.010637447410792512,0.010778634914974706,0.010734347729115431,0.010414112761999793,0.01173487396737046,0.012820547307471397,0.011971577115977518,0.01179570429063958,0.011333418436134161,0.014171910706131528,0.024045811358001552,0.012497140657732215,0.013547776897893956,0.01269114988209838,0.013933613561975759,0.013990679971267126,0.021982517498840653,0.011940323957592919,0.010438793601572667,0.01171743521091558,0.014495338625594099,0.006667593670076776
cg04016744,0.024771558956521163,0.020851988565907843,0.025004250362911356,0.023889207413579843,0.030486260766391913,0.027560724456524556,0.030879557246870786,0.033889529302528996,0.025192677550677944,0.027743867852868045,0.032535018182673,0.03184646075091037,0.027808283670647343,0.034075850480277316,0.02335633996823779,0.014795042764944335,0.026254381453033902,0.024577996924668194,0.01987672280457969,0.01401991475339841,0.022159100506438427,0.023648943832076164,0.02040196744320283,0.01813944227821656,0.025688976234404064,0.024665505659723846,0.03609125744140934,0.028744871545471992,0.022640793153368036,0.02463774799462286,0.027036005040716942,0.0412368053366076,0.04406438119942202,0.035735115351533696,0.03312363782500546,0.026332516193621265,0.029931200776507266,0.4861435858758572,0.5377142685867741,0.49070487691176873,0.018891649341450458,0.015552873711889278,0.019278116281159736,0.021920864202809465,0.029081862624078463,0.03158950524710984,0.018297494441174626,0.017280237908688646,0.0288499515837197,0.03148315307829161,0.02347438280992473,0.02682125178427079,0.020628171290641206,0.02746722690442395,0.020377372010222685,0.028662170794728024,0.024356902510072283,0.02883324267290576,0.023592133184899056,0.02415709848681546,0.027682690155258042,0.02796572572092366,0.02755915729307603,0.02131283935446995,0.018439973809344513,0.02334854983508674,0.021635483760153073,0.018118681098639396,0.022577606201914856,0.026154231638612815,0.02347685011142899,0.02183398271661606,0.02043619139552579,0.019152493701480568,0.026989348480301358,0.028627269364809298,0.030948499586886984,0.02444513086094664,0.030209777834690706,0.018744173953815644
cg25699533,0.018802570361972682,0.02034621197233815,0.026720696380843942,0.01962327349900665,0.020115459865099244,0.02126542377623929,0.01881903794002342,0.027027387524807937,0.01962797716234402,0.02551169181557183,0.02236129553490704,0.025624318185018678,0.01987525241167191,0.025827966989068925,0.024952924660239666,0.017378251563186477,0.025138549311662848,0.024227276288378594,0.02845288348249669,0.016903974078775346,0.024219683117655082,0.025397558491944326,0.024108411414986475,0.023498674882730237,0.022884107108775083,0.015216144882429656,0.02258626452975868,0.025234980694741612,0.023321609532937135,0.018832939369951198,0.020676662307435582,0.03227963738152485,0.038260997256055446,0.041635945911973664,0.032984877651992595,0.04404743346747614,0.022194473443324793,0.2045230699254605,0.3539661013736499,0.2491635941492528,0.027513332937553963,0.015062991114272822,0.026549852364724853,0.02667420527807969,0.02448468316513644,0.02192305180157569,0.028163787265693706,0.02076649025063825,0.020364632237385164,0.025258316150387785,0.02056570694579005,0.0208529640763802,0.019271720344048976,0.021273953437319058,0.02611679989432481,0.024533816617640144,0.02765660328692445,0.023084889945262636,0.02211338344818146,0.020355101316526073,0.01749741503537099,0.020344052433114455,0.02276372856949532,0.02297670771445171,0.023325298657699018,0.022503906256223057,0.020313183995348445,0.016046025460438155,0.02875156373015093,0.0216078080226326,0.021896988605035157,0.02196979433023115,0.024208355805585655,0.025659842164530874,0.024471997223214456,0.026209247747494453,0.023759875206805912,0.02140207827890953,0.024256625680585946,0.014453683048920406
cg19381368,0.010757451854431119,0.008952546965105921,0.018636563819880794,0.04451017961063127,0.013243108003047356,0.013884813662619564,0.012118897877442187,0.013140485180201686,0.012993191648330715,0.016589222352619507,0.0117272060551176,0.013068180610499892,0.012479966227494843,0.014207911987756507,0.01212264559245728,0.007302137013480979,0.019340748627755554,0.017208558306454937,0.028805561933966495,0.009810367494649447,0.01538130709850122,0.012854206927806748,0.015608854536284196,0.012393502890646535,0.012228109844961614,0.011141213254051272,0.033922343298461416,0.05966732641886955,0.011747834153885283,0.011050180219056002,0.011868076906647257,0.018960737903623088,0.026448983046626528,0.015623447034098483,0.012326222819383312,0.010807088020677102,0.012765424824415747,0.24651841295199825,0.279846145527794,0.24594898747918517,0.013813336415617099,0.0073979802158503655,0.012257023780955152,0.014633423794457567,0.01661661272527805,0.013290568362155905,0.04263354262516312,0.06620911422750986,0.013329937025607868,0.013394500067754066,0.010038436479147185,0.011928325541542162,0.0405496665875209,0.09316365893960657,0.012961803517636594,0.011712233443636883,0.012763271911995323,0.01300924323416193,0.012114599959413688,0.010634083499882369,0.013952581411389614,0.012009647921827836,0.011477917401807375,0.016839296057993274,0.012380554994652742,0.01715278762622031,0.013446106466807951,0.013496768789979269,0.022087141809769464,0.014526429372603508,0.014234101020665772,0.010901680273097795,0.013423504820208062,0.014021599910200345,0.10646615708761785,0.015985492269387176,0.013181352132063466,0.011785201188454499,0.01836363858166067,0.00822025638088786
cg13233166,0.012363142942000686,0.009408148351221137,0.02322791164241438,0.031936234624472044,0.01730061676707664,0.01634167382434192,0.014706420591041922,0.013552683037727813,0.01648410005467456,0.01649243913752602,0.013200577704508403,0.015865282300782345,0.017536393027554133,0.014148124603459268,0.013814013113181513,0.007971559589320677,0.01467657039852418,0.014995130232243923,0.03990440063173499,0.010182657575908116,0.01390814709501008,0.014389227087941886,0.014370247049760573,0.012865365824188043,0.014502282911075946,0.014249940835550274,0.0379814695198003,0.06297119016982576,0.012699013363069661,0.014645649240786306,0.014624127532364382,0.025598071136265506,0.02836897390318284,0.020560090867890405,0.02198631787324646,0.014851003026460991,0.017510155938892272,0.16805965290193578,0.3703618050354997,0.3188639764868155,0.013592713889579687,0.009341845814775382,0.012404042506648047,0.013076147852605259,0.018283168686679202,0.017725910479682267,0.03587048619111454,0.06684944539623018,0.015053573100576098,0.015421720616659626,0.014073160216080644,0.015072795261981861,0.14297072162090854,0.0755479881563192,0.014215665210246815,0.013949410331376234,0.016784311921797454,0.014688923290183623,0.012576648533174922,0.013464294850966691,0.015445089323627115,0.015678598504125722,0.017525844408735718,0.014529142476555986,0.014222662011732338,0.015608593572791856,0.013423350190464131,0.010551627315369426,0.019253933620620226,0.017485584644070903,0.015133376132414176,0.013336697627984197,0.01310522137885526,0.015036855912447905,0.08607063130072067,0.01826793892071761,0.015877417073744873,0.014739279143865722,0.018044055493974188,0.011293737529308201
cg23328922,0.016301883803164507,0.0169516168049801,0.020955213600170615,0.0331343524453073,0.02301884570012086,0.02148506198123989,0.020090548706872484,0.01845707435250135,0.028022977352407254,0.021327717298908044,0.021590585623276915,0.0191332711264997,0.018789141719724404,0.023419545529443298,0.01932329567752009,0.012967916039079267,0.01982038990708538,0.019240312874225275,0.0207199960098238,0.01258439810836638,0.06343406913825946,0.021416450440223313,0.021778800193295856,0.02232809856932159,0.020648135768667416,0.02013299482764993,0.022762627665066554,0.019982764685834778,0.019097921883550084,0.01758244294647917,0.018448882568132412,0.04537574672213645,0.05878489622355099,0.032713332235629465,0.029353777093093014,0.017646416666561617,0.03296113029387525,0.030985497224017597,0.0918125984591804,0.06034786688194421,0.018641995816944354,0.013711887456377308,0.01961631233406447,0.021240283871239538,0.020935066834908034,0.01915034614919765,0.02164696160102817,0.01792096080809367,0.020669944327099128,0.024975213214796545,0.015755919249350485,0.017620592312538586,0.01940938419775224,0.019005440552382118,0.018585744273818865,0.018163236997144422,0.018994954485006085,0.01642627253222383,0.017190944098092905,0.015276343629226549,0.020978166889814315,0.02456526080073447,0.02050366639598677,0.02091634784019214,0.02013188718836291,0.020412970489090694,0.016685704878779115,0.014427974702209604,0.02296273926228316,0.018966499603689124,0.03402311827401473,0.025605358202484038,0.02116053393139569,0.019015143308877443,0.017935751854292123,0.023155649566377067,0.023210506172773315,0.018816217175973458,0.02051518595319822,0.009545605549801378
cg14865717,0.02244962572108679,0.027554848832963386,0.029234613790600876,0.022243687006310846,0.033895418210788994,0.026184266759654767,0.02255366276582759,0.02189166802267225,0.026745857631773763,0.02900963028084678,0.03204824726624506,0.026950183854591806,0.02301863219035123,0.021160539449313547,0.01722785409969164,0.014754742961114509,0.023912822417567082,0.02250343385250942,0.024358429212713847,0.014392245815951506,0.021565324509195998,0.023636549449896706,0.020069608192155173,0.018937063011439093,0.022050182617383948,0.022949844766379915,0.029676014485522595,0.029366231525466212,0.02597160758775674,0.020403368496738784,0.022155286663415846,0.03201467739526033,0.05296223554826975,0.03786615796460067,0.02901950415996581,0.022545424739487563,0.0291319506654616,0.031161401694478136,0.36461035999573965,0.3856647386840431,0.017053026373549444,0.012977859674206303,0.023847002373513344,0.06619944541579334,0.02271201697222892,0.022910184095134754,0.02679276189076511,0.028104082597222097,0.14275911928463525,0.14261351703310135,0.027689742641724763,0.058672965305624825,0.03591958250699875,0.03126964405609406,0.04691631121415396,0.02573187264500979,0.021854306144768108,0.02618305810547804,0.029402976970897218,0.018628809557846075,0.023105039955212993,0.025176462290426964,0.026665511116155758,0.018449666555822197,0.017995214954598087,0.02692992161383003,0.021252971202183044,0.016022693813214434,0.018315534634965377,0.05210202723124264,0.07474347161039242,0.02274986291273227,0.027569210185960022,0.022087512502414423,0.027212871840902188,0.025006345456609076,0.025703778106112993,0.024279516921294316,0.03372227698225919,0.015036249644289297
cg25926358,0.013555968444881923,0.009336204173723831,0.01849643080450826,0.020319685340001458,0.014636003172298346,0.013584518175160537,0.017385125084796994,0.015770663246115327,0.014453843371895429,0.015392592370095949,0.014328140949158267,0.015052445235040578,0.0181814291844186,0.014667025775430722,0.014345920755495945,0.011857885761363172,0.01667248479719938,0.01740812198499457,0.02170253807258336,0.010235477680487326,0.01582721347066791,0.018669394453359727,0.01977210039511561,0.01644834580326606,0.013365803844405852,0.013555401412153877,0.013919627411195828,0.014290011427631349,0.014868090460670383,0.01322571717895496,0.014349369175220979,0.01863349943464326,0.01852081921089149,0.015960164925790023,0.013415764808019258,0.013795738135727435,0.015469910947016805,0.04207041151684436,0.31720848803871454,0.23702136289018624,0.028366356383403596,0.012857029697741317,0.01969925557860541,0.015589333067653628,0.019601803635552213,0.041392195244361385,0.07312782381491206,0.06352035002934565,0.017322494399078393,0.016529838303411735,0.252667916426071,0.16135097863262357,0.01783505743256297,0.01515451763219246,0.01882367525508708,0.0204948794587159,0.03483762930226139,0.015496305801199877,0.014100811724215824,0.013666968949391428,0.013528686346734218,0.015612148104914523,0.014926297123222302,0.01977116048151292,0.015618971480245,0.01687699564854115,0.014177324101203431,0.013099811123803625,0.0243383920146899,0.0169415109264517,0.017194681012973615,0.01772436625052732,0.017278253865373912,0.018024766605972253,0.014690109089091664,0.015941126181411032,0.013722815114364692,0.01618032372287763,0.019828186755480887,0.01068779104346493
cg06400595,0.012483011019948429,0.00855644739357709,0.016190206455509597,0.013905879330033791,0.0191782851763716,0.01459163838574539,0.015340388774657503,0.015103954719124025,0.016699832955196493,0.018618562815747863,0.01864517175962117,0.0137749175137453,0.015646392045217183,0.01662016880221985,0.021589719944610914,0.012408957472875863,0.021572396845038578,0.019665293934297508,0.018480275193546298,0.010669883982542889,0.022258702334651718,0.018119954791950537,0.016795554751142805,0.021818532901539223,0.016913686941787874,0.017689630907555126,0.01764407046913824,0.015194153421136532,0.014801533915154406,0.01288685955148169,0.011573613017389149,0.01939144151869779,0.016034489384451907,0.017100657096525848,0.015555651265255616,0.013748463474664956,0.012463196056758044,0.017243197883603026,0.018100560986173905,0.021153648861245378,0.43258988174606655,0.4533923905473149,0.01797064288303061,0.016946977686163264,0.02092260582419744,0.01501440508633518,0.017901109414055018,0.017781078769980183,0.47535983539310883,0.5277360893418002,0.012826404408307875,0.018045468401584278,0.016031167819065162,0.012917829717002055,0.017071969977356556,0.015004163362241122,0.014529058886970191,0.014116561876695941,0.01497633723091323,0.014168645712872479,0.01687581569176185,0.014307859098990967,0.016660383594296488,0.023300261662274998,0.01846638925833347,0.01456489758172321,0.012673413138707486,0.013176434104737698,0.026346122874262735,0.023467969463447147,0.022763930855757005,0.015592256157443798,0.020069149267947825,0.017148229491068947,0.016500628822676718,0.014884843857267144,0.014505479194331022,0.01739373164017677,0.027267311575414097,0.009431167208878566
cg16059596,0.018775581739805192,0.010269654077669237,0.017224076866942224,0.015211843306339965,0.019672718276985454,0.016527547192590766,0.020952905360366276,0.020495553540073194,0.018092435508285445,0.02588620365452735,0.02345896544212714,0.020884107149931285,0.01622842810603738,0.01662695195588619,0.023004692625133077,0.012856704706520932,0.021027404421771326,0.022109688844140645,0.01905724578981361,0.012278829777337331,0.030611752013219584,0.02610714182444713,0.022211899266732445,0.028425339564794778,0.01431444509253879,0.017535219179605894,0.018102333629094587,0.01729433447606588,0.01659548102319301,0.015199239114966618,0.019146584658566237,0.022236717971288233,0.04397743007478217,0.017556035961034014,0.01538360494759989,0.014554960091963543,0.020210768712679003,0.035376629966043106,0.060936326389737616,0.06068763104653024,0.027496047392300712,0.01190248790490749,0.022848970555258294,0.021005463324442395,0.018812289566945885,0.017313235421959686,0.02290394697345997,0.02919794088730822,0.32243362198153774,0.5095729244095455,0.014111073965472126,0.018390529216265182,0.017349071224441792,0.019272091228866264,0.020779779311893905,0.07134822338322462,0.4439559601912269,0.01841552006561626,0.013426062536913181,0.014600444278443253,0.015136198385486818,0.02665138088084249,0.014352970978761285,0.02096483189255509,0.024604538370564578,0.01591085082682547,0.01395615315176228,0.01372982130672308,0.057707430166439644,0.09655329058252025,0.1274247534144279,0.02231960772731618,0.01844384149480936,0.027978159336931773,0.01939353562414102,0.016550857635874473,0.01992026602967797,0.016788957835082205,0.024442519269943164,0.008682996168509382
cg21860679,0.009441624493691696,0.00496772964179153,0.009005535337219182,0.007763059113661216,0.009152573167092549,0.009285582267591536,0.009085713869118503,0.020759119179741176,0.010576878885034582,0.0103860974061959,0.009733473039023562,0.0105854952730427,0.008170507030622408,0.008571153457955484,0.01143179946103765,0.009673268312312881,0.011877427783117766,0.031663384038466434,0.011968679900889397,0.006561667970025796,0.012949653229023686,0.019728658824188443,0.014626854636607093,0.01181521862114191,0.008803637259923749,0.008544884118001028,0.009649557106988008,0.009416179826464628,0.008049350526425036,0.007786778871135183,0.00839319644513444,0.02449203645139553,0.008932362126711958,0.009420419010728218,0.007627056275712495,0.00885126492227224,0.00869662292386141,0.019681873489624163,0.13650825128833494,0.14694261820510512,0.011972820462506873,0.006530058928097176,0.012290858937217375,0.011505979924075142,0.009217658935367606,0.00902338945840823,0.011602113025722598,0.009748044316141824,0.17565339755156809,0.33492925548341823,0.0075900703595089564,0.008838062423951555,0.01683505022998908,0.009911453945489054,0.010556280403952442,0.008471093515225486,0.009028526138285222,0.009667473039632685,0.010812397949900304,0.0076257448017466095,0.009266648725089125,0.008831461826089407,0.011340807505635783,0.01159923110309814,0.016733762229676187,0.008158864746571579,0.008020220748872195,0.011325499467341573,0.04121933814340717,0.011806529991923094,0.014463244932934965,0.010193310983337742,0.010743204911571316,0.010774443824277778,0.008862482170099094,0.009726602403014706,0.009354105359983924,0.008924808272918767,0.01310584464357983,0.006425390430997778
cg11868916,0.014031232887171114,0.019506559520798567,0.019459510449745126,0.017489956430254226,0.023658223846213515,0.01935415032914384,0.016076134819670525,0.01911707632024753,0.023179549624957482,0.023796022536837106,0.017862420235956963,0.020962051594791174,0.020837307566120955,0.017757773995398914,0.014523072758260787,0.00966592797694662,0.019300792973627648,0.020385897121067306,0.013570626929720449,0.011817384661843296,0.01619496481795634,0.013329207688089706,0.01554807055396901,0.014548246878051,0.017909351783039974,0.01900541112503854,0.019547079669097273,0.023699843888311527,0.0174508186401399,0.014095038813203531,0.018052201912629937,0.03538811158587098,0.04662671253227986,0.03613137405763051,0.027324717914640816,0.017069511233120935,0.01724921163204221,0.01650858510981904,0.022125837035271833,0.021092014086182678,0.015461188982876788,0.009223813540323412,0.01678200403457995,0.015197994205317101,0.02434082919965944,0.017903623170982104,0.015560677635177331,0.014731530173274745,0.2997357566406044,0.511867132587595,0.01614114613908791,0.020608387462815375,0.01689648758802162,0.021001823508298295,0.01587518238101988,0.0180018661021345,0.01819640006843358,0.018313603034473557,0.014759897403331158,0.016205836965268797,0.019494093627378545,0.017819975257277527,0.022108402707816294,0.021363978846336368,0.016854623012433262,0.02007581604053076,0.025284179141380453,0.011210375584334416,0.018125985051629226,0.02086875767825655,0.01737522988346408,0.019568187667306048,0.01801236408586655,0.01450869514732123,0.019254283356572432,0.019633971654961592,0.018366713057298967,0.016634555383458004,0.01959196493935656,0.014360979885249939
cg20151670,0.02094761687697156,0.014550259934275398,0.020004373861937746,0.020572627613615165,0.022488350364342772,0.01920980647566236,0.021879713115521494,0.023517720433093237,0.022921373131819467,0.02716908139956285,0.024397335416912486,0.018883851494357583,0.02059381886484435,0.020173737396493523,0.016826241544119616,0.009403551237201943,0.01642779971785739,0.019805346458904964,0.01654133830054591,0.010235567822276716,0.016779665541271485,0.018495590458356644,0.015282879159003932,0.017020080883990863,0.01918696115854084,0.017613703200706973,0.03379539255960077,0.022728943461593702,0.021552398405018356,0.021005225166999302,0.02156618674418047,0.03558404602607187,0.05343118705344128,0.02980937954544596,0.029917219262800502,0.02247918617089616,0.033357521041387936,0.02340289489559302,0.027331404678706952,0.02891076161521424,0.020351953787642034,0.01103872730737102,0.017389700049761748,0.024345971706829506,0.02241041987478207,0.02190151892744661,0.021735302198536338,0.017826170974981154,0.15962770343612026,0.23003658273164848,0.015269819608511552,0.019588022543241233,0.02196469466844671,0.020713396691281763,0.07637774383736565,0.02481524261857294,0.0226194236098512,0.023246373402627557,0.024706425601221663,0.020701526900004902,0.03017504355894253,0.02246884151359147,0.022551226241460675,0.017634358489265645,0.067169297230045,0.0210856480262216,0.017512915868363774,0.01287702057129082,0.021146892446232548,0.02029002227950102,0.02591483131712445,0.01582012030103686,0.017981155431705413,0.016065413480835514,0.020046671642934263,0.020176728286714393,0.021555961230857422,0.02473898072532116,0.02076018945298477,0.009808002546323328
cg06659057,0.031049973228978234,0.03629915782324616,0.021610871808551414,0.022534055267446056,0.02340652801067631,0.022275695732554963,0.022770054697943368,0.023577259490378043,0.02264605026457245,0.022307347137018863,0.026541917777017462,0.024143617460966795,0.025785695399995298,0.025133675057794434,0.020037503439643504,0.01617944472422251,0.024164022866640586,0.0221778742903662,0.023683797902685214,0.016057184461901245,0.022250720455270087,0.028345976020509246,0.024362476927755214,0.030109617600576614,0.024262107095968342,0.029491211227757927,0.04242755599357162,0.05017806601510727,0.019335613270894933,0.01938228324119802,0.022294712898620676,0.032434785176934496,0.0314713529264639,0.029334803176964654,0.02777775643080034,0.020037932650089626,0.02348845439189878,0.03859709426785457,0.08984440141698649,0.07780316791458058,0.02423808589384373,0.018629292025081935,0.024185298899137207,0.021021178347918983,0.0562429097450963,0.0850603878056783,0.022955062933914545,0.02740363950284602,0.5381571880052758,0.5097614323913124,0.030806562377694215,0.08350384020131318,0.16662207044503394,0.09295485979576404,0.021719751205830962,0.024805695102710468,0.021271962921485595,0.021935180628319506,0.022442330724319753,0.021913270881073706,0.03710373069705849,0.020419739276243035,0.022030170910968056,0.03979665419035967,0.038479593277816325,0.03256596388086191,0.03274772129916259,0.033802740774051605,0.06441846371489546,0.034851389439582506,0.03942880247691735,0.024220901173116587,0.022609450974957743,0.09479057040977092,0.022070401275056113,0.02535283822286812,0.0267046823914247,0.043113985319671914,0.028536714925766128,0.02350556585647275
cg24776469,0.022071451010036023,0.014136872767867344,0.025333837334312072,0.027037913840212438,0.024811642873037467,0.022129832682576202,0.025870289155318256,0.026156476242735666,0.02236422388933505,0.025875522619134835,0.024656423580241064,0.023314125951141622,0.02213377586337678,0.025433838254187012,0.026777441354753247,0.01083873488682674,0.021518214235099108,0.024255485156533006,0.018796486787042696,0.01323800875794046,0.022968321230399037,0.020115120352525193,0.022477570758734834,0.019288648471061688,0.023373604390936272,0.021299676081236264,0.025687621365669877,0.02415555834967377,0.02191415288516983,0.023329512397846044,0.024458850464912914,0.027895185842362953,0.02864368614156986,0.02580729888155739,0.03194990204902465,0.03006390984498321,0.027269028514371182,0.028939919049964957,0.02179097777351118,0.02343479306517478,0.02098412437170127,0.010825388438117828,0.018633305481990704,0.022385824128830993,0.021603566049724517,0.025543018362548943,0.022844339006230854,0.04108959826802311,0.22937841923492677,0.200699235447714,0.020653340875896046,0.028871061651140447,0.01757796050837454,0.02167114709070832,0.020769523069076992,0.024695411802474088,0.02225948244673204,0.019248258537177432,0.022430626428669026,0.024702102205042185,0.047954038405946406,0.02516402288339748,0.02720480235901491,0.01611055888318109,0.018637576612954253,0.0186977654911378,0.019617663590823228,0.015847753965838405,0.019965881227922658,0.021534305410738034,0.018193727172206468,0.017404454018350238,0.022452151097061054,0.020009804196370808,0.02467985251948326,0.02345632416241848,0.02568655082915274,0.025577537516057562,0.019417883207422867,0.008390662187435385
cg05506986,0.014749602174202871,0.010751474244184791,0.017886778391613352,0.01598362523528807,0.014639719403340445,0.016992463116748034,0.017172178616793352,0.01861721224188153,0.01739085671856164,0.018250410770892785,0.01729521165237366,0.016151153767748658,0.013978703688303026,0.015315266633152332,0.0200016909987327,0.009982884245692982,0.018379627994153148,0.01765280787469373,0.017422264693924085,0.011044976876458399,0.017198067059733566,0.023173669458586874,0.016945584475741526,0.019046927470559076,0.01901079649900681,0.014325639184359265,0.01872662083243632,0.014645159229029488,0.013303532632713534,0.011914373125269112,0.013115980987768127,0.01660896061280689,0.016042115369645855,0.01622598615369377,0.01339740663964324,0.014955682010782286,0.014092820378675812,0.014906191391623516,0.013606654024939784,0.014726384573931868,0.018208677354651988,0.013028976846835126,0.02107914839762049,0.01880534567479442,0.01678381147928926,0.01820247294418403,0.018314410299025384,0.016667667597285635,0.14548136546527854,0.16283628761028454,0.01455953947805409,0.015477054562913584,0.017540487562596088,0.016114219698874395,0.02002948459075714,0.013912598629219532,0.016525024661761666,0.013075596553498848,0.01639748408325886,0.01263879395154096,0.0162434436434124,0.01578962783609204,0.016087691129985572,0.019652519375272348,0.016505396803979604,0.017417174480686196,0.015646998302200843,0.011101804422975542,0.023487287523817624,0.01897712801288179,0.01698197366611587,0.017600424522969303,0.017758007694535616,0.02010128532022983,0.01885850247937496,0.017229934449924426,0.01685508911754634,0.01436097898839521,0.019537029929211764,0.00839269645039707
