,GSM4849811,GSM4849783,GSM4849807,GSM4849786,GSM4849779,GSM4849782,GSM4849814,GSM4849803,GSM4849775,GSM4849810,GSM4849809,GSM4849781,GSM4849813,GSM4849785,GSM4849784,GSM4849805,GSM4849777,GSM4849800,GSM4849812,GSM4849772,GSM4849801,GSM4849773,GSM4849804,GSM4849776,GSM4849808,GSM4849780,GSM4849802,GSM4849774,GSM4849806,GSM4849778
cg12838644,0.028089329982437853,0.029365218475624434,0.02359273315800781,0.025730046192921085,0.026683462323665953,0.02784534593512233,0.02370545408749021,0.037168757236010506,0.02650766187043737,0.021403758407810242,0.21634056319176784,0.027265955713816317,0.03141811514522503,0.025028918760828685,0.0884361493287772,0.026776846528507273,0.030012373614113373,0.047992478168393846,0.030848781628452993,0.027803809662589395,0.031025752012359607,0.029062197310793937,0.024856059712899867,0.02864422256386531,0.02592730471036608,0.023671145978511544,0.027114888098641772,0.023877101826529436,0.025103425935939127,0.02554997982093525
cg03683171,0.015962398027451977,0.01534041298475039,0.011855920874536137,0.015458523593234946,0.01516417987755669,0.019006063163856203,0.015860872420947074,0.01465815433629014,0.015564374264416586,0.012994869512273733,0.07888447341712759,0.015404792131009929,0.0139349836407552,0.017063627736790307,0.01946263737595457,0.015043368790347917,0.014548056069153228,0.03218310051737063,0.01092155814691143,0.016089475352123274,0.019722345793645804,0.01734958006386775,0.02110855054504001,0.01589005729137958,0.014578820422206179,0.017435688467878647,0.015004755514679018,0.01846965307162385,0.010850803420301966,0.015247157409119234
cg25704638,0.01576306172148685,0.016134303701095525,0.015323290230693743,0.023046895124334714,0.01697176193450646,0.017100253376125973,0.016463646058376795,0.01743416551621926,0.01717517750737647,0.015222918336230238,0.06842660708488457,0.020578688809427374,0.01524051573410765,0.014759211721123947,0.018265016034086607,0.015492983863686482,0.015474763776270722,0.01702051822833311,0.01337835576972224,0.01771050724180105,0.017056419851870966,0.019576820569396594,0.019824290470296015,0.01648213855864434,0.014230303413937032,0.017891927548718014,0.017073914116194792,0.015246014609322938,0.015396663532744912,0.012860060974161848
cg10638439,0.02242351261099612,0.0212487874657995,0.019663288012902576,0.022919369131394172,0.02350543048126822,0.021417073452588774,0.02015224809442317,0.026888158829979407,0.02469862919835914,0.01920076506387545,0.018292930700396524,0.01956448587350377,0.01874115289344993,0.021840319003879935,0.02598586935529777,0.020912935795369663,0.026766046841918977,0.025045307219916924,0.01692058362698285,0.03011111602551315,0.02212218586602051,0.023497871899797126,0.12785299838511255,0.04903226741688735,0.02489883848886909,0.032951521506268386,0.019978434922984206,0.02181185100115817,0.020119672986024354,0.021678947824802217
cg17476405,0.01755528452520126,0.017092003693205467,0.015363544700158606,0.020065233059261972,0.01920742954166361,0.02218466607537544,0.014941486093801453,0.022157154330189135,0.020395115268816735,0.02003858594029631,0.015696611338552716,0.01673021017576075,0.015245495625678656,0.017395609619230812,0.021485708684420075,0.018554679757614635,0.01809403210221625,0.02291012173458745,0.013518148918309698,0.020710921239042068,0.018021453330183144,0.020414207366664522,0.3569909371407909,0.13292132882824578,0.017391568125313853,0.01607440762629124,0.018237102532924387,0.018772454100272208,0.016489090670731676,0.015144667304571468
cg09531436,0.009840504829827089,0.010989667937310306,0.009636223454070334,0.011398648317366688,0.010647577703487007,0.01081856352544706,0.009392864852760592,0.011239183722746054,0.01160888467393508,0.009168700817080199,0.009871395378429628,0.01032841608120595,0.008910997558088477,0.0087952001416313,0.010329288542061518,0.009699703523737335,0.008938577759045108,0.010992996761303032,0.008604852889605647,0.010686542257521962,0.009221909805309366,0.009623112423038503,0.2447036271029991,0.09423307713138279,0.009340535454570583,0.009775288184794775,0.009948493701846556,0.01215399962616013,0.008795851214036718,0.007949746509578234
cg21288099,0.014545188688543986,0.01324454014482198,0.012953679037400174,0.012987152684055455,0.01518630806260212,0.01572402440105025,0.016180852877234277,0.013780225670145576,0.014154371826132349,0.013276708805940642,0.01047055083239616,0.014993013190269959,0.016487018461533085,0.015924853464224956,0.013722765701494489,0.01289979415578486,0.012010037177773991,0.01472819644332098,0.011726402397879934,0.015704024944759084,0.012714871270036178,0.01478745403283816,0.07757320037035843,0.013632181494963739,0.013711316747218037,0.016629892276654124,0.015745975453627225,0.02988400949242384,0.01986153220522337,0.015425378015505736
cg25994470,0.01763573319064151,0.015245079741151451,0.013890438039035015,0.013090326644624195,0.02070874313982497,0.019185537429341922,0.014481803874107193,0.015752577446886656,0.029218474776352837,0.012461719434348007,0.01462960628435155,0.014951178102771521,0.014113741956394346,0.02308485026048819,0.015488905642277164,0.014156284004707512,0.0177661696368343,0.020433381894327255,0.014461012719208306,0.017186235148089646,0.017133846535894927,0.014847597568821199,0.14230186301055653,0.01781074453498907,0.01737585524042128,0.016699633976400126,0.02116953353452943,0.014985469965169224,0.019781230708986484,0.014110083896075726
cg14336578,0.02094599051267117,0.018665838435263333,0.02124102795291924,0.02601507337174887,0.02550089752756862,0.020395962793609414,0.023805568914999953,0.024362733848809794,0.02133020176217948,0.01733706245998279,0.018657255532764153,0.024590994623624147,0.01822422765214067,0.02019667035130397,0.02369901191881636,0.019822338027476866,0.022463173927507272,0.022791326688657125,0.019717540782266917,0.021344579630710396,0.02268767331041404,0.022649185153889508,0.10719928923612289,0.023896843214556478,0.01893719136080599,0.018601207459563004,0.01692612568066148,0.021791301228820028,0.020838502585658072,0.022678061970919983
cg00960050,0.024430725066642376,0.023936049229173997,0.018229639290213626,0.022439722958959643,0.019880890863639908,0.015880913943126167,0.01914188742360818,0.020592471677087127,0.02073044107541676,0.017713206618980664,0.01547560227126318,0.024476564665327657,0.019148824072700826,0.024870818721951227,0.020589960092260433,0.022579335703463724,0.02035568260004994,0.023314805882957732,0.019034635208082146,0.023351377750689753,0.019830525225681624,0.022975393731756947,0.1291300430669512,0.022492171036110835,0.022044620047347613,0.01926182725450767,0.018543968905989198,0.02356544147879258,0.01808838286488688,0.017818080304629617
cg15689967,0.014449540796213313,0.013356523344728049,0.014421186347908944,0.010814926098765278,0.012635264695205966,0.015073058977347236,0.012273836161834707,0.012144102533841579,0.013347497842005517,0.015001542472647697,0.012286300004456378,0.010950802760109858,0.0128946005103226,0.01099537633447802,0.03737238098797246,0.015707413201356067,0.011357334601939523,0.012127736819812081,0.008577003610453982,0.013987326018757141,0.019414364427397336,0.013185645592021004,0.38008571881066766,0.02413437420941517,0.011108598034328038,0.010271880357552398,0.01202464495664542,0.01195944476928309,0.011441194277440402,0.011939540608940714
cg06190547,0.010083072755697963,0.011017717515877441,0.010833195001237415,0.013083623678763198,0.013772959640725646,0.014028995707695094,0.01130934606608893,0.01688658678857614,0.013596731304854103,0.011345171780099264,0.01047326694669881,0.0159661764169356,0.010768588203635914,0.010783328949134058,0.01313671668472601,0.012473704096448783,0.010797553964068255,0.012411983520155994,0.012615071689205328,0.020435516173578937,0.011380969019846221,0.013532489303611091,0.14487105213273946,0.01403440583611821,0.011187184463395596,0.009530393546079197,0.013730580531534442,0.012297050310434546,0.011891220978073049,0.00958935626165289
cg05156550,0.02902579009382502,0.03505678751771177,0.025361240038106,0.029605967344425124,0.033747463777409545,0.024211794472629937,0.020775420701385987,0.030358020609754486,0.026006978200362386,0.028235871147271198,0.03180024673015499,0.025256884193914673,0.03604373968556713,0.0254747724516278,0.03218279616594106,0.026205485367043917,0.0392555575329172,0.029695734520135467,0.029174106455367225,0.029091977203222104,0.3746480644813469,0.02737921185362,0.435048121747724,0.35727378542380694,0.026632437798136305,0.02289290906865805,0.029532901703269127,0.026551790947424717,0.032973400493656414,0.019925319532664364
cg14280964,0.043804137944062516,0.028708445719087785,0.021932412824216447,0.027929284074422536,0.03240907273646323,0.030928503946950115,0.02954802467300533,0.029052553705858974,0.03061590899698963,0.022136124851627623,0.017509048014432614,0.0254326282705072,0.01660836806893103,0.0196646672526782,0.07084263953700905,0.04942116724278775,0.03111386665278847,0.025978672207786702,0.021529767068627442,0.027410931686528955,0.02735548204273873,0.024418005202467213,0.09601224220599075,0.06346001303094005,0.025165262252578733,0.02447160430554232,0.027904022228856847,0.02526066244427671,0.02187694581746369,0.023401602830935737
cg15500320,0.016479628024630676,0.019133226153445756,0.017017319449642583,0.012399738647157989,0.018638830105395805,0.016789271147771276,0.013421383583667955,0.013571678011599732,0.016506671587288226,0.014593510605433319,0.012098114104361766,0.011049850839438276,0.011581785724187447,0.014022626527372501,0.015176784782187725,0.015978081789857358,0.012417526183322706,0.014617986605524703,0.012333741166374253,0.01410852510253134,0.020123605190211398,0.018873535221868843,0.30052119136004435,0.21460717879273988,0.01375410579598958,0.01401594242196403,0.014718295872843533,0.069746782506392,0.014825728444966352,0.01068556966010981
cg05815958,0.03243149671498201,0.01672103505442214,0.01872508539394706,0.020537462079569763,0.0266035688667391,0.0247034721642936,0.027025478693988726,0.0373452990135003,0.02572663268549143,0.017608765171695382,0.016787422229731373,0.02559400451384489,0.02461744798803978,0.02011649611850707,0.028484447061743624,0.021339875945158678,0.023395564476008702,0.019486725036400268,0.017317287552122564,0.02503077669890815,0.020514533569507762,0.02121676452984845,0.08011342047095783,0.07257354703690358,0.019161961612504594,0.01827598743671281,0.028179514486467848,0.022409292949724817,0.018513102196712657,0.018116593912489393
cg14958310,0.018604224379169466,0.026572238420235962,0.020146964258715483,0.028223771775698753,0.027694194621552967,0.0281288850047918,0.02076406768003235,0.028583448364496753,0.02991334121667397,0.020417464093275998,0.05708028030157549,0.0550743301820704,0.017194409047666472,0.02489667429735526,0.03091041431696015,0.018183070768581507,0.029327616018015288,0.029142866494393155,0.01811237424265357,0.0662938687297416,0.022644766652773752,0.028552406038715464,0.08279470513356801,0.08471716151017579,0.019609114255399927,0.027244687356564917,0.052869521209082115,0.06982285026668879,0.04664394107201904,0.05943533683981443
cg11662891,0.04193306240099459,0.023839728201352346,0.032617118530501796,0.03828729935199037,0.05734183524022249,0.046742548969877076,0.05233078449576509,0.04823873968769272,0.034866161038906995,0.018634700887002337,0.039861851228401,0.030457344794673644,0.042062464332329706,0.0327605765831471,0.04432314312171977,0.02239647448100773,0.030425233121293718,0.029902387428862524,0.03954898572318827,0.060456163742175224,0.03293453122279839,0.02656631304020974,0.07308799415599396,0.02956031021765774,0.04362139727745949,0.035962108381400446,0.04443338948072552,0.03812088086565797,0.030626154577872978,0.06322481336241634
cg01533108,0.012469956474102612,0.010412769401477883,0.012272060773550909,0.011078520451865363,0.01310717009478798,0.01238840625252174,0.011856837169541796,0.014362637806457449,0.012872030912202933,0.010501230639353515,0.010234983752048205,0.013586839215894432,0.012760081994150279,0.010840387253953072,0.016760195515716798,0.01551497581904476,0.011211744720388637,0.013915754739701665,0.010241298340890975,0.01359860681679777,0.011923137995613613,0.011877554413497523,0.013994356733151426,0.012765291459344467,0.010656862259375066,0.010674300089301442,0.8865286136354079,0.9224866090022723,0.01094660545163062,0.0093605230400463
cg26386886,0.0223725778728596,0.023586132634152848,0.02976711123390986,0.030423359461921626,0.023214319613529343,0.02934047067210731,0.02484791127581135,0.02521118191716797,0.028229771741621675,0.025371830856897967,0.026169429184092048,0.021772884985004497,0.02154511531879374,0.021398370278492493,0.025747513345851552,0.024094179976264063,0.01941334972125756,0.02047617751624064,0.016951292188915106,0.033937463071517786,0.025320477380030473,0.022992308526334528,0.04288437285242018,0.03663935973284242,0.021431157720149013,0.01891454651982871,0.0824494377429672,0.30736401014282905,0.02325333274421488,0.020557912369743907
cg03414134,0.029546724439400963,0.023875745972403894,0.027616754758988882,0.026761403736169274,0.03270074494992139,0.023469456149068563,0.03279376492515022,0.023947385229544208,0.03872200385427898,0.02542525801513969,0.022762524031281827,0.0328955919385521,0.02916983099498121,0.027934045751307264,0.02701595424855203,0.02169209216154455,0.023458980171990083,0.02335531872903148,0.02991072573815517,0.027400706265637894,0.020855461436328954,0.026351744071888866,0.03412135329473195,0.04080942943713116,0.026943751555716527,0.025001089269354307,0.06141684973562532,0.03619360617137944,0.029622228801555864,0.03324905360918947
cg06689961,0.02088951023034399,0.02723898749503969,0.033775847206373284,0.031024329480562197,0.029334913764422006,0.03426487172477469,0.02233352778650692,0.022502221173824062,0.035411037363140684,0.017346846979214545,0.03004588998001177,0.02855792692198056,0.022417537967644778,0.021283700105067454,0.036250031483460475,0.01972898155532137,0.024213321424627524,0.02505045883646227,0.02300997443461471,0.031551518742023554,0.02713870692858065,0.019840549419238095,0.03830298059545264,0.020116685989610413,0.01910258110812649,0.025884718932381905,0.34444485958270543,0.0978487485352865,0.02096614080548533,0.02707906499528031
cg10010574,0.01677691958878965,0.014484669119794825,0.016878781915961212,0.016479406791773593,0.019499570449311946,0.019321657511732687,0.017553872594304788,0.019838405170286,0.019360357850488577,0.01643228276065435,0.023269774458767403,0.020282565306527455,0.014454812033201273,0.020773126187679365,0.021312179871479535,0.01872234051011751,0.02348298440165658,0.016151597148454763,0.018046901036127442,0.023108404659460312,0.02465685319698934,0.020979557832273187,0.01817699541276256,0.01618962682011039,0.014575382590577887,0.018210018234096487,0.10204723340369744,0.023934655858145488,0.017585909361506096,0.017183656459981607
cg26455717,0.01458758208409673,0.011104378439388647,0.011413628978744688,0.017043726044118593,0.015099703970631874,0.015322562460705829,0.013668466810027842,0.01720130529274025,0.02748052777638574,0.011250692642767039,0.01185302202609806,0.014869563976498556,0.013583506239945383,0.011546048213984682,0.013923038020918972,0.01189815228275495,0.01328656803505754,0.015037159939831266,0.011295936255429366,0.01381092494623187,0.015335819279186083,0.01758161954158204,0.014197313589911238,0.014312902665460333,0.014337526742851145,0.014221390668955572,0.09774641366636884,0.013172720520508451,0.027579435753128514,0.012919010710934566
cg20498043,0.03890431606678477,0.03237915254971669,0.02741462766725038,0.026964712425860182,0.029737746337510015,0.03344712303050115,0.029178527311740015,0.03172034388096489,0.03194441455312594,0.02005602672168153,0.029357661909997484,0.027727644851133305,0.0326769394145841,0.020662747700465924,0.04692091941561273,0.026147920096399366,0.029658105579660074,0.022652228753936642,0.024035591844037606,0.022781043390477554,0.029114510253646038,0.023647725596778944,0.03352299437186477,0.020799810570776036,0.027379942029956656,0.02487293930730078,0.2104226870361438,0.01914894717894528,0.027035100308797216,0.023224166165317802
cg14202380,0.01501186136823709,0.01550809384007618,0.015102558409184482,0.01857707626874399,0.015142470408545747,0.0167663176051018,0.015933520794270295,0.01829528501584311,0.02046833834048162,0.013290527565392422,0.015439075446053895,0.015207125213931465,0.014728283150675465,0.0148033273042804,0.016877528579166474,0.01442946421106364,0.0195948097668561,0.017067691989474693,0.014427664177207991,0.017614273042818176,0.01590046803995036,0.014639906924367414,0.019171095822246065,0.01594399860419165,0.015152151481853565,0.016889378343640453,0.1382236870133828,0.015874572768681847,0.015195926068918945,0.013044529361470991
cg16654023,0.03920576316253322,0.0330069105415172,0.03494999683541475,0.028005938734778937,0.03168252337806306,0.04512825435735805,0.0347863557253377,0.03395297014362857,0.04653275209748065,0.019163416779366046,0.04573470696084666,0.03475074973421018,0.03135456626654048,0.0360900213874351,0.02843833921139977,0.024726761994029036,0.03136930786648287,0.042888711544864816,0.02659950511967625,0.04331682414331526,0.03632197685300397,0.03366936777320196,0.047600009248780016,0.03983433163877881,0.04532879811136629,0.03000107820406181,0.05810766335539011,0.03964082264078999,0.03172253633198605,0.0377028588441891
cg18061485,0.03407379605912254,0.03323034132589172,0.028925663331798007,0.030110647830939103,0.038156611517706274,0.038698496020474635,0.023995441499153253,0.047745689113324954,0.03596587651212053,0.02467860862123338,0.038542893641977334,0.03229318895095075,0.025164555201003407,0.0367560837928181,0.026982320549197567,0.021601266647401692,0.028212248656936192,0.031638889100914336,0.03619250643378368,0.04609281596046577,0.03838193377664388,0.06305434094885405,0.04003648262918727,0.043931881955016655,0.034573660342482826,0.028066685616038728,0.06239876257032692,0.03590780868294085,0.025208195374907667,0.02959889329860338
cg06955091,0.026992596927232878,0.020414351089445774,0.020073795494968023,0.028177439646289246,0.02840677180215824,0.0360981752754946,0.021879785773466998,0.04144704968521673,0.03564014920610672,0.020929932989656567,0.020184968750020012,0.029765959899965545,0.023401235762231194,0.028177452471052536,0.028060376347846448,0.02680786474000535,0.02663836244328879,0.031535942309573885,0.017991662230834097,0.03575750195247499,0.027025135958228922,0.030464594789042353,0.03339578205562694,0.04044524299354922,0.022335437300514176,0.022591173784204076,0.06487875099128557,0.027548915870958007,0.021641569177637012,0.024121762493053988
cg25925833,0.023343832857965166,0.021307271348323758,0.021085737051008326,0.02652297509297705,0.025894719303194175,0.03220698257279571,0.02678853110069389,0.05055727898274702,0.03376190700295419,0.018986581643375546,0.02037119794285614,0.022617974809386602,0.021275059014774292,0.03086903840779533,0.027817510777073094,0.024133336661191163,0.025089112181187763,0.03345221178439942,0.019341674702252093,0.02974574924054388,0.028937885146127208,0.024652227080258292,0.03522410999763785,0.03747765672327312,0.0221803532843036,0.02553449123868048,0.05888605449401394,0.03258596071542657,0.02324306802258921,0.03073075767525759
cg27647177,0.03901452741710927,0.05483139722767887,0.0370494957879394,0.04077704506461761,0.025833275599617126,0.02874212905593051,0.02697198456684456,0.026294084534870345,0.02924365160422045,0.05023099296570629,0.037213950203709927,0.03795197065764468,0.02924500816019401,0.029158373637187856,0.04139735391061583,0.022568959282416142,0.02914053816638992,0.02336861676435051,0.04477952641323921,0.026199989875534697,0.04313878348789439,0.05107395272549093,0.026729716133372786,0.028763741877787012,0.019675356944592014,0.031576470484094676,0.034905468935584806,0.02984946826554338,0.027905751481130014,0.01755654666217467
cg09704422,0.05096195032865571,0.06913108715467299,0.017410982702342613,0.03427835604221797,0.016306819851237372,0.016664089615359964,0.06911802799006067,0.018354462866212135,0.014042775810416772,0.014505437550380819,0.013863452678417777,0.01349406811834074,0.013132672752744044,0.014340578973852089,0.045625692757445435,0.0133033585648858,0.01471438992762007,0.01609096084481431,0.07128569778010832,0.015857531201018526,0.012796795680203714,0.016628778856521042,0.033123478948411195,0.019228615752828797,0.012080063870297057,0.013768186402677832,0.014645552204344069,0.014206892152176322,0.03481628630351155,0.0246824543384366
cg21112148,0.0930054635157248,0.044785293726807,0.014526398830815175,0.01824074286086605,0.024625287016583123,0.023897296519225404,0.02633170055463322,0.035414182135361696,0.026032174535193884,0.022589387516956286,0.014235777520103457,0.029319753714152033,0.013409174342467654,0.0167815984037589,0.040935943369515636,0.01222683487419601,0.021469730326724078,0.03382185339115163,0.015308764206267467,0.03435876792435952,0.02395871361635585,0.01996266788521349,0.03788644549251743,0.031197491081826068,0.023349734300599324,0.019826314366311826,0.016599980861193988,0.027327586261792193,0.014400017735984882,0.01559823786849147
cg09065199,0.19610380773479744,0.1953806939403172,0.024335123941343798,0.02210592401020027,0.022162479135375897,0.02838031967120054,0.026470350214552203,0.0237722653924921,0.021358788866605673,0.02697324648797578,0.024036868757131315,0.03011467486140278,0.021036143926140703,0.024099213634131717,0.10061168637672423,0.0294588896430405,0.022880164091112827,0.023322744081979374,0.0343435527611665,0.026859191289282578,0.027408137930309964,0.020499485070194244,0.028547812328308473,0.023903826829427665,0.02291418568792429,0.025100193361898,0.04002448999560618,0.02014994244865809,0.022514019714558794,0.020823422504113683
cg04358246,0.10163136772540102,0.15930255169771435,0.021504214427978702,0.02395860580329172,0.018894897086672677,0.0172881479744308,0.021660798734393763,0.023741520311460103,0.025430849789017204,0.01744595856267869,0.018884247578614156,0.02665056063942991,0.018549922508343322,0.02421628360704536,0.02264860220727756,0.027203762167634718,0.026538802413199197,0.02330144783757061,0.02422016187279721,0.026295438510693856,0.02137612576500615,0.02146798067320844,0.018257200237118056,0.02035078230094232,0.01856851022653844,0.02076457068296038,0.01854854734644625,0.021714707370427352,0.021817833643704,0.017150163477566188
cg27509202,0.2578488228643271,0.284901305700341,0.02461925589901133,0.026233321081800338,0.04371503755471888,0.02438578104407467,0.019726300006148882,0.03244873735047768,0.027356754389182305,0.0196762310369615,0.02678373246860278,0.029046531206809462,0.017903903783725538,0.022999317519600507,0.02803195562554683,0.021352280659990796,0.02443132533755404,0.037187327607850304,0.026469106396422623,0.02394242119184736,0.028538889249855752,0.019248533500727513,0.03164079573681886,0.030071311240884944,0.023228562469522537,0.03324113463861752,0.03243623654963312,0.02792890876510891,0.020602564307243724,0.022745963560866073
cg00298153,0.15921173694198587,0.16337065273307644,0.01699086162141043,0.018236966868025044,0.015712704614980335,0.017529086823841935,0.01713462416937727,0.01762895085142556,0.018445701194529946,0.015591183302254116,0.018539331552136346,0.018849233659874717,0.013959896772858407,0.015951405365849103,0.018040598915444645,0.01871584399485957,0.016027897761661927,0.014732321309855006,0.016165228583285535,0.017339670373132634,0.013390642445178895,0.014774131967742084,0.018322224514391538,0.01715082362933766,0.016352789735259794,0.018612852726367722,0.016190326626529302,0.014292502642909438,0.015927163230396373,0.010896552744395115
cg18553939,0.24663891068599084,0.3020041496362708,0.027031119873931184,0.021732213576314774,0.022438956094536878,0.03629466278256261,0.027983659709179664,0.024745426990800196,0.024254327349271042,0.02631716919355001,0.024170867683796834,0.02563468646777355,0.023062851937491344,0.0258129081398316,0.02541519299805294,0.020581743098796807,0.027313070351219507,0.01880327702704967,0.03413009075678898,0.032202803298411575,0.019251471854072465,0.02527514520693938,0.04106969369566894,0.020657337170331733,0.018136442245511048,0.02363783175784481,0.021843265126742378,0.02916660616514597,0.023448005656001313,0.020423083445127277
cg04265926,0.08643198282925535,0.10598315802471522,0.012354187008923372,0.01543914690414102,0.013612020286076502,0.01509341592149136,0.014467119786785734,0.014646577600995553,0.016546786210745686,0.013496767534516386,0.009722376855893448,0.014435824768184226,0.014729635361838838,0.012221119873906368,0.019028908482133587,0.014268829644171694,0.01364326612474737,0.018772228815311254,0.02232678741375891,0.01665183332121726,0.01442571833126334,0.017066530319518426,0.01654236367840337,0.015593694088166745,0.012559702338422447,0.012196248765462207,0.014992526176672964,0.016366280419056092,0.013003353934530216,0.012679491896570041
cg24776469,0.11087540224600258,0.1407868116124239,0.03737329962156801,0.015901109152881145,0.01976515437743108,0.017051506451538846,0.014235015248056374,0.01680566989497641,0.015378897421592869,0.015006824775473618,0.013850056817567815,0.01286204175895556,0.016345291097296176,0.015602701690948576,0.014558107557285127,0.016906487200912774,0.01534038585138743,0.016184876198104853,0.013206373873174894,0.017584137560409985,0.015331144070394239,0.016401040828558096,0.014825589669829265,0.017345499757320734,0.01493761764527291,0.01853834853438761,0.016928342302717565,0.014492857240414844,0.014688011957562079,0.013582551486179895
cg25644150,0.09562026829484904,0.11192295462028554,0.027459356606559977,0.019782739961601403,0.024154029554420985,0.02136062340232518,0.020110617690728902,0.02741084343656624,0.023557908174247844,0.018911012603871204,0.02473975507794724,0.02379599187721086,0.02352320533450027,0.0174027980947233,0.022814764841118114,0.022638556844997236,0.02197931300946224,0.018830622632204138,0.02135410234744697,0.026000206762531633,0.023462104261778888,0.02344282458866921,0.025371838674274946,0.017538249480687735,0.025698307009371132,0.018062188749971234,0.022460769086473018,0.019157022937342637,0.025098755141636887,0.01885956380090124
cg02847384,0.10564333504321184,0.09205859183456576,0.030644608720894105,0.039928726922865525,0.028552412858961082,0.026070275952134726,0.03522725267961759,0.03317458416066432,0.04801799787379536,0.029737770138533022,0.03137466236976513,0.04846738163970405,0.024362731900064508,0.028446437270791804,0.04018167695719041,0.04124538044496793,0.04220116135052706,0.03085950766657056,0.05143524145980971,0.04986931820024243,0.040937425406052295,0.032221335900457365,0.03693497528313471,0.024418185664139027,0.03857295030345407,0.03399348002398953,0.02384955128610154,0.025807195608458476,0.04023713077667178,0.0361664356072623
cg11796345,0.08811156385416108,0.09451986926041332,0.028281800024236258,0.029840283652755782,0.024912610865173684,0.021617857452750598,0.031734235802690865,0.023813734991646025,0.03771171673966955,0.023086921727870288,0.03596397990983495,0.02788987749858451,0.02260168697374724,0.024074306960473982,0.0615465220389631,0.02369148729849372,0.02573902059365039,0.031362442278499755,0.06896813997904552,0.027682468854290397,0.024546502673784155,0.03400549313449886,0.028325720881519544,0.026511584598185273,0.02502224592056939,0.024970591756055222,0.018349544967368986,0.021006590317285537,0.025212410773352092,0.02554212616741428
cg10071973,0.012019472683356907,0.008992673304629726,0.010783367442248408,0.012252503784630601,0.012554063426111596,0.01193756752112877,0.01119064822548434,0.013135278591614574,0.011470390227489573,0.009359934091222655,0.009918441958269318,0.015430296048946319,0.010062555258940556,0.010470695265341173,0.013773160108727893,0.011194741838286932,0.012073182880735797,0.011907694773775982,0.010607688136618802,0.011221920210683772,0.011633225385058173,0.01232105398552256,0.012176779414968985,0.013088766625106043,0.010246622945736427,0.014648927116603594,0.013696143994370453,0.011901135578634422,0.0796428454586968,0.010536595932824655
cg07354124,0.02108260848731958,0.01834113449662585,0.013823099338892008,0.0196759043253564,0.024062416817259794,0.017040175032413694,0.016378700318584235,0.02160039972344418,0.02194192326543479,0.016032988664133288,0.01524099524943099,0.018641879162708597,0.015596143273571358,0.0221436538138148,0.019649992647620754,0.019091201960254756,0.01766739904514538,0.0196947134838873,0.015952412811030384,0.019672739794763305,0.019980405575327872,0.02096296021008448,0.022096961443537632,0.02224689641587848,0.02052522694986244,0.015385549596534685,0.01745281856017668,0.020275973784993323,0.5796582916143584,0.016085990457746377
cg10557147,0.026776026999121447,0.021617352370307836,0.017754336277946422,0.022953589662838336,0.02027780603563971,0.02279781598580664,0.02209200845383112,0.027439619649443008,0.026445946554039798,0.021836279559562525,0.01664932873959364,0.020421274315632138,0.023163214417021284,0.021368934375388386,0.020044760066127966,0.02240577308777242,0.020256922929217557,0.02227891817756925,0.015776683827804693,0.021834126422815757,0.02052910884023414,0.02230026548887607,0.028613549611276313,0.027205549232092282,0.023349376166163224,0.02227792207439988,0.02378150152117707,0.022525745122079856,0.5322247785231146,0.02018136487054343
cg23029526,0.012488656845413875,0.010915226027772715,0.01164465304877011,0.011975684952726195,0.011029909853189447,0.011772902783000581,0.009293818428632314,0.013737444830814226,0.012475018075046862,0.013193807963215334,0.011718130201820429,0.011143818587382719,0.011269019710546493,0.022136378523445483,0.011234011717646571,0.01115947633032247,0.016695856660509014,0.013004601686442253,0.0097057244049647,0.01258882137206184,0.012419555095983456,0.014244889536172457,0.011115399321861221,0.013400943590505981,0.013707768974171688,0.010899894439820815,0.011548413473084733,0.013254541394426948,0.12033854886314996,0.04326734385772295
cg09097215,0.026113716835569206,0.02210057147410777,0.024385638553911244,0.02322163574278314,0.025881111169898295,0.021502553046048437,0.018329384202245624,0.0234054894973224,0.03214705374851686,0.01915450809049943,0.025760731363120657,0.025758366699025575,0.022997962664590532,0.025182367120996446,0.022072035276545793,0.02482826912476439,0.023635792313908714,0.018086806229821048,0.023911858649427777,0.03134713113781197,0.024406806249454686,0.032475820949918945,0.022225812804308315,0.025363697274559383,0.0216549553351635,0.027479426401809906,0.021537048816875543,0.024754947603702036,0.11968748369680056,0.04833978921127068
cg13568334,0.02968331106452549,0.020742113766764502,0.018987277908033864,0.02017693609955513,0.023533338594207077,0.021266571336241928,0.023993367966651108,0.022897835963086387,0.02362484917409874,0.026534583256215813,0.02525584685903795,0.032302421445450306,0.02344398624580732,0.020756808721787284,0.01818297403867376,0.029711633480183897,0.02204809676463693,0.020374503216255484,0.02595816800207652,0.019780913482504523,0.08663881824175558,0.10020629464529326,0.026022160903867737,0.02158375895308903,0.016987890908790867,0.020820129695456158,0.02676521248251836,0.023674031255083192,0.043074175842139746,0.14473278954943203
