,GSM1203867,GSM1203866,GSM1203826,GSM1203825,GSM1203776,GSM1203775,GSM1203817,GSM1203816,GSM1203582,GSM1203581,GSM1203844,GSM1203843,GSM1203487,GSM1203486,GSM1203813,GSM1203812,GSM1203505,GSM1203504,GSM1203847,GSM1203846,GSM1203499,GSM1203498,GSM1203510,GSM1203509,GSM1203402,GSM1203401,GSM1203646,GSM1203645,GSM1203382,GSM1203381,GSM1203853,GSM1203852,GSM1203377,GSM1203376,GSM1203718,GSM1203717,GSM1203596,GSM1203595,GSM1203728,GSM1203727,GSM1203590,GSM1203589,GSM1203416,GSM1203415,GSM1203762,GSM1203761,GSM1203631,GSM1203630
cg01095510,0.039837757536807586,0.04137246395784579,0.03951634325729333,0.040149331097903765,0.028582876778094228,0.03970176942313527,0.03889291231056,0.04178207255625881,0.01962408276398931,0.021756126734058627,0.032095503127903685,0.03449900438853423,0.02113688105110337,0.028300010013679457,0.03733091388651179,0.18216344483922903,0.03820992096738453,0.04410466754400285,0.03934313848674564,0.034746296794540464,0.4558773379969009,0.4719921888259124,0.026638498740488178,0.028976735049101,0.03229493721572602,0.039172440498514906,0.033796815783308745,0.03091072937260083,0.03491620030886185,0.027379255170274865,0.47649183820783847,0.050979858198839795,0.02052172894234149,0.04142405142680524,0.033822829598169124,0.034146685917617804,0.03461512326595274,0.02564676403265559,0.04523930497731177,0.03553792791032121,0.030171515984740476,0.03343141490792491,0.037967956417371766,0.041924526160015865,0.03465612441000324,0.03846953252302453,0.040020502545627626,0.03392727301154336
cg19393219,0.024949250893188495,0.04759656386162567,0.026817202028967247,0.01877666403332839,0.06769592299205199,0.030383655765299264,0.024234918973511984,0.023255110680814924,0.01699128375055279,0.014501059989997995,0.018471514015498115,0.023628873348538148,0.021704764065798184,0.013085498619406288,0.023586369762794667,0.022228674127063894,0.022311796593602735,0.016229755404013415,0.018436189900164726,0.014875485479535454,0.8563942490677006,0.18643900436271557,0.024336244689560648,0.020088151487960802,0.023926781922089482,0.02417191297996574,0.01969717990323621,0.040116864835665164,0.02244105309731654,0.018090795891741503,0.33741150172811396,0.02804301523905262,0.10717666005506431,0.03229599524473492,0.020246373510008343,0.020629623093886017,0.0185340104359682,0.020960813480597026,0.021308512376703757,0.023389325832670765,0.02307773589269303,0.022299650205225487,0.1670157140088986,0.030740406894518457,0.0783531186605636,0.02796203841160046,0.27080495439781205,0.01836598082380132
cg15818358,0.022872489682437002,0.01913291401885667,0.030117586701608117,0.020573226289371544,0.08462477305785067,0.06456019208437477,0.019979201276423584,0.020003367046949168,0.014932192266075202,0.016511768880444658,0.016911286567236488,0.01867857543107937,0.013433636531085523,0.01374608195555169,0.11955015826647841,0.1419581754417447,0.021848266241890502,0.01702269309056454,0.020924327827397008,0.019990346407925647,0.785105677348383,0.20890831106807278,0.019447431392684473,0.01700900304204991,0.020037631625393428,0.020971997415935698,0.01769631486957803,0.017797640007757694,0.025247930114604515,0.028736086501783824,0.02121213958932229,0.017944409156879837,0.3515024056859692,0.11722349726762446,0.02006221045908154,0.021823637494998504,0.01851030065213705,0.01895125506396562,0.01828405701370228,0.017647657499996257,0.015524200895632228,0.016977575667175986,0.02140597620658328,0.017033693316066023,0.023170579665539082,0.02407525153680786,0.02668746691386439,0.01673634164883322
cg11620807,0.019930023577173907,0.016798883177907016,0.018000078373781665,0.01686632559366164,0.019765700162484034,0.01866167575003987,0.016863220942601138,0.019164446091021175,0.0097352146537551,0.010775375822995538,0.017312475655913158,0.01595777085343015,0.010477399383481573,0.010880243450626258,0.018386664646296617,0.017739278359627297,0.01439992919325661,0.014420138363804532,0.014753922108142652,0.016039235001508688,0.8329905532246565,0.09488979865778628,0.016846716557725787,0.014917757613871926,0.016572987380017216,0.015954258200782286,0.014171704847580374,0.015788277086617505,0.015948000372414797,0.015743212755489573,0.016477743785518948,0.013934372041336953,0.010015654763860135,0.015639353856288913,0.015862399941007646,0.014502901897385215,0.014888463762495176,0.014602975337200147,0.017723241780892993,0.015254016462950657,0.015147387233630027,0.01433275372365375,0.016063794707848682,0.01740394336126167,0.018308120476753335,0.016819689425460856,0.014258449574587261,0.011443957252149228
cg23017850,0.023237765725818555,0.02119748776723268,0.02299285076508247,0.02323408758053068,0.02211743804721195,0.022759450038473458,0.0175930958124322,0.020784199524964415,0.023838057793516387,0.018486407421761476,0.027763678452680806,0.026971350122279723,0.017994265877037265,0.015252168868319841,0.020422348027909164,0.01942080592513703,0.021019100774639636,0.018662138780107317,0.023362717497337412,0.023547081641958973,0.817977376910704,0.020627773109489884,0.026341410584642542,0.02354616876989009,0.02495544129756609,0.022450550018061562,0.025864041629284653,0.04103515804362593,0.027793706246132883,0.02758137066341399,0.021293166662597757,0.020531029316934134,0.023926089654338394,0.02130543266602016,0.02150896685718152,0.021882767975619548,0.021064073203779884,0.017998490199332216,0.02514468539599696,0.022447345615220625,0.022859498507743412,0.019161650052361805,0.04416997703195053,0.02617201513947556,0.022639096747619696,0.030700054691627454,0.023715471349308685,0.01889299542699311
cg08239177,0.024162099258688088,0.021211753613817007,0.023506704882610363,0.02424390039623625,0.0232777395361788,0.0254406837704,0.020712930796578356,0.025811274128071677,0.016622738117872383,0.015119008493391383,0.021999581224546823,0.021642696466546502,0.017155878796695775,0.014862541858792305,0.020121417223769596,0.01803648643234212,0.02008077374848644,0.022417308879647213,0.023201640922054213,0.02213074989182992,0.9368582575105779,0.5359751076235295,0.02068134375017046,0.017922331852039966,0.01904325442829524,0.023070533950303767,0.020896906277437514,0.022990797701290797,0.018561326404179953,0.01986660570679815,0.02367470848870609,0.01847167747685448,0.019847158623848175,0.032515065552624164,0.02313805175654823,0.021283660310855518,0.020398405316420818,0.020836670589890513,0.019239224181285666,0.017355140466112234,0.021415049782062698,0.021723294232862157,0.025357367520788144,0.021408879519416665,0.027053931878206962,0.02418393650145127,0.021600313256772398,0.023565608754878797
cg12159190,0.024418591922174028,0.02199430891408944,0.027553843143214914,0.025906571965638135,0.020896353506419257,0.025762179330466466,0.020898195316855207,0.02405143804977348,0.01861916684419334,0.015504724240938458,0.023656927900304856,0.02657669161363827,0.019247838353707827,0.0174134968833241,0.02202422061103176,0.018568022411542724,0.022391727312850027,0.02117834732726853,0.02196637484887229,0.021979298943259104,0.9674553253964714,0.4050358118605127,0.02147261321734214,0.019973523043678873,0.023544889389807803,0.023592350094775002,0.020134688354509944,0.019532819929781783,0.020976497701307117,0.023302388391775116,0.023691313602974315,0.018997259183160576,0.024439020488552215,0.024033866841086018,0.02112978914783259,0.024286037714872855,0.019402642768776724,0.021628344295327343,0.020910112092932948,0.01688411899495647,0.018136394433479943,0.019282140498754267,0.024446208636643596,0.022539357082677184,0.02467660568322814,0.026647640097101716,0.018001236777999755,0.017188351275476056
cg17104422,0.018386592048253936,0.0181905315431853,0.01712472293169425,0.0211830859524542,0.01712464602061778,0.018165531849864806,0.014924528405580907,0.020241237720290874,0.014893779123662665,0.012167005348077858,0.01569447650177649,0.017899227405848425,0.012490516173728103,0.011688941965440855,0.017149118650906275,0.015740676293648823,0.016249914164692975,0.015595909182897234,0.017666136239504894,0.01738236905981818,0.8488468640915044,0.2512010999278701,0.015978962476247537,0.015467116516733225,0.017700665903183144,0.01626897084420941,0.015415771685159044,0.016974400475897895,0.016034111488852164,0.017279048343989082,0.01552349311615311,0.01375076148743822,0.01565419981805848,0.01740408783232447,0.018776062845560132,0.01804716736424021,0.015855251357280532,0.01675314445576892,0.015495678250425419,0.014737369340174533,0.016048365467614425,0.016981821805678095,0.018267437691938938,0.017699119706625948,0.019327502859627765,0.019230011706266467,0.018382128562205183,0.019478237015832393
cg05201784,0.0253422349623115,0.02132419387342569,0.025010309738482162,0.023033929860069392,0.5725309245528006,0.5841889010117627,0.5612479235943468,0.024969414959701126,0.013669252305428422,0.013712681446866323,0.02540965449639943,0.02349449519865251,0.01598011439698841,0.01381886575987678,0.017726633728658358,0.020081111919929437,0.5659739174580563,0.5692076919684063,0.022382021208137527,0.022111024706670483,0.9054818335988629,0.9178459857663783,0.022211433547140225,0.020954924861546542,0.01937735647223193,0.02176317733154254,0.019267742786510278,0.020377504397232394,0.01786095510350692,0.019089286792444995,0.024152320379561897,0.02004727187261069,0.644981201535854,0.368241861639566,0.01859259854692673,0.023208404408503233,0.022350738185158276,0.019346459630551226,0.018107253348622662,0.021179990652604785,0.027865194534005638,0.018267439207332332,0.01998142180024848,0.022652510392674814,0.021354135203323864,0.022152453492870976,0.024243584984586456,0.01749347757867974
cg17866680,0.0208712605378767,0.018887622507684956,0.020609906722718736,0.01885287218932643,0.5512019415616481,0.1768169716564631,0.01766785715712032,0.020031133864431436,0.01881823354994073,0.016063156558859273,0.021121008431084432,0.018483255079036608,0.020417436293070308,0.016550628684069334,0.02232216871806727,0.019876781743222476,0.018286329245532668,0.017283650263322035,0.02282044704204337,0.017907172495690418,0.6081182029781428,0.5881549035009539,0.018252118814077203,0.018198906008311096,0.020535294108864437,0.019754779536583073,0.017336908156027588,0.0166557679678399,0.019189043225334816,0.020884774537144293,0.022107567371292044,0.017204417263835255,0.019330574736909967,0.018050780051241475,0.01962574300992821,0.019370462224028058,0.01646830654962197,0.018409086249189053,0.018812087608120198,0.01982824058438037,0.018626599906163287,0.015901265288564524,0.020954152160447548,0.019653265953820418,0.02006534010886743,0.022453467536305876,0.018170286406970076,0.013140883110318935
cg10804090,0.025722936787136334,0.03201891245092455,0.026348974839544397,0.027414848653459705,0.026862382521609843,0.024822565075080003,0.02385622852294317,0.023018091740809137,0.01910896152023048,0.018472780450934166,0.0236835299078549,0.021503010007905877,0.02014652474406519,0.019651930706172587,0.029308109909263025,0.02547038457251068,0.021237079676421827,0.021965754840017997,0.02242046552107073,0.023859326382048206,0.9607715064493114,0.6806013257824615,0.6805693278336471,0.5922881700648989,0.6700990656108031,0.3251262008811587,0.021592889576106403,0.022882712620364242,0.7077797030004627,0.18026008031365093,0.03134603074167092,0.022426915398564153,0.021266098602158244,0.02190684780723768,0.026135158199909244,0.020976478354512856,0.021008258244761702,0.021252842544355464,0.02137161757609434,0.02186772961256604,0.020578528319020174,0.02150771036044789,0.02343826316661517,0.02477451318666485,0.9191379045148547,0.026690222766922813,0.021155182021905156,0.02459101235776946
cg25455438,0.029314547899329333,0.03338709885588329,0.028333711480877426,0.025052651851480926,0.029970770419517307,0.029442610346086053,0.024537382503250414,0.02803534724405778,0.017887015755084702,0.018573685386297355,0.030938995110101918,0.027203119874645222,0.01653710009560626,0.01748802240893401,0.030952314686386314,0.02721155914039477,0.027707021621321225,0.02258264982849155,0.027797864359902648,0.0337213432401946,0.8731496378815901,0.526464372324959,0.5203110599906574,0.4679440077715288,0.5570133860995853,0.2547941852121151,0.02652058419527698,0.022950057547228956,0.5001961949347034,0.12069779161122549,0.02678422513917104,0.026695389300735187,0.019311179633715866,0.03728653448637044,0.022440000281366935,0.023993435534493672,0.025657227470491636,0.026658385311357377,0.024230180458485708,0.026220489877059282,0.028270407081302122,0.022375409967858296,0.025024897033671823,0.02800120097858615,0.863758359863559,0.02922536269080117,0.024023785101573807,0.022950221733619762
cg21035422,0.026107102082390022,0.02105623150822445,0.023979094737431587,0.02320859372911394,0.019485509785754956,0.02165250753387219,0.021558079699406534,0.021196268476343996,0.017822622759405878,0.015644047161223508,0.02190532698391024,0.01923565070994373,0.01695494321154372,0.014924911945459494,0.022436336337037645,0.02033058673897783,0.021920773591314665,0.017674867255689508,0.01996294054924637,0.019581156990045923,0.7823641154399399,0.5076920674116265,0.43314563058402294,0.3374414407373614,0.6607173825579514,0.48101637089837035,0.018942822936182577,0.02825154386691177,0.44718325106035356,0.2841170924579537,0.02563526569294878,0.020459968559528117,0.017719881570111107,0.018906879834163826,0.023868943194521042,0.02267377356352767,0.018175008053294233,0.02157990320680846,0.020075735165768917,0.019573545139666658,0.01812932294272248,0.01839993059499369,0.022087326382633433,0.020447413546808027,0.8388263779787655,0.026726576149618195,0.01845570353532271,0.020305991893172348
cg11842141,0.01678135901584385,0.01356792867666602,0.015353268990099088,0.014964945097378123,0.018442033503596984,0.016529036818810346,0.019690897890777482,0.017476513811044533,0.009727238359116663,0.009523251327982282,0.015463880688292419,0.01488767022250258,0.010989785770070579,0.012002587696055082,0.01844706178133617,0.016086365851347515,0.01202744295777135,0.015183990471424682,0.017138227752320153,0.015129879650714603,0.8087597392588554,0.5820046264531104,0.5233050038490358,0.5010107118054641,0.5223109943767653,0.5065682712589289,0.0140878904606728,0.08196144680529502,0.4479566974341698,0.26519414202223485,0.014220106446959297,0.014833344494134591,0.009958221373361761,0.014133240520288514,0.013909644643837652,0.015122041171642505,0.016638783094328688,0.012507469339366346,0.019651699058685114,0.016392340097708756,0.01556600268176864,0.013386942996632482,0.01922966693041571,0.011867444663054973,0.7873962775596374,0.03446905872801155,0.017460926817455424,0.011433985225981215
cg20401102,0.23145759154489332,0.10132523996417629,0.020989488589878293,0.02025244861155098,0.26601511991589194,0.21920804026767737,0.03298180491522045,0.03876104529810944,0.01117007037696817,0.012857293010521844,0.024536293569130566,0.016993135604543554,0.0148494461903374,0.011453966244350354,0.021820166977642247,0.017431510759710164,0.015558973885856574,0.01639759486854334,0.018134506926928057,0.016661784754760826,0.3755947505538887,0.03840896228862739,0.01753359372358001,0.016473899500604676,0.020181938000006668,0.018077474131674518,0.019381604378725804,0.018158396863934813,0.015426070382215822,0.014470237711223582,0.1751018644552108,0.03293491941405063,0.01181998716486658,0.015609562025828503,0.017756700925860437,0.01795322685106313,0.01706026464552608,0.014864492757035858,0.017457688044471474,0.016824520965856196,0.015607078268309203,0.015810776531556506,0.016799719385502287,0.017776670251554303,0.38768522087420454,0.017734411736399173,0.017948617039570916,0.012700324848918386
cg02866870,0.023975324347548573,0.027662951197272766,0.024830754199069258,0.02306420091328179,0.02446026423599867,0.024371839311102306,0.022619115400575155,0.02155835108443327,0.13934235309727294,0.1249522074469624,0.020001065035619676,0.02091163080814812,0.014508780835238731,0.015780362357449222,0.021173172585136384,0.01919077780574018,0.016847469713083756,0.018058123407403065,0.027969164480462286,0.02574494306192974,0.2621882873154893,0.48556494387636745,0.024802493667981203,0.018338847259435985,0.018983274745822874,0.0216432913157032,0.018607884100276067,0.018049449035372735,0.01811912432848143,0.01806629943826393,0.01867093735384261,0.018241593699809357,0.014345237059365851,0.021072530891661848,0.019772400096789176,0.020825827923314416,0.02020377032449644,0.017087309477042803,0.024057552929674614,0.019031169430365542,0.01842030174124373,0.01984995985696651,0.020256959286771938,0.022371171558786557,0.8016941512956833,0.030207938764291387,0.01901875671355638,0.013770018242832567
cg24314057,0.01647419331134467,0.016844890543868982,0.017633593580128965,0.01959794925910948,0.3649543940128551,0.04898830682990269,0.33534025193843575,0.01811591965866884,0.011035241155615681,0.011033624994316957,0.01939040068357553,0.017809073728567958,0.013221837067725244,0.011492198613960183,0.014789430944301305,0.014572040737064319,0.01590449286036258,0.012588346060317276,0.01636113831428562,0.0184914934051635,0.7848674327219985,0.5159286779350292,0.015239368061184875,0.014083832569608521,0.015826178580522637,0.01457113250280263,0.03763843409638365,0.03681322038331366,0.014483657290418634,0.014980853844717163,0.016539932942895297,0.016932824167319373,0.011877721849716943,0.016145463550606854,0.017368577969335216,0.01755604378499779,0.017197647577487825,0.014054001250931487,0.01630119256954236,0.016605946040256087,0.014942565011357127,0.015254558315208331,0.27830688940146764,0.020265196959715077,0.6329880568490527,0.02804026286106429,0.016400735971414865,0.017016676748338632
cg05861454,0.023146060894751953,0.02487585316206334,0.023814289307749866,0.022998124364985818,0.02614751156159674,0.024620895452536415,0.019880300875980805,0.024802462260525168,0.019649773173033836,0.019140120168725135,0.021022221007741194,0.022968245064858093,0.018899729021869042,0.01711563362810075,0.028144190271340925,0.03240231735855122,0.018457215231640952,0.019762965438588114,0.027480891437394708,0.021911778903844947,0.9046716671671403,0.5629323539787445,0.021226506896136546,0.020251979836961777,0.02420727226036491,0.02360707826408131,0.02204840734137949,0.029834776632842685,0.12180475439818673,0.036211514743438596,0.028153371796730543,0.02322227641450424,0.1515197762966914,0.05295836670369692,0.021156053558991694,0.024372414576168008,0.019328216542124802,0.02106869361983346,0.02734813522480553,0.022634109107618695,0.023843306487387615,0.020709915452596036,0.19855993363343447,0.024553442862101673,0.7275479380338671,0.08234676498404939,0.2689042044028969,0.01880649223991834
cg24534098,0.03132581636210634,0.025173214572364145,0.02818740197386993,0.026569796022312173,0.029029595186332587,0.03362776597648922,0.025483957849050925,0.02876628482295796,0.01864816307327848,0.02018070708549457,0.026777028199348442,0.028637526861144055,0.019284301580001762,0.020754404647948456,0.03677633733428386,0.035401237927370016,0.02821777630783805,0.0213299647317533,0.036360535434329315,0.025959908185502617,0.8092771529591188,0.3532723750153987,0.02480615232280488,0.02038891959654883,0.025258702278746374,0.023035098916617064,0.02206992000183261,0.03865818692452828,0.04665559603480334,0.02534355265305214,0.026468166321023754,0.0229416695993808,0.3161361472607985,0.03984639342323402,0.02592254413121733,0.028742387484235844,0.021489916909607876,0.028288681984664745,0.03730683264577145,0.02518628692322902,0.025001004256771302,0.026064860641020572,0.11010946208542466,0.024405203111165372,0.5458429503524083,0.0475950705315455,0.1679578659778409,0.022323269205680216
cg06457396,0.02143434791932016,0.020396059044547908,0.020616225235958394,0.018477341336147174,0.021775854433305424,0.020733250980413617,0.018466543949027765,0.0206035806238169,0.015245628688409873,0.015206136579051,0.022288552492072195,0.019463871700944307,0.020048936513397266,0.022501562536968823,0.01744072991482231,0.020083210373212593,0.021079366325805433,0.017634375443648265,0.02188186116366154,0.01711272992909333,0.5028973445338789,0.37432821021213974,0.01693430806945056,0.01788378297077736,0.02223732625965314,0.02469632142914459,0.08690457014677236,0.01847651303710191,0.01959636591156743,0.01682295537728805,0.02272606382281178,0.02207827437909918,0.04342731108021792,0.036623895780820134,0.025333009522174304,0.020795230146691015,0.020142141070667335,0.018252865360366747,0.01952929828894459,0.016290804989405442,0.019681555762888138,0.01722294937687847,0.628322776927332,0.3022017029329096,0.022428393153688074,0.022187349576902445,0.020947196546419918,0.015229473958633697
cg06245962,0.02172027404808991,0.015676106877775653,0.02016349722502257,0.018630455884999376,0.023044889073412022,0.02142528377859062,0.021679125771508684,0.019455113770435982,0.015910711713644884,0.01261887648288819,0.02739041594530445,0.02401134804759727,0.08210485935852323,0.060906855568927214,0.01609388254977999,0.017451797208899424,0.015478194263948163,0.017873096886271825,0.021636649342147544,0.021264389452761337,0.38122901442299834,0.35448898267730977,0.02696084243957549,0.014415246581099533,0.01998115195260665,0.02294553453498711,0.12782758787808876,0.019833959194988055,0.013607272655417845,0.016674667943861368,0.020294539884851706,0.02105233911896801,0.09407230426276417,0.06954097445692499,0.026699921863467486,0.022233258900346334,0.01783764236396465,0.017417720828776996,0.021030122896847307,0.016574067743241237,0.019180200303859526,0.017085610766802834,0.565266639152898,0.4123479959223072,0.02286099631183108,0.02133447735953769,0.019987089959511154,0.019506162114153947
cg19436502,0.016486491601828402,0.018413714542316776,0.0168984115393828,0.016715663061775604,0.01970667085805193,0.01838749016528045,0.0162737967515904,0.01980371679201537,0.012672847622122565,0.01112579674117019,0.016462769687874333,0.0159506634444431,0.046804938946710443,0.04964785802868786,0.01694709881877332,0.014862384472920986,0.4631721220648994,0.2968317848534129,0.017906332949800086,0.018460386463793187,0.014860068989237736,0.01621012435029161,0.015186498241177907,0.014515880139193435,0.0158385343458956,0.01551333221787386,0.01713940644359387,0.014458300556271017,0.015845009900983215,0.014976432904919349,0.02374428760097398,0.015382840328619878,0.013517260217205854,0.018324866807280123,0.5492670507297785,0.18412564245330829,0.015290702312742288,0.014344277949347266,0.01703190959648887,0.014537190602942673,0.016184015679700913,0.013462566656749306,0.5139245623391688,0.5178457027509497,0.018458216268752346,0.01661524341082302,0.01729611574024643,0.013649287670332253
cg07392460,0.025805098544359726,0.025097283366729936,0.023001113429839688,0.02312125523492668,0.02504797409140711,0.022340824658791458,0.02133573578738447,0.024027059175483954,0.019770213358369787,0.016294562106946336,0.02268928784341304,0.02473634987662816,0.01774050401367002,0.013339720923918883,0.023108748682664375,0.022877581532715897,0.5205341362401471,0.13075847708528837,0.026779093913862233,0.02207140532363529,0.020167272747913273,0.022137448031529682,0.020132995451271358,0.019532160349943418,0.02041187068028732,0.019270987482572634,0.022755221039075874,0.025789256815194603,0.019985408693846483,0.020805618816403425,0.02197717099569668,0.022981532036313757,0.5084617359143452,0.3274767296854106,0.024089032713061644,0.022146534355050557,0.019632032190893833,0.020871113418103656,0.02016213876496521,0.020162470491090496,0.020253666341170536,0.022364133887162827,0.6310563367086377,0.0467933747586234,0.020986755882359296,0.025431163890232113,0.021939849989380634,0.020287744777846842
cg22904255,0.015220929007701165,0.013785581082972374,0.01414630330688804,0.012775961685112082,0.01308971219140312,0.013491718559612776,0.012947924204805297,0.015144234850643631,0.010866182111255158,0.010397695117126269,0.015653721574008825,0.014851135788804044,0.009922848376286784,0.012549201038697234,0.014342323361913009,0.014620226740677034,0.1496314426535382,0.04356594189157119,0.012495319151910414,0.011767011599624738,0.011305595501097165,0.01149724477076387,0.01093074022186203,0.010646326937315376,0.014542734786162982,0.01248186798153968,0.014387138089139185,0.014580936488282594,0.012989758957883603,0.01270271774608204,0.012993810024703102,0.012448254242420817,0.3332941677553318,0.16658412127161945,0.012573356280269479,0.012410154653851114,0.011044658480864597,0.010772938148732708,0.014372532753281661,0.012585998974534003,0.012788845779005976,0.011419081332282005,0.6057979789985174,0.15840592756776942,0.01554571386551256,0.015188298050101235,0.012571534410511592,0.009154584623455815
cg00632778,0.2879368056459783,0.10416054642083701,0.023299526477997167,0.01977754166802522,0.022170334551799967,0.02250349169533157,0.022933887852132323,0.022279523019766607,0.017005207992024225,0.01905918147258806,0.02902938052801091,0.028476420618735246,0.01843296154930432,0.02060249499758262,0.019735164104719375,0.01955724657551926,0.019159916231583286,0.01620720379237888,0.023435459652251522,0.0202359067459924,0.018583331617172308,0.02032187414303367,0.0211034269601625,0.019259063828086818,0.019278667096526814,0.019643497001269265,0.02067312534372453,0.12492413081252622,0.019380087169394794,0.01830654243656007,0.02144851281289577,0.020287956675404895,0.016324640362003345,0.021617127394200415,0.02382369870225424,0.024943491051623867,0.020172098604174314,0.018617637736932018,0.01961000846300416,0.019853715407370284,0.020982766662656537,0.01764354319240756,0.3543647689943446,0.20908715995129393,0.04490032128348002,0.02626896224992356,0.023104761299451933,0.019018138933333793
cg25187254,0.020369301969380575,0.017910895770009993,0.020431700759220857,0.01784441052015122,0.016645131860745677,0.020284885334347514,0.10191438695931969,0.07735583490294805,0.01613535564848749,0.012622854124918207,0.01810376320653929,0.019378184953559374,0.01602252049291503,0.013563076469632406,0.02047132675295288,0.021006275829741034,0.017211640548199923,0.013377184267409447,0.017576989854664292,0.017593757577595067,0.01681804568513331,0.01624322443452629,0.022931636186541773,0.3595448198037744,0.01774809907435198,0.01764122135441685,0.015158568710569306,0.014898649940333847,0.01826547623461291,0.034329311576692514,0.02152928181205827,0.019307700197207064,0.018902426010009923,0.048665502258603666,0.017569593434165684,0.01590399458075017,0.015750861068158727,0.015465141494101182,0.0194522506377657,0.016872467770389265,0.016026866990857633,0.0156417871293484,0.6231593912162495,0.5550356696985155,0.01999959951024485,0.0216429177694148,0.016486343349408225,0.013481434941664537
cg10709494,0.01942202498026938,0.018213992583614922,0.019377233618027925,0.02010366238642921,0.0197710937167975,0.021103416401097995,0.01927526713437033,0.019431108910070757,0.016627493522143103,0.014530866249625194,0.020228973437064996,0.021112324946940892,0.018118550290845373,0.016198901793042293,0.01832652668465505,0.017286347620116774,0.017602863029281372,0.016503803224096635,0.01616978068094125,0.019196040973443292,0.01959940587127229,0.015566353245982571,0.018617221209555942,0.01827665594327649,0.022599789027006968,0.019599283677982915,0.015381055900682125,0.01833457731633945,0.016881806223349304,0.017026488797418627,0.022429498076331607,0.02011330057681815,0.5726121753194969,0.024705631472863726,0.01600977376646689,0.01970932715309195,0.017318074455253553,0.018364238619805098,0.0195253631527072,0.017932760106274287,0.01668751641716143,0.015902911961377393,0.7795358585150747,0.34429927048597764,0.02363724963415452,0.021869808048237262,0.016612136851188983,0.014850998240361854
cg21859597,0.018886665953142288,0.016635448099302966,0.015337708899069788,0.016274444255883275,0.07056582650338102,0.023027892030864156,0.013977889949076859,0.013574386713887231,0.008989579334659567,0.011393886024411238,0.01511738355061118,0.01604178596714882,0.010027837858069944,0.012611519636351041,0.018105470841619835,0.07082959353031948,0.013895561916951828,0.01272542483951757,0.01506176990071206,0.015445169808732203,0.016296851124623687,0.015427919836326902,0.016232524109216814,0.011159664777836715,0.014017879469221471,0.013661804426087651,0.02023486465256005,0.019665214753900703,0.012503999621254551,0.009232860097279007,0.012426138689411361,0.01434654190796567,0.4557164494886982,0.11187431648865509,0.01658757315094416,0.015393372272256367,0.015632460597708585,0.012803440569310607,0.014741529308032549,0.024410544482648115,0.01860777070926951,0.020462235429979984,0.5726283681630507,0.5407770992853628,0.019241485385752398,0.01909315266394841,0.020035770668779585,0.01010030860702839
cg19738353,0.04465188727396596,0.05356357471314604,0.03836293885451406,0.045677422052828105,0.039301119621390566,0.0436865645509561,0.04197352240381022,0.04010390565246134,0.042444383796916466,0.030480455969307974,0.03585499589177039,0.04628468893807482,0.027892918148295136,0.03230214021369938,0.031423407755098914,0.04513187884660449,0.033223773239182686,0.03403237865423761,0.03579268726221756,0.04270000532214074,0.03311583793607478,0.039965264825039294,0.03791750233999335,0.038452474879337985,0.03420913849011526,0.045220313732206995,0.03575383965731769,0.037393910410197184,0.03176614514430065,0.031999450978605376,0.030851542365125675,0.03552951490734266,0.5097063128037687,0.046838414351736114,0.03694436068109294,0.039918058717541685,0.04070157561772969,0.04442704396657565,0.03988044913477718,0.050165898812841565,0.03784523270674581,0.04184980965345437,0.7243374507155611,0.5118179653106032,0.0357885010790534,0.03997242964566949,0.043899106017871975,0.04037613556078433
cg06990630,0.021552318332266864,0.019635544987619293,0.01896903052251969,0.01801146844580288,0.01695342816698769,0.021645814632731526,0.018358076162908063,0.019166559401798743,0.011207529451467108,0.013724927905919644,0.02084346075340374,0.019207331268816748,0.010294894499179115,0.011922669982577074,0.01633400430655779,0.01766136419758861,0.02172371620536628,0.01869682266465114,0.01922132844456861,0.019929147300782008,0.019408457145872117,0.017302003094948993,0.015683651360770618,0.014315841355010206,0.019489002277112324,0.015952322047450326,0.014449335981852739,0.015264045220540244,0.01724389002855916,0.01873294992293575,0.016380466510921995,0.016414066506995627,0.3344850589961797,0.02453008893482137,0.016175509289656876,0.01755728460996412,0.01512086923644294,0.014466752812697693,0.015546707566468745,0.014620463958053779,0.01593510397901978,0.015342041483836853,0.566413951028537,0.4187236794027527,0.01724573964143851,0.018025713050897285,0.01567325470923646,0.015797212917388472
cg09108797,0.02149260286166307,0.022794692350170905,0.01884224003951106,0.021312525157457716,0.020149620747788997,0.02463935103910524,0.01913980341495158,0.021029115126769814,0.014024750384071465,0.01584953265380687,0.020902648307072176,0.02336582520587813,0.015772242439345247,0.012347685352306624,0.45470065116381353,0.22408836266645576,0.018920603269588446,0.017730984825197103,0.021658861552930946,0.023620294994575363,0.018150136227613883,0.019760741553615967,0.021379361058535457,0.014937825291984081,0.019536595519140186,0.0233804382653339,0.018846445100425796,0.019289501974405814,0.02048801886699932,0.018365007335328604,0.020090510184374768,0.020064870824144952,0.668288427403606,0.09286891152517601,0.025748710097105696,0.023833722472628136,0.019095018542037004,0.018493740510222567,0.022412984546681596,0.017416522388008008,0.019822091028326858,0.018879220019695338,0.3445459407443271,0.2288633798885317,0.034041728898408126,0.024359671093110193,0.02817339512987605,0.01570697879265357
