,GSM4849777,GSM4849805,GSM4849772,GSM4849800,GSM4849784,GSM4849812,GSM4849783,GSM4849811,GSM4849775,GSM4849779,GSM4849781,GSM4849809,GSM4849786,GSM4849807,GSM4849810,GSM4849814,GSM4849782,GSM4849803,GSM4849778,GSM4849806,GSM4849776,GSM4849804,GSM4849773,GSM4849801,GSM4849785,GSM4849813,GSM4849780,GSM4849808,GSM4849774,GSM4849802
cg13568334,0.02204809676463693,0.029711633480183897,0.019780913482504523,0.020374503216255484,0.01818297403867376,0.02595816800207652,0.020742113766764502,0.02968331106452549,0.02362484917409874,0.023533338594207077,0.032302421445450306,0.02525584685903795,0.02017693609955513,0.018987277908033864,0.026534583256215813,0.023993367966651108,0.021266571336241928,0.022897835963086387,0.14473278954943203,0.043074175842139746,0.02158375895308903,0.026022160903867737,0.10020629464529326,0.08663881824175558,0.020756808721787284,0.02344398624580732,0.020820129695456158,0.016987890908790867,0.023674031255083192,0.02676521248251836
cg06067302,0.028513462973754806,0.03722208129248079,0.025695451274603334,0.02798080441543721,0.04904131208854868,0.05187123664624772,0.029624604310070236,0.02109423798368097,0.02636625414330637,0.025787555252372505,0.022291735684584993,0.021729101305301715,0.03651580512894235,0.016775126046196943,0.016954924106373663,0.02417799870887127,0.021016513388794806,0.02372611718309972,0.07853669899183752,0.023587084585982344,0.023667976848937212,0.037264004887407366,0.05759408777126399,0.03567753693622671,0.022731593306852156,0.022488926512659213,0.03754168364056898,0.022138907302257614,0.022540160880842194,0.025008883261353722
cg00517533,0.04663360712215169,0.03461914646963573,0.03281347438741977,0.03657238794268691,0.026618354173857748,0.041807365036214135,0.02206231568850081,0.053949987578612045,0.08873548814624052,0.04115788209365966,0.03575735365880236,0.027014758738370403,0.025229147708286114,0.04050276398062484,0.02322413258622766,0.04942947741839278,0.028376191692182914,0.04934994604249321,0.021813048469717964,0.032987870079698216,0.03341903357704598,0.055174968859309004,0.024085485958967836,0.034118618095318666,0.026448121150870422,0.04875144268658641,0.03257817639858505,0.04748422664641779,0.02641407909856706,0.03549713769952848
cg02106430,0.03276215280246695,0.0350617865881013,0.036351501552396304,0.028134220836547614,0.039534362134464575,0.03934112526855878,0.03381723588921606,0.0384064645457701,0.06439817553433076,0.050509583499403814,0.04138408391863802,0.046025235024801874,0.023840859499344606,0.038271052425334275,0.028804754485703996,0.044457685254679614,0.03238857094197541,0.034638241189700054,0.023375815168959552,0.0461082682991467,0.05796207761831863,0.05529092897017593,0.03495714393803787,0.03323159443700164,0.027049844351302765,0.049873557106221884,0.035977734092725665,0.03193892241189752,0.03578888343225096,0.0437062390003072
cg06364629,0.014678067339303182,0.012882938534819153,0.02598570036793739,0.013916388052299535,0.024599508153715158,0.01992331379000588,0.020544656767311088,0.022627206282891374,0.06703427883601687,0.02505612798278781,0.020930002069765172,0.02357504279656395,0.018247534609479435,0.016214951837826848,0.01567501174630586,0.015452520867631587,0.016614634431882457,0.0433639405401982,0.053513826410465794,0.02103659205776347,0.027542179830270713,0.03267073685112741,0.021680254030820547,0.020052796728541353,0.0265555857991153,0.023202837160579227,0.030293421429171397,0.026181903577078974,0.019235905386400163,0.04825086410916624
cg20718679,0.03196104049693564,0.019714576388150825,0.03272631232785185,0.025765094964397217,0.031612041340659744,0.02198910937416074,0.0270811241262993,0.030000112525884044,0.07046363195106163,0.03224495496971485,0.03753567955419931,0.016771375396184677,0.029213490277255758,0.024074490543195604,0.017472933757425094,0.020673295039441028,0.02479104481893234,0.028357428361552858,0.03149227848457029,0.025573394632588356,0.029322637883720856,0.030658274356654698,0.02457221853015834,0.02775529238416375,0.029416962182348638,0.022809580931658937,0.024334765848159936,0.020945233491161674,0.02566135707473949,0.03274520676974965
cg08872937,0.008868013965146403,0.01014425324115394,0.011228615178681936,0.01025018711767965,0.009956534746345527,0.007830551406994218,0.009143592556598143,0.01005144067685623,0.06925347159451795,0.011798649826905738,0.013230760449955895,0.008158539088710969,0.01017297010147767,0.008989431588877668,0.009358127853893944,0.010372186083248266,0.010042586368829178,0.03605666576336121,0.007813294482880784,0.010257645481115418,0.008915622136385668,0.010889994588595027,0.009304004094331473,0.009252127680748203,0.009210704687883988,0.010334338005855878,0.011344447620170797,0.009686628645157336,0.009553954283897863,0.01013772440370657
cg18061532,0.02008249969606219,0.022063910219042904,0.025854076063506787,0.022669488739468672,0.020059554464590585,0.01695776024726035,0.019310505380043426,0.020977858152995518,0.554783717520587,0.024237693843825386,0.021200224075246674,0.018209177620666376,0.020471474884820408,0.01704749573889194,0.01890503624444795,0.01843851043657356,0.022616100482198153,0.026684521731250157,0.016187397800711677,0.017454670177389317,0.024191031886022417,0.030957767719661976,0.02292273076187522,0.02538430880903585,0.02255481539249622,0.01796932726521786,0.021881873456698956,0.021481813728206317,0.019944994191620227,0.022237074744170266
cg23267042,0.020769423434451945,0.01902512027124027,0.017875730218319903,0.01632502043558471,0.019379129633549253,0.01649000734472566,0.01629038595612517,0.01675760633577806,0.3460426899003551,0.019082816307960472,0.028255357410936845,0.016530271160767954,0.019834060646566724,0.019507903133803343,0.016661097506600116,0.01664266805361578,0.021921603208731703,0.019452565726083414,0.016576175340030558,0.01531981952959093,0.02016471488972661,0.0186798602397037,0.01920631291446297,0.01914931253450978,0.01942817071306279,0.015478162489030929,0.0182900843004473,0.015211007288817822,0.018028844528896856,0.016702826254620204
cg04547588,0.017256090155696725,0.01632687628151714,0.013114836952540699,0.02453429533926891,0.01303958144033987,0.011268000755338745,0.012120813231226867,0.015133347210289928,0.07609363814147112,0.013016057370503115,0.01831930566496881,0.012694077461883443,0.013056596428885736,0.011334086019732901,0.010431750011581762,0.01461528601499162,0.01484098223572346,0.12076299543058362,0.012049816985352988,0.01209796498195293,0.011377896391936045,0.013342643031711104,0.0139279985602373,0.013602511084936585,0.012565803534726175,0.013235429906430222,0.012140357304996357,0.0115291828837057,0.011681845739891436,0.014658358041546023
cg05728786,0.03196288450902472,0.029193494816891177,0.04349294982687365,0.04055314671004019,0.039912376055790025,0.03187592988204724,0.031137600857984084,0.03589791840222222,0.07137723817876394,0.03078910405075276,0.03489219667479274,0.026736027621936,0.04034879329926851,0.024111721272801118,0.0240908124118881,0.028012636219652914,0.044908670578012226,0.045658859302605694,0.02354760619351813,0.028485425817924074,0.05060774842654718,0.042093812066698925,0.02793544623877113,0.03670099476883673,0.03138410286294528,0.037338592790138174,0.05536808325953106,0.03501943731149809,0.031118786404379744,0.04114327794664512
cg06558938,0.029255263032829323,0.032782938726182806,0.03217305131054278,0.03089890694985685,0.050173898896373505,0.023343329220342324,0.029984424386201098,0.03904651343695194,0.06320405360457428,0.035539463103647945,0.0327700556263013,0.019438688398754705,0.04007355544186221,0.023342935115069918,0.025379055629123563,0.03759271012912457,0.03383195735851476,0.05267530039859196,0.027831291512798922,0.028452653691291362,0.04236867169479459,0.03627652928444524,0.028938191310982624,0.03434850878109277,0.02926268608311105,0.027286603086160138,0.034585525114815246,0.03168825129674625,0.04575263115139668,0.04868986930006628
cg08417425,0.031513110965801686,0.03785706781238924,0.04642089965595536,0.032029517195170935,0.03657561916260758,0.02591113190044349,0.036043274614806206,0.03490623045526763,0.051152296009390745,0.04048133053404877,0.03617742562450419,0.026884113069293367,0.051906859866674517,0.02561837680439409,0.025799465171119116,0.03995002314236843,0.045181076856225445,0.04988220963861022,0.04491845421323563,0.0390780000336346,0.06815115914178811,0.04552790354203308,0.03658109017356339,0.03328729329751619,0.042678235227678545,0.03899508615411085,0.0378770821503943,0.03906744360689256,0.026763066768685614,0.029843204359511898
cg03208016,0.016496188542863412,0.017697120358592496,0.016144019161697176,0.018085288720025225,0.016083599081948792,0.012855586497040081,0.015181153051270118,0.012533511028844011,0.016675016789040757,0.018274238046677226,0.01592004745178609,0.01454955366817249,0.013220764849113465,0.01184732613258049,0.011321601245048243,0.015171050439825294,0.016336686265858314,0.030774019075521443,0.014847985547144636,0.015403201793186234,0.15651606514989425,0.03471165955536551,0.013761700809779401,0.016525875977230826,0.01395295922500532,0.027183181499716703,0.015040313036623473,0.016027500270515485,0.01569691799238372,0.014716750911746892
cg07793810,0.025210933529742807,0.02391632257206571,0.027236906237254586,0.023511764823461935,0.0242537447774008,0.030848070118061014,0.023903005421673278,0.027212293219229914,0.025509468829907563,0.031977171625198746,0.02251872346397634,0.018100874376594887,0.025347246467711727,0.02303053345687533,0.024017527964259818,0.03282322043332059,0.02380165470634374,0.03483919009280932,0.02382420089101543,0.02213191449543397,0.059049960820402134,0.031232203843557706,0.02084135994626974,0.029605973117213077,0.020161486538455613,0.026748439330244993,0.024869274959264463,0.036418865234458295,0.03139934909592186,0.03707066891899263
cg14958310,0.029327616018015288,0.018183070768581507,0.0662938687297416,0.029142866494393155,0.03091041431696015,0.01811237424265357,0.026572238420235962,0.018604224379169466,0.02991334121667397,0.027694194621552967,0.0550743301820704,0.05708028030157549,0.028223771775698753,0.020146964258715483,0.020417464093275998,0.02076406768003235,0.0281288850047918,0.028583448364496753,0.05943533683981443,0.04664394107201904,0.08471716151017579,0.08279470513356801,0.028552406038715464,0.022644766652773752,0.02489667429735526,0.017194409047666472,0.027244687356564917,0.019609114255399927,0.06982285026668879,0.052869521209082115
cg05156550,0.0392555575329172,0.026205485367043917,0.029091977203222104,0.029695734520135467,0.03218279616594106,0.029174106455367225,0.03505678751771177,0.02902579009382502,0.026006978200362386,0.033747463777409545,0.025256884193914673,0.03180024673015499,0.029605967344425124,0.025361240038106,0.028235871147271198,0.020775420701385987,0.024211794472629937,0.030358020609754486,0.019925319532664364,0.032973400493656414,0.35727378542380694,0.435048121747724,0.02737921185362,0.3746480644813469,0.0254747724516278,0.03604373968556713,0.02289290906865805,0.026632437798136305,0.026551790947424717,0.029532901703269127
cg14280964,0.03111386665278847,0.04942116724278775,0.027410931686528955,0.025978672207786702,0.07084263953700905,0.021529767068627442,0.028708445719087785,0.043804137944062516,0.03061590899698963,0.03240907273646323,0.0254326282705072,0.017509048014432614,0.027929284074422536,0.021932412824216447,0.022136124851627623,0.02954802467300533,0.030928503946950115,0.029052553705858974,0.023401602830935737,0.02187694581746369,0.06346001303094005,0.09601224220599075,0.024418005202467213,0.02735548204273873,0.0196646672526782,0.01660836806893103,0.02447160430554232,0.025165262252578733,0.02526066244427671,0.027904022228856847
cg05815958,0.023395564476008702,0.021339875945158678,0.02503077669890815,0.019486725036400268,0.028484447061743624,0.017317287552122564,0.01672103505442214,0.03243149671498201,0.02572663268549143,0.0266035688667391,0.02559400451384489,0.016787422229731373,0.020537462079569763,0.01872508539394706,0.017608765171695382,0.027025478693988726,0.0247034721642936,0.0373452990135003,0.018116593912489393,0.018513102196712657,0.07257354703690358,0.08011342047095783,0.02121676452984845,0.020514533569507762,0.02011649611850707,0.02461744798803978,0.01827598743671281,0.019161961612504594,0.022409292949724817,0.028179514486467848
cg15500320,0.012417526183322706,0.015978081789857358,0.01410852510253134,0.014617986605524703,0.015176784782187725,0.012333741166374253,0.019133226153445756,0.016479628024630676,0.016506671587288226,0.018638830105395805,0.011049850839438276,0.012098114104361766,0.012399738647157989,0.017017319449642583,0.014593510605433319,0.013421383583667955,0.016789271147771276,0.013571678011599732,0.01068556966010981,0.014825728444966352,0.21460717879273988,0.30052119136004435,0.018873535221868843,0.020123605190211398,0.014022626527372501,0.011581785724187447,0.01401594242196403,0.01375410579598958,0.069746782506392,0.014718295872843533
cg17476405,0.01809403210221625,0.018554679757614635,0.020710921239042068,0.02291012173458745,0.021485708684420075,0.013518148918309698,0.017092003693205467,0.01755528452520126,0.020395115268816735,0.01920742954166361,0.01673021017576075,0.015696611338552716,0.020065233059261972,0.015363544700158606,0.02003858594029631,0.014941486093801453,0.02218466607537544,0.022157154330189135,0.015144667304571468,0.016489090670731676,0.13292132882824578,0.3569909371407909,0.020414207366664522,0.018021453330183144,0.017395609619230812,0.015245495625678656,0.01607440762629124,0.017391568125313853,0.018772454100272208,0.018237102532924387
cg09531436,0.008938577759045108,0.009699703523737335,0.010686542257521962,0.010992996761303032,0.010329288542061518,0.008604852889605647,0.010989667937310306,0.009840504829827089,0.01160888467393508,0.010647577703487007,0.01032841608120595,0.009871395378429628,0.011398648317366688,0.009636223454070334,0.009168700817080199,0.009392864852760592,0.01081856352544706,0.011239183722746054,0.007949746509578234,0.008795851214036718,0.09423307713138279,0.2447036271029991,0.009623112423038503,0.009221909805309366,0.0087952001416313,0.008910997558088477,0.009775288184794775,0.009340535454570583,0.01215399962616013,0.009948493701846556
cg14258555,0.026640205967380537,0.029694430097158827,0.05260262531442342,0.03806889266324856,0.03119982453525621,0.0223636761787668,0.024160486851161248,0.02582764799387021,0.03791222426139664,0.025729898636253638,0.03606717983983631,0.016757863352923594,0.025331396293023577,0.021989738657993033,0.02725511310064795,0.02150514140781875,0.02785530072744692,0.02319337431943575,0.03413589991529013,0.019908630189973124,0.04422984280706366,0.028179302496918156,0.03905562539112283,0.02681189885314236,0.027015244979229903,0.04449751612935252,0.03169271558194323,0.02774171389981366,0.06100150410984297,0.03533213279477529
cg26615130,0.044268390965859404,0.03837935328426069,0.05172722087475017,0.05017511750788671,0.042724358346222166,0.024738847731023507,0.02394691793361884,0.03436232261859032,0.06210884947193488,0.04001398579695301,0.03663017395408111,0.026717523664664126,0.029910038738757663,0.03118289002126489,0.02800647480612396,0.03996724386311117,0.03511168016392581,0.040832969426544186,0.03437703333950159,0.04130653654748957,0.054374403008792524,0.06153100200822002,0.03493492768841856,0.044474568560055945,0.038602277902889566,0.033555529357895846,0.02748613652360387,0.036201575265515075,0.09381290510858915,0.04453669276252368
cg26386886,0.01941334972125756,0.024094179976264063,0.033937463071517786,0.02047617751624064,0.025747513345851552,0.016951292188915106,0.023586132634152848,0.0223725778728596,0.028229771741621675,0.023214319613529343,0.021772884985004497,0.026169429184092048,0.030423359461921626,0.02976711123390986,0.025371830856897967,0.02484791127581135,0.02934047067210731,0.02521118191716797,0.020557912369743907,0.02325333274421488,0.03663935973284242,0.04288437285242018,0.022992308526334528,0.025320477380030473,0.021398370278492493,0.02154511531879374,0.01891454651982871,0.021431157720149013,0.30736401014282905,0.0824494377429672
cg10812733,0.016824341442175476,0.02178557348664315,0.020983289479300903,0.021143668187133164,0.02079508456550014,0.020260317809438086,0.023321092710764928,0.0188056045177974,0.022178676696389395,0.0192624625161461,0.01872982409457106,0.021776855197794466,0.02230761985489488,0.018825512151636824,0.01974063186450918,0.019765084155169997,0.022316531488734193,0.018246705488221174,0.021143400971768516,0.021163259327686222,0.024339664540522336,0.02538001811208589,0.020305628307922867,0.02145771054043522,0.02041819547959637,0.019854233272472405,0.017633855096953893,0.018820243887142138,0.06087558902708705,0.025026907400463542
cg26473728,0.03724441782336131,0.021333626331024733,0.04456991706474796,0.024576537298241774,0.030263060910457548,0.03859055621306055,0.024496520250423155,0.0597973218262263,0.03250981150177981,0.032646858455876136,0.031513746875275146,0.03089474679240445,0.029575965559302073,0.026112709825792235,0.05060295997200923,0.018631215140755813,0.028864168263251336,0.02692484983206246,0.037075905859379824,0.06005613550348338,0.05101527752128986,0.03420534476258329,0.025132838619520134,0.04453869277091159,0.035110708258507504,0.050385691942010105,0.036130885052382176,0.05001308318390405,0.06533219269672491,0.054888614191097786
cg01533108,0.011211744720388637,0.01551497581904476,0.01359860681679777,0.013915754739701665,0.016760195515716798,0.010241298340890975,0.010412769401477883,0.012469956474102612,0.012872030912202933,0.01310717009478798,0.013586839215894432,0.010234983752048205,0.011078520451865363,0.012272060773550909,0.010501230639353515,0.011856837169541796,0.01238840625252174,0.014362637806457449,0.0093605230400463,0.01094660545163062,0.012765291459344467,0.013994356733151426,0.011877554413497523,0.011923137995613613,0.010840387253953072,0.012760081994150279,0.010674300089301442,0.010656862259375066,0.9224866090022723,0.8865286136354079
cg06689961,0.024213321424627524,0.01972898155532137,0.031551518742023554,0.02505045883646227,0.036250031483460475,0.02300997443461471,0.02723898749503969,0.02088951023034399,0.035411037363140684,0.029334913764422006,0.02855792692198056,0.03004588998001177,0.031024329480562197,0.033775847206373284,0.017346846979214545,0.02233352778650692,0.03426487172477469,0.022502221173824062,0.02707906499528031,0.02096614080548533,0.020116685989610413,0.03830298059545264,0.019840549419238095,0.02713870692858065,0.021283700105067454,0.022417537967644778,0.025884718932381905,0.01910258110812649,0.0978487485352865,0.34444485958270543
cg07725970,0.036641241139738295,0.0304178539768414,0.06285171548464681,0.027878417984421977,0.05293246655789303,0.057612138124166705,0.04370833145127782,0.04646998514594945,0.05214358716919156,0.049969592834909815,0.05865615357772128,0.044216203120678095,0.05420324021002795,0.08621288376978414,0.037128399257909776,0.05984796984936591,0.05421846715622491,0.05490629911276657,0.048273084179089966,0.04140072499569789,0.054874190688896804,0.049106374788388384,0.039059454761066315,0.03779396225165348,0.03490750924461824,0.05969000034432882,0.04582278410525907,0.05045901621142926,0.05439191015071383,0.04193256533311439
cg24251496,0.038287972093163126,0.03432872622936105,0.05492563643775702,0.02187361774343786,0.059287676235407434,0.04791093059748326,0.031006783259712643,0.046481782511132955,0.04766033303553204,0.047398781943285215,0.045512053673237234,0.03714425211318453,0.03506623518119503,0.06045885677981893,0.0306016657233338,0.0469390644534793,0.05964757712902798,0.05003212155617855,0.03181801523092152,0.04407525225678968,0.03939509273742086,0.048726565914200624,0.046871679466496646,0.05115303514126617,0.04283718845043897,0.06929259946198486,0.025311222667695657,0.05279378847014309,0.0603377690477063,0.054180200525903964
cg16467628,0.0269612893155748,0.023442732648961174,0.04087709979622916,0.032005761147129386,0.027272925253479748,0.07707310932384041,0.016481132268890204,0.05038469943685128,0.07362481367860674,0.024268555569771883,0.030961275850530986,0.0456979130310857,0.02311576693002481,0.05742942024199038,0.02945716321664313,0.04707046180875369,0.020668870866258647,0.030281955444808013,0.02182267389399061,0.067499694277335,0.051948764567703386,0.051341920874369264,0.04971380732085141,0.06014650575178853,0.015684232218015407,0.0714544419518093,0.02654210852737174,0.09021148158903257,0.0378214347655784,0.03900480818493199
cg09039689,0.027046319853846687,0.034241064918886024,0.04623902046601161,0.04054736518563063,0.03663923521514235,0.06708266208861487,0.02851753779438298,0.03497706751146275,0.05987455793205945,0.04820023654804615,0.04044243189998014,0.05860914491362074,0.035334050648560954,0.048947522343466165,0.058228253917705496,0.05809534812709881,0.03726049987923754,0.04203614689992318,0.03479516291938053,0.03637899719301314,0.06377993048235571,0.040794292631545326,0.030565843877703922,0.04619524044385342,0.022537487342248783,0.05148255233605975,0.030173246983476596,0.07359902737679974,0.043729027880946944,0.035171460924261023
cg19474418,0.017000723546145353,0.018028899825115893,0.04985504578542076,0.02110816189465921,0.029107923391966616,0.029841076239823155,0.06353432431663211,0.0349758862006998,0.042628920852056836,0.030194049017822737,0.02304221138758455,0.028853433532513927,0.028163369833747426,0.02565894442318272,0.02364435571583103,0.03178060308082763,0.026645566194587356,0.030966426951251184,0.033269903538771614,0.05622770069598994,0.08109121045716314,0.059014862992340086,0.0295997872374094,0.05191978380257888,0.01751279150189093,0.09780612404334155,0.04221478078954687,0.06448463567825877,0.04035848799695189,0.03433044251964416
cg23889414,0.03222737541434709,0.06388036122668532,0.03987395632811417,0.028636577307095498,0.036042693177436656,0.04167205262798538,0.022363762519261175,0.07749425782266291,0.0629732920721497,0.025190537604834563,0.0371979368418953,0.04822546940176257,0.039780334341879914,0.0951347528576586,0.0598213400064017,0.04792884827048414,0.03336789977723647,0.021362412514970782,0.028755989407176722,0.04278381289390826,0.11206122662381812,0.05889334513572099,0.037526981856069896,0.035170628289281324,0.022523146926177268,0.08192919853624392,0.0388547051743019,0.07025071647133475,0.07310249660376078,0.045726250162165985
cg00941745,0.0200969673598546,0.02000502060643644,0.06453692110115193,0.023108737519632598,0.018316456861024264,0.046385695210776075,0.011877805656154788,0.06435866893569488,0.09773977052300505,0.018257255277762723,0.03204366076564887,0.03446622044428705,0.015846590121636462,0.03362362608179268,0.06341639432016316,0.09673640207993549,0.02436268247813454,0.06422003737790195,0.02193541374269628,0.08041290990903165,0.053796136046427266,0.05872541798929258,0.046884177550038826,0.044229372944643366,0.015316941172476683,0.09458122869666816,0.028910919801922483,0.07855783336690467,0.06046564433828808,0.03706609444274444
cg24272902,0.025575005577276964,0.03670550956041756,0.04660113390210134,0.044300401055241065,0.029110391220459476,0.025720664581267712,0.02354834086895777,0.05868181464224357,0.07009877162591086,0.031115587836791758,0.027934221093901628,0.023816253892403026,0.027333945630426747,0.05252591328305626,0.03175311649457371,0.05534102223329701,0.030777274194051272,0.0417918934348088,0.019299620915741795,0.04667593508872534,0.048776846739264856,0.0594870008027056,0.03528108625894849,0.047985433293222864,0.027343535281071567,0.06933560571681173,0.03354769772366552,0.05098690955988538,0.03529602675534125,0.038629549201531777
cg15692687,0.016866382768977044,0.023880549485734943,0.02648765602473515,0.02053338537360207,0.021440065278447235,0.061201615296447485,0.021281048828936368,0.07252788863187919,0.047871059647234884,0.019878196678353662,0.016408396388701722,0.024264414731920366,0.020396569873524565,0.03652293087224888,0.06730112524029912,0.07417563989592844,0.031926491936255845,0.04053763368900308,0.015576392928468873,0.04014394554317384,0.051644700726762145,0.041109148918634236,0.031240397653065386,0.03636326755809428,0.01481580343919554,0.09690759576170085,0.04153001496495017,0.04257102136085966,0.06509294240702333,0.02872308114885132
cg23276238,0.03640427580564194,0.07016420818189702,0.06696879970497678,0.021805848706470617,0.033179466200244534,0.05220207737702165,0.017704322670959494,0.055435281281488724,0.05845844446592773,0.02416575376873002,0.02931683532233685,0.045365792185560055,0.03099106234437912,0.03411280096973281,0.03262485758954984,0.08559287824162488,0.029089135219460233,0.03533297779396676,0.028325297850108642,0.06927875846715417,0.07104244838556728,0.03459220783098406,0.02484519087611454,0.058233936440558534,0.017510935512720278,0.09419296416065658,0.0325409841316909,0.05750552726554693,0.06239761012887623,0.021974998142702297
cg11403890,0.01452410147356031,0.012772686982892535,0.014670071573473675,0.012766027698111693,0.012744198197684176,0.011920110220207347,0.1595550573929186,0.014770118540362167,0.01619460583832913,0.016636646374673405,0.01701605346108342,0.012378345691964663,0.01311798617086518,0.013029100458023147,0.012487462118602487,0.013780050586573809,0.015132062019647957,0.014483267553556372,0.012661618633613139,0.01304660816368873,0.012745172849979716,0.014421993285779821,0.013837767160826613,0.013037590242533852,0.016020315399596946,0.01476377916948422,0.01275973102835595,0.013731987394111016,0.015114412262648338,0.016337160092885772
cg22526051,0.03129799457015141,0.032504350620145554,0.041414590307374245,0.04486877799452525,0.03453620007019564,0.023299715802844467,0.6279657998677582,0.03414353125375655,0.034205508854112124,0.037113199104125257,0.036048489766730196,0.028666797811653082,0.03392127877218836,0.028450077306925836,0.02502792971521922,0.03550099396178322,0.03935171518689044,0.04231827316400927,0.035181266696199115,0.02848896983284065,0.03840631486817943,0.04253642652578307,0.03426610254044293,0.034487676324089826,0.040334065418646974,0.032507946873230664,0.03261477133999634,0.03734933775501354,0.02862825027829636,0.03055605472759688
cg19579903,0.019777444679162957,0.02588324532203007,0.02599459912505141,0.024960051966671348,0.018971191152778732,0.018437015854073823,0.3564791284265749,0.029629233075793047,0.023906609021060607,0.023930456772205854,0.025365871777295147,0.020175235947165977,0.023074676089576928,0.024268318939954375,0.023541525967284392,0.0234166269615671,0.023892506128520563,0.02572315854039941,0.021084468094348444,0.024310128436035555,0.02457233427643535,0.021384253425806726,0.02181032909895241,0.02174979491453006,0.017642268338265803,0.01681766560771521,0.02746665039723082,0.0220205748484059,0.02046091252705928,0.021579628722644798
cg09065199,0.022880164091112827,0.0294588896430405,0.026859191289282578,0.023322744081979374,0.10061168637672423,0.0343435527611665,0.1953806939403172,0.19610380773479744,0.021358788866605673,0.022162479135375897,0.03011467486140278,0.024036868757131315,0.02210592401020027,0.024335123941343798,0.02697324648797578,0.026470350214552203,0.02838031967120054,0.0237722653924921,0.020823422504113683,0.022514019714558794,0.023903826829427665,0.028547812328308473,0.020499485070194244,0.027408137930309964,0.024099213634131717,0.021036143926140703,0.025100193361898,0.02291418568792429,0.02014994244865809,0.04002448999560618
cg04358246,0.026538802413199197,0.027203762167634718,0.026295438510693856,0.02330144783757061,0.02264860220727756,0.02422016187279721,0.15930255169771435,0.10163136772540102,0.025430849789017204,0.018894897086672677,0.02665056063942991,0.018884247578614156,0.02395860580329172,0.021504214427978702,0.01744595856267869,0.021660798734393763,0.0172881479744308,0.023741520311460103,0.017150163477566188,0.021817833643704,0.02035078230094232,0.018257200237118056,0.02146798067320844,0.02137612576500615,0.02421628360704536,0.018549922508343322,0.02076457068296038,0.01856851022653844,0.021714707370427352,0.01854854734644625
cg06726935,0.024025678571277697,0.02785143013121851,0.028180787071040634,0.029565807762455237,0.023685760253480907,0.017538627755846366,0.11183253455106457,0.07885534738509141,0.024647450720029485,0.023147019254863597,0.021569921081043532,0.016124217681019085,0.024167582387817434,0.021056221437264978,0.021451086500703986,0.027193291401793503,0.02457123688007842,0.030960745159703245,0.018521043083901317,0.020411404350910434,0.02691031831747709,0.026178145472357767,0.027096810221170053,0.026366722174425334,0.023907239957940748,0.021157678032131245,0.021914847575116546,0.024516296906256826,0.021737768072865433,0.021788508352085945
cg27509202,0.02443132533755404,0.021352280659990796,0.02394242119184736,0.037187327607850304,0.02803195562554683,0.026469106396422623,0.284901305700341,0.2578488228643271,0.027356754389182305,0.04371503755471888,0.029046531206809462,0.02678373246860278,0.026233321081800338,0.02461925589901133,0.0196762310369615,0.019726300006148882,0.02438578104407467,0.03244873735047768,0.022745963560866073,0.020602564307243724,0.030071311240884944,0.03164079573681886,0.019248533500727513,0.028538889249855752,0.022999317519600507,0.017903903783725538,0.03324113463861752,0.023228562469522537,0.02792890876510891,0.03243623654963312
cg00298153,0.016027897761661927,0.01871584399485957,0.017339670373132634,0.014732321309855006,0.018040598915444645,0.016165228583285535,0.16337065273307644,0.15921173694198587,0.018445701194529946,0.015712704614980335,0.018849233659874717,0.018539331552136346,0.018236966868025044,0.01699086162141043,0.015591183302254116,0.01713462416937727,0.017529086823841935,0.01762895085142556,0.010896552744395115,0.015927163230396373,0.01715082362933766,0.018322224514391538,0.014774131967742084,0.013390642445178895,0.015951405365849103,0.013959896772858407,0.018612852726367722,0.016352789735259794,0.014292502642909438,0.016190326626529302
cg18553939,0.027313070351219507,0.020581743098796807,0.032202803298411575,0.01880327702704967,0.02541519299805294,0.03413009075678898,0.3020041496362708,0.24663891068599084,0.024254327349271042,0.022438956094536878,0.02563468646777355,0.024170867683796834,0.021732213576314774,0.027031119873931184,0.02631716919355001,0.027983659709179664,0.03629466278256261,0.024745426990800196,0.020423083445127277,0.023448005656001313,0.020657337170331733,0.04106969369566894,0.02527514520693938,0.019251471854072465,0.0258129081398316,0.023062851937491344,0.02363783175784481,0.018136442245511048,0.02916660616514597,0.021843265126742378
cg04265926,0.01364326612474737,0.014268829644171694,0.01665183332121726,0.018772228815311254,0.019028908482133587,0.02232678741375891,0.10598315802471522,0.08643198282925535,0.016546786210745686,0.013612020286076502,0.014435824768184226,0.009722376855893448,0.01543914690414102,0.012354187008923372,0.013496767534516386,0.014467119786785734,0.01509341592149136,0.014646577600995553,0.012679491896570041,0.013003353934530216,0.015593694088166745,0.01654236367840337,0.017066530319518426,0.01442571833126334,0.012221119873906368,0.014729635361838838,0.012196248765462207,0.012559702338422447,0.016366280419056092,0.014992526176672964
