,B,CD4T,CD8T,Granulocyte,Monocyte
cg25274248,0.01791877796990787,0.01813035183574943,0.017643109889280164,0.017835277362032324,0.016858315851695165
cg03628897,0.015845795457872496,0.016474811663871564,0.015675570770595622,0.015737182537861605,0.015168216782671254
cg11643463,0.016220417121474272,0.015763839736651443,0.015623077640447399,0.01530758381176926,0.01583377059725503
cg27268486,0.03460238460808383,0.02218913537703148,0.025697276851675003,0.02194431469199757,0.021030017196419584
cg20257411,0.018519546457234384,0.01780252207207476,0.019843071238411038,0.019079095715164227,0.01741641297998141
cg22498099,0.01675103180693715,0.017320528775459375,0.017223771052448475,0.01632241689151612,0.016207858819317786
cg01597066,0.013078060979711032,0.014491365737706223,0.013281419385093664,0.013304142295253741,0.01249026091230189
cg01770990,0.024478902253426936,0.024721716180081583,0.026103214298599995,0.025747017212704115,0.025239624355425032
cg10694539,0.02087000195169642,0.02009423334387712,0.02022407322040653,0.019787616486621088,0.02032968489295831
cg05996984,0.02055875794236827,0.020069371636321963,0.019515821727054627,0.0195690393558417,0.02021580406271286
cg19000879,0.03594110446009668,0.03480156804784187,0.0342382702510249,0.03542456360689256,0.034538028833204205
cg19143760,0.024313487097645536,0.024443903032859392,0.02355893733176256,0.024263120136880978,0.02289170768059955
cg21253692,0.014842680782963897,0.014466833081238705,0.014318607517057685,0.014480468518419312,0.013991873158374874
cg15039399,0.017405785141151316,0.016654010250602643,0.016287107736176205,0.016451755821588063,0.015224411202933736
cg20707279,0.021584918758193423,0.020097718250328307,0.02005724465020637,0.019314723220774564,0.019690845813372826
cg06100899,0.012658899478142608,0.012211663545470475,0.012223626807859706,0.012370538532007067,0.011201758136122038
cg08554462,0.03267087898273195,0.031136951963693604,0.03232282851127561,0.032682240371519546,0.03171959164470439
cg12794421,0.025502900576196388,0.01701865705462285,0.017684499002116088,0.015509774456942458,0.014569047012845088
cg16092018,0.03133421548177402,0.031441490777695945,0.03229262186846359,0.028108130950965794,0.026387260423252783
cg25499017,0.029178505066628186,0.030236713448218825,0.027569532985115264,0.029781000769710908,0.03114956881274319
cg25066490,0.03383447659741441,0.0340738257092797,0.03356452872242869,0.03172315811790812,0.03407569036701432
cg17946375,0.02016284745647274,0.019352545904077926,0.018413334994183846,0.019235674345467725,0.018826869318488832
cg15905960,0.020541238191396922,0.02106305846588178,0.020591405585646993,0.021376233162006788,0.020892361414134836
cg15616946,0.02259761026499868,0.02245053036674277,0.020987271388721824,0.021822471708405122,0.02082041870637296
cg17011080,0.027736172519973613,0.02538304419918106,0.025436271561448193,0.025433776844760607,0.024323837168312074
cg01911352,0.02927819865607722,0.027534636225287047,0.027425130549322097,0.028118315379329944,0.026741844906917823
cg08713212,0.04195238957853481,0.03720177434679107,0.03771095774802319,0.03783656446300056,0.0378373271304416
cg16419098,0.030649182783715898,0.030142341198485228,0.029506792511728334,0.03023632117607612,0.028726352324971203
cg27089547,0.028896118861026072,0.029575543493222334,0.028856524437335985,0.028561771037020074,0.028728536341753715
cg03338380,0.02452536303960166,0.025292310907828356,0.02344338246897788,0.024431940108698837,0.022629371553114775
cg05596267,0.01813808716110874,0.01836754705212048,0.018724376377857583,0.01818536529611046,0.017566546479561365
cg08802409,0.013911532428398415,0.014269213380063402,0.014043592105402786,0.01441946668761571,0.01330354855602914
cg18031436,0.01210866404415852,0.012047362619022126,0.012169320699202063,0.012109480442882606,0.010559592983064975
cg02652260,0.018851526426801827,0.01765683606986044,0.018152296900337254,0.01838862801519872,0.016758426499068998
cg13898584,0.020043486708206625,0.018949135739944122,0.018627398667768053,0.019328593515922077,0.018013233657273812
cg06657243,0.015492585891440381,0.015137634306156634,0.015019019877394641,0.015009877422933334,0.014246969683489472
cg00366934,0.019577665542989196,0.0193533507522111,0.019238349467689153,0.018535696382375056,0.0188687575483043
cg25567337,0.025361488985932486,0.02039091310474991,0.019657070952616065,0.016468310886920252,0.01631214995880437
cg19836345,0.01765588831514631,0.017877870956297812,0.01686510675217875,0.01575025784824162,0.01529090124184313
cg24719487,0.03492877377934588,0.029968660314032478,0.03278970203836552,0.02539936210882297,0.024567588564884852
cg02595263,0.03356703538169088,0.034698820727030406,0.033751207405448895,0.03341218560884593,0.03289823785738562
cg26014827,0.019819519472475542,0.01794172439700348,0.018917997650021962,0.018712226509998424,0.018752358464101383
cg23276187,0.020713076321783697,0.022632838030449826,0.02216513235000742,0.020261972903144385,0.01974347505022131
cg04689080,0.04372837359676606,0.02769204126868438,0.02835501209678409,0.026365059444164247,0.024667072134253752
cg07103072,0.016666712055342234,0.01646500327291792,0.016392216459024604,0.01661130630745151,0.016098642026530857
cg13754661,0.032060616784987186,0.025674923724214555,0.02554185501317498,0.02595464074359833,0.023519916269055887
cg01064265,0.0353106419615679,0.031902016345891696,0.03562925366271065,0.030251649787966906,0.030425377445220163
cg26834887,0.016296614301061593,0.015554341163755475,0.014959570222681172,0.015534448978386817,0.014586887166769789
cg08734618,0.020754980639123573,0.0181100863822883,0.019019350979245776,0.01790088868884168,0.017490645184504144
cg26568855,0.019275984811299638,0.019877488928452456,0.01863699474355863,0.01856253616324358,0.018632846506951906
cg00668442,0.01595021328429887,0.01587871016568599,0.014962692339230995,0.016066579646162434,0.016672897692886882
cg06997416,0.02167485213220324,0.02202019379329136,0.026038386587090852,0.01947765058901139,0.019190795037536457
cg20319091,0.02036885981145556,0.019677336286640174,0.019292568255543038,0.019329060869419174,0.01900385628223832
cg08748615,0.01722151163004563,0.016850664811123083,0.016530234698218953,0.017088893295444062,0.015649518021993474
cg08638939,0.022546897218915125,0.020052987538469357,0.020164551638214834,0.0201360380764918,0.02218876721935708
cg06162264,0.015354130745801964,0.015465669882366754,0.01495499270603108,0.015212755189212796,0.01413996044755758
cg04101969,0.02299003197161598,0.017512923878163642,0.01766155377003886,0.018315160191596385,0.016878003897359165
cg13080626,0.016859576606552747,0.016550069358809254,0.01638391566659435,0.016819544670334214,0.015688525077010608
cg27321876,0.018499754423857182,0.017287679760111665,0.016751144172391482,0.01723597709780474,0.01634847397328126
cg24853644,0.018070365228270466,0.01663691582345865,0.016360338522822405,0.01738167175900672,0.015451286373052046
cg09423080,0.027418472462200954,0.028670413869406903,0.027683645114589196,0.02404721677116439,0.02326868838761917
cg13918235,0.03003098422971239,0.03149710801801521,0.030966264631836465,0.029495141107129676,0.029748207940281216
cg23887129,0.015466738569215275,0.014851980112813839,0.014257478847452027,0.01480050287982094,0.014311385325889799
cg02386921,0.015757533143752275,0.015515468849631132,0.015470220347291272,0.01600082305652533,0.01522259161092345
cg00598143,0.02573584117170983,0.024399166091611846,0.023659557027779905,0.02459060289901969,0.023671432239464
cg01260103,0.02907197380847048,0.02751316986286187,0.027412453379397416,0.028791918813279537,0.025957519258492538
cg10586042,0.017267978732284264,0.01687875457405583,0.01697244729090826,0.016981338122491065,0.016414277413503025
cg04117229,0.016301631997487704,0.01494191331786313,0.015931064252041542,0.014434203324205823,0.014200796300040971
cg13563863,0.03935365918698917,0.03694311069506295,0.037126047333053726,0.040593609309969914,0.03537839403764305
cg03754311,0.013101866712880971,0.013458565779991754,0.012859508489188735,0.01256634236268117,0.011749143226862565
cg16656286,0.028064470570062488,0.025722604241160556,0.02654186212514707,0.025697478540402142,0.02551771710646774
cg14127958,0.01699970546440614,0.01759351592475066,0.017065926514845432,0.017255726723125694,0.01654950426198199
cg27612058,0.0221276122949441,0.02278527765900865,0.02293372456940634,0.022273793078098764,0.024177957838747603
cg13356117,0.01892535641092331,0.026619646157835138,0.04278215091826364,0.015466887929836897,0.014439289523620311
cg16805150,0.018278003688298156,0.02054087798881313,0.020579191522658156,0.0198449687157474,0.018422712358259354
cg21651436,0.025016305974070025,0.025229719600700508,0.023812255799326894,0.025629229248118012,0.023754317641404336
cg17190930,0.02455401300707451,0.023782520386963622,0.023647946031206492,0.023308232759950732,0.02413197849065333
cg27347727,0.03659644311836623,0.033610338208098396,0.03555426172867664,0.03464449559210007,0.03511418501220732
cg24144687,0.019294364156457394,0.018638030010566627,0.01932814051481673,0.01857585737482137,0.018727877310828363
cg26035522,0.021173465498509993,0.019515281063808464,0.019956964015952726,0.020163971074956155,0.018870772909647483
cg02342257,0.027674333446953556,0.025555108365828496,0.027627033124395104,0.024617857502511532,0.02588451521334966
cg26509022,0.03751982094421552,0.03166818812388798,0.03925336757151522,0.027404415715179157,0.027537647241409585
cg04813719,0.021546583410903174,0.021414849064711163,0.020120057492996588,0.02132434132037683,0.019075701286502583
cg05332887,0.018330910872381024,0.017162756056845967,0.017245360824479566,0.01680004015964577,0.016716360157672788
cg14512008,0.03213921957406067,0.029191140424648127,0.0292700845021888,0.02950007445156833,0.030910574414106766
cg14872888,0.01773509718417634,0.017615177782475296,0.017028321825227583,0.017527846509152827,0.01740075418729659
cg16221634,0.013606963175717699,0.014928254534890438,0.015143040481865332,0.01489666604004945,0.014675525462280422
cg08378356,0.02645112834885552,0.025512109791750205,0.028196116720811452,0.026189046180802183,0.02474417544213899
cg16358446,0.021915181345495627,0.01869966805320287,0.019131465070295624,0.019766176085100683,0.017837464589959745
cg01622465,0.029966943818623182,0.023762805922935618,0.024705922489751616,0.024284852547546386,0.022859823316502798
cg08731623,0.028523365244553244,0.024790436004437828,0.026894842704304502,0.02498072399462726,0.025275875620620173
cg11602642,0.017887288209737038,0.01790902376848161,0.018274311709125246,0.017412071971655792,0.017493058329527876
cg07759377,0.026101431455349242,0.026195451253549912,0.02487522528954219,0.025890639671013047,0.025426581305275104
cg20642610,0.026242766355406393,0.025602514370248238,0.02468564924742075,0.02522326906301021,0.023552981819174635
cg06895660,0.026942177541757883,0.02584889474663693,0.02540060907512389,0.026426361838516967,0.025151323790154258
cg05794954,0.017860430923488716,0.016969122019382315,0.016862513225856267,0.01663040807219462,0.015783106716304774
cg02833127,0.0328824515929416,0.031601108643777215,0.03277322199373127,0.03048125993253814,0.03251383790900582
cg22243662,0.022102386429005857,0.023054675388923813,0.024540600870252883,0.020989452312460664,0.019730511688787252
cg08808128,0.029416972449469912,0.028879081684048798,0.02870081519890905,0.029173023569613463,0.02829997474653307
cg09463755,0.02208348328843479,0.02156566949728297,0.020798283937835466,0.02061266253745611,0.01937314422246642
cg09304460,0.03625594028319186,0.035571076415862615,0.03671441618165185,0.03492470759867372,0.039543106707399675
cg20640305,0.012367412599320863,0.012657017849985937,0.01228896111592576,0.012274067075550387,0.011646069546934196
cg24034966,0.020459607517585614,0.020390790398752884,0.01998027611467993,0.020093383371753936,0.019835309466028763
cg16136038,0.02540199434631629,0.024813857007637413,0.02388564525368696,0.02284819844725697,0.024050636871316398
cg12963312,0.013984847660350418,0.013927454171322014,0.014572748508797709,0.014084651271150444,0.012728357978319628
cg01459673,0.026176440853370692,0.025829781049902974,0.025671472333956943,0.025565978781641546,0.025461412173586575
cg10706553,0.017581979914625765,0.016667447067693443,0.01650904394015324,0.017184298969490298,0.015955337218964093
cg05776084,0.015452471423976344,0.014949668859951646,0.014789107363620452,0.014996624292626437,0.014382926052619777
cg13901433,0.021966953300138876,0.022317659064889896,0.021271116177117848,0.021821882597764557,0.0212088780181952
cg24315770,0.0333574113466946,0.030557551900791013,0.03163772932697947,0.031847960086363036,0.03112109447054196
cg16032384,0.028625022087989206,0.03176145512410273,0.029232036972293585,0.03037914284381433,0.028110137486506703
cg19199142,0.014827921028863015,0.014980406850324524,0.014413786625965616,0.015130412120122505,0.015243965158972219
cg17283117,0.027158414848413092,0.02621934243997653,0.026828651364270786,0.026094347816474347,0.025802646987070594
cg14823007,0.015899135176143064,0.015582466536567056,0.01504086346033122,0.015559671232516665,0.014125237758575993
cg26856322,0.013223968114178156,0.013110317131109907,0.012480774939102062,0.012834614455846846,0.012049655308556359
cg20927952,0.026600450382503103,0.02536031308816308,0.025020301830328228,0.025762968167374705,0.0242874848551968
cg13627562,0.020377304340163088,0.019603746619037278,0.020606447367693043,0.02000197531702346,0.018752519725015925
cg25764899,0.04248476699375363,0.03456213807417012,0.037696976853025435,0.03416144703930608,0.03245217792748276
cg06577045,0.030970697775051244,0.019798482936563493,0.020463840119361663,0.01716754994635109,0.016511606007681288
cg06226431,0.022935502192438607,0.023679949959244783,0.023363222667411084,0.02448186984168863,0.02425960875159953
cg02633690,0.027864160815023933,0.028512375819004437,0.028635222257246306,0.028932594567373456,0.028021874765841927
cg17555712,0.017891423258316132,0.016781157359637644,0.016765265258524252,0.016944408582777397,0.017692589429725743
cg12323884,0.03528949374341077,0.03365202904202012,0.03417525502706313,0.033661494962647656,0.03391846005014917
cg13703364,0.02359913025566218,0.023047525565011474,0.02255163159156845,0.02317207699317302,0.021561401115930297
cg20382233,0.021637991024681356,0.02079955285932396,0.020992097580819654,0.020818123508514003,0.018690239129702052
cg02933881,0.016652884958524104,0.016493469995773027,0.017433471219763474,0.01697646204758065,0.01725847316722446
cg10773869,0.018588828019897724,0.01771755214473872,0.016764888082733412,0.017861993058138154,0.017724784743053733
cg24352281,0.024836895253055387,0.024881635169183507,0.02481674500720704,0.023694764881939234,0.025183808279570237
cg04985097,0.034968849791001615,0.03165068528094096,0.03158883665336208,0.031504906808658625,0.030761367562262748
cg21424120,0.035045886401054965,0.033131837162658,0.032997887464962336,0.03131826055618699,0.03129683656199444
cg04061839,0.01854974006374428,0.018034957983721147,0.01827942989182247,0.01816913105369582,0.016460235040669534
cg20595046,0.012495308011105221,0.012505940279839974,0.012017447504989466,0.0125413931654466,0.011471269601859494
cg14631462,0.03647747073547769,0.0332172506919728,0.033230905592588,0.03462730546494978,0.03288430050666335
cg23329073,0.02062897164015859,0.020832863663993343,0.02040855122076633,0.020952081330129695,0.019445704069405382
cg15558090,0.020062692944688366,0.019559436600768903,0.01944489833287482,0.020606994599122633,0.019334831624870524
cg26009245,0.02282026282017011,0.022136047390926387,0.021286887522517957,0.02194686243422411,0.020523266329346857
cg00523812,0.0188411489127762,0.01803435029293731,0.017542733551512944,0.017650006549735715,0.016182461188551656
cg17831680,0.03003601819572021,0.02777366999487657,0.027119873450057765,0.027730285726240093,0.03013253852391367
cg01417615,0.02448082528949619,0.022672902078756156,0.022681017600412547,0.022390352335458035,0.021692769457579315
cg23526861,0.03468484442505811,0.03352327555818218,0.03213570829170651,0.033638411753216815,0.033527157655314915
cg10212517,0.027258220325924388,0.026647111693099024,0.026916441907352023,0.026965773929145193,0.026654349662811556
cg01945793,0.013024003402652898,0.012462282876330503,0.012432470167572459,0.012403293362528671,0.012159374040862037
cg10598066,0.016265914267917618,0.015811938735608617,0.015539668202994582,0.016107516342397054,0.014963624723363229
cg20156391,0.03000650169208236,0.028933096421021598,0.02803415017886422,0.02792151694782802,0.027282087391403427
cg08431291,0.028603530127624545,0.028102693527568102,0.02722334897504338,0.02798441497139733,0.027169675332998234
cg18144860,0.018712466365946444,0.01835975707711895,0.017646070210707663,0.01762360235607761,0.017713513542266027
cg17356280,0.021415055006395487,0.01983959561421133,0.019727889263334,0.01964647413047795,0.01919846818562942
cg05611218,0.029866041564671895,0.026486860968070538,0.026636663255972085,0.028142322561563182,0.024126948105607983
cg26094185,0.02643825255755743,0.024761504911943216,0.025821950499863494,0.025703658924270265,0.023627112319292914
cg05136786,0.03533618645968523,0.03356012758456963,0.03244631016882359,0.03453286375991569,0.03178352134363976
cg15676488,0.04005737804175232,0.03753306307973432,0.037902290418827374,0.037165616866883876,0.04018666845568608
cg03470736,0.01540497909382228,0.015143390835410936,0.014616214231253633,0.014803079753092052,0.014572684853325534
cg01211893,0.03316566270722179,0.03501576880203323,0.037874382766325494,0.03455469334691041,0.03751220812004326
cg18920754,0.016796013254407088,0.016818602496365905,0.016435568029928915,0.01659268316887027,0.015766318602345668
cg23934503,0.026104804510559187,0.02623753837270052,0.02704800260468441,0.02694410487011053,0.026512137895445827
cg11392877,0.018452254998995322,0.01819480919569491,0.017802622045259252,0.017951837778113093,0.01674894681309574
cg05978988,0.016257567340479857,0.017828993831132175,0.016485660704385428,0.015784966140353997,0.015359700764204981
cg06467181,0.03379052210120057,0.03271083641985499,0.032595692547720476,0.03280389409646375,0.03018129140292475
cg10728189,0.016850870959822534,0.016298135075961437,0.016508972459170202,0.01634315812156719,0.01653507866886156
cg18588504,0.018911670879117753,0.019441191577820018,0.021626011492621163,0.018671268897065874,0.017217302288848914
cg20356664,0.026072803910023253,0.02504990858998471,0.02491688804576381,0.024979182140295573,0.022625881495470766
cg21387418,0.01738962737926621,0.017415339399232222,0.01788631385524041,0.018269359953389318,0.017284600797781807
cg07187103,0.02858352056756896,0.026126562702878917,0.0255205688024773,0.02568401996443065,0.02493020099959151
cg25675393,0.019561909256691913,0.01875572202053355,0.017541018905989306,0.019430567100264095,0.018322977190929846
cg13252204,0.02429073643629539,0.0247517538635057,0.02355595182053951,0.023500101778760194,0.02398979986341929
cg03562266,0.029216902078074352,0.026712329344287456,0.029424872280484727,0.02275648259828789,0.021985564760357984
cg13517516,0.032008450138426695,0.0339775440695199,0.032505875664913156,0.03198163863362172,0.0330882768245312
cg20656602,0.02131729427512784,0.02104095724426421,0.020054369603083672,0.02120607216943892,0.0194898566297813
cg00846114,0.025154304937368605,0.024304325809685418,0.024975648792140436,0.024115759399910678,0.02282819967205424
cg06320134,0.0291374731762871,0.02687221492011559,0.026357935267232294,0.02572496492580817,0.02601314435808471
cg13353957,0.03518520329250633,0.032503837350551755,0.03342067162543961,0.032192298351015225,0.03308296309676329
cg02457623,0.01924908939452647,0.017521028135925192,0.016716491019867153,0.018832354465129063,0.016301308648111284
cg06254964,0.01986036051741209,0.018516152164350982,0.018474541801936622,0.01876567642333515,0.017436255887214088
cg23009632,0.034543201906208285,0.03194438429545864,0.031441758516915316,0.03178618598452308,0.029917192088791327
cg08249399,0.01800491749454951,0.01787117404699049,0.01846089128008175,0.01786262658653739,0.017639624256646867
cg03309786,0.015348885784344053,0.015461956377081325,0.015372909354838338,0.015350558453909797,0.014908822117644728
cg11337389,0.027514209553950654,0.025989944911735306,0.025253071173559568,0.025421817561007806,0.024137353579830302
cg23881482,0.02154224357569346,0.020956723761752637,0.02089351358367762,0.020758373990459166,0.020776708921733167
cg02366059,0.03096336667444163,0.02998301748964346,0.03116011271081214,0.029911371678767135,0.0335054444228705
cg13979592,0.029053093054754363,0.026716100859720707,0.02590231804688476,0.027949838134316903,0.02569353573347028
cg26824807,0.013294218524254399,0.013116040659972706,0.012799855166649362,0.013116355493518484,0.01235257249791573
cg01861284,0.015797938828190153,0.015780479062513886,0.015546026180121436,0.015951252418603994,0.014884846713323569
cg00444282,0.02199131132388656,0.021101198952364227,0.021153210077028493,0.021856281032109046,0.02039708474516549
cg25059590,0.01758408955093155,0.01636556082657657,0.01628896170500221,0.01639480880979482,0.015417404089654136
cg20664721,0.014611745608370568,0.014097182880164955,0.014390251804378503,0.014741726219940438,0.01368327550202624
cg02424654,0.03624250023199536,0.021593631025497183,0.026995624784675716,0.023142092396967275,0.022768630894501176
cg12492094,0.028700543797752495,0.02238524753664465,0.022841005457352105,0.022293744663700873,0.022301692556407536
cg23634087,0.0300663033712669,0.02600337431718558,0.027360743387887028,0.02512171513159125,0.025698433139070838
cg08177017,0.02942112430387889,0.03149729076238543,0.029212827358332583,0.029875802388510248,0.031196180598615085
cg19950455,0.020410816282850328,0.0206124083941668,0.024430351981714293,0.018966125494123416,0.018947246628317933
cg23837188,0.012777938059346811,0.01242810336738302,0.013231031062148828,0.012912494580542637,0.012244175819680144
cg21998512,0.023091083502292144,0.021770295087169298,0.021799854323319545,0.022552724053703954,0.022353376015592317
cg21193251,0.019459663804571738,0.019122417124966724,0.01951043139539427,0.019673046423576406,0.01818175022686413
cg10698984,0.017480464767931154,0.016732238159117792,0.01668277632585757,0.01787164562427822,0.015843106208451228
cg14067014,0.017399875863688206,0.01642448379784918,0.017584702020251985,0.016812249645982342,0.01625821709789815
cg00945932,0.037220162047728995,0.035580677493143954,0.03521238844749878,0.03392588769034742,0.03224932676874473
cg00616525,0.021298622229036723,0.02103646932504491,0.021456691723560094,0.02109010598159287,0.0208990864735866
cg14046986,0.02046871190001676,0.019096230457467955,0.019334177776966017,0.019009946890646185,0.019480908966075444
cg25837710,0.012351180732966791,0.012312650555861082,0.011768024645542316,0.012360911537467998,0.010968995948454211
cg02025407,0.03232323197893879,0.03286706619864511,0.03144338828945229,0.030069580004279128,0.03437214382940572
cg02516257,0.014633150253578349,0.014593123763150705,0.014441675727316671,0.014671169001652358,0.014033780034567534
cg02083373,0.02686603129338207,0.024952728046178773,0.02452523798326353,0.024996614320393913,0.024156777900754607
cg05936438,0.020785096677538528,0.020279935519061685,0.02054889584337338,0.02060112560564877,0.01915346424741202
cg01383668,0.020066043880715003,0.01860282965422484,0.019090325858917595,0.018401473683474768,0.018157913635898363
cg23851860,0.019522806260344673,0.018674331559987635,0.019240994032162617,0.01911629302995645,0.018463066334634515
cg18060846,0.03287229899606586,0.03059125235793257,0.030744215201814223,0.02925528960565965,0.029017845189554112
cg22033189,0.011075368887107718,0.011133173541212463,0.010889617201720273,0.010720714388046745,0.010335126511788592
cg16167174,0.030941221726055294,0.03137107141106993,0.033107704294900224,0.03027360283816049,0.030729963203766763
cg04217658,0.018480701684484794,0.01867466698130837,0.01809245359914146,0.018365670761008143,0.017863172380688085
cg11810906,0.031454062040591625,0.030797354879024606,0.030771320133214795,0.029950233085834284,0.029066590810927845
cg25470077,0.02992850087814939,0.027693451312495388,0.02847835256354537,0.028410597447867746,0.027838281167371828
cg17976065,0.025621406623982344,0.027432107008093953,0.02788505832478754,0.026714087111045868,0.027165608880518128
cg00791218,0.018281320285487103,0.018051992476011462,0.01735740148526297,0.017167296097934142,0.01652836038992934
cg03693601,0.015537767374049527,0.015147083700742239,0.01464808413744252,0.015284318109637962,0.014078226653781065
cg24557020,0.015304889725484298,0.015629921486492244,0.015562444314769096,0.016023577485035242,0.0151358663723541
cg23772500,0.028671613794104555,0.027308422566017156,0.027873559235426327,0.02839715530039761,0.028708477132589668
cg06505107,0.025278660159993534,0.024005311434336696,0.023737447187710668,0.024581339209419677,0.023360818508789162
cg26358059,0.020258505867477978,0.018770113933062983,0.01877134162232046,0.019617980291496417,0.018131269605671803
cg27513890,0.03138276596754632,0.026063029809671474,0.028290905153739953,0.02724836457235294,0.026189794387605454
cg09144709,0.014447787250625723,0.015111475106938341,0.0137913924509539,0.014749367187703508,0.013617652757521413
cg05106897,0.023354048076282805,0.020661282920058758,0.022030549205472122,0.01949721782507859,0.019493858946557835
cg12304296,0.015610494431309204,0.015372730962995722,0.01535202437787555,0.015326169120853208,0.014923003667399298
cg27142229,0.03208101137906907,0.0310902578303825,0.03183153658896216,0.032327829994321815,0.031250021996853825
cg03379200,0.019207068438186432,0.01878296348787668,0.01842208023234144,0.01933970985421808,0.019379294832733984
cg25677844,0.025438978239577324,0.024531045499703412,0.023822531549715177,0.024304774424479585,0.023023961390522128
cg23264525,0.032611537363518024,0.029350287790285017,0.030516946176801164,0.030129055367996056,0.028918137327397904
cg16463573,0.03310393048080174,0.03220408816689822,0.030075063339824123,0.03140491510100603,0.028976391940407516
cg03139475,0.014765184833580464,0.014286670945517707,0.013864455836258852,0.014350477229343085,0.013130153463521671
cg02504465,0.02202861783010043,0.021059532860220005,0.02037610500336495,0.020954879956953828,0.019680383917282836
cg19772754,0.03302883969794472,0.030643198630804582,0.030879621953766926,0.0319582739605054,0.03277715837483049
cg19207856,0.026670214555407547,0.02596161798790236,0.02475597381782717,0.02696667550570734,0.025203853026592997
cg09258327,0.019901377374125482,0.021070298017381115,0.02077453686691838,0.019407244257062313,0.018587996246979658
cg25851842,0.022355187695314256,0.021114934257055563,0.02245370356015467,0.021901721084997803,0.02156512989536671
cg13043150,0.011965454357257233,0.011992739317554613,0.011584959937979696,0.011838907380062427,0.011123548591531996
cg06820586,0.021743755781709347,0.02168048093098327,0.024314910965952778,0.021531770201557145,0.021037170014334385
cg01160440,0.02083376400553193,0.0188459898866589,0.018789844078913185,0.01931300615562486,0.018305006525021778
cg10681125,0.01425355703836655,0.014421172083272805,0.013487352572467068,0.013864897731750451,0.012940465647571673
cg05245655,0.01973377669948195,0.01871361256120622,0.0193063683541319,0.017178520426951067,0.017298685602015935
cg23237225,0.031640539898801036,0.028972198518197097,0.029851350062099737,0.02832019273980101,0.030632807795427264
cg06181518,0.026132999045015086,0.01629390037237906,0.01891382141494243,0.01726321842581035,0.015800545010685046
cg05576974,0.024659193804933376,0.024748199667333957,0.024582447834884013,0.02350214125566718,0.025392576392530276
cg06476903,0.02710735827702662,0.026118690713595138,0.025430252603398547,0.026429971125913863,0.025183455874011804
cg10494556,0.022852296408357443,0.022146225530359394,0.021585143920336152,0.0218223496725668,0.021865181611978275
cg14895646,0.027883603714559887,0.026939723119004666,0.026077081416514943,0.027007038245523862,0.02560751840361977
cg07516978,0.023490372211870402,0.02322142106344856,0.023205901510300084,0.023327021207909106,0.023078326813507972
cg20530048,0.018342062152648653,0.018156221350863942,0.018345955587735413,0.019171070165017706,0.017969059562246436
cg10802291,0.021908816291922425,0.021699697402747586,0.021062935094146615,0.021640868479687967,0.020036715110166043
cg02565308,0.03071455283287558,0.03266442730324913,0.031706898165273036,0.030741969588832265,0.03265555774591813
cg11706775,0.023320028462988873,0.024110037339302233,0.024550890084434666,0.02241204578543057,0.021093464800154553
cg14533206,0.021011954089030314,0.017391167533379593,0.01923227746235976,0.01691271116777213,0.015559041767306088
cg13147822,0.03294193433888627,0.031098975320991255,0.036120983776540445,0.022787745708731332,0.022566320936507824
cg25730732,0.025130311575814246,0.024157962546694865,0.024042821418758735,0.024372289958805842,0.023271061895851118
cg26361276,0.016147043964280065,0.016083324597519977,0.015575102168159891,0.01573482202165904,0.015123472691250524
cg11580663,0.03705267049125248,0.03386024499114131,0.03722982009725417,0.034142106195298255,0.03570705892898557
cg11044590,0.01738002931308198,0.01755365084743014,0.017751120575315617,0.016924395212650798,0.018014791158262287
cg24322144,0.019729116945594614,0.01877981908310075,0.0180868094369173,0.019257749392010085,0.018390184964188205
cg01549820,0.03275869013566287,0.03082448871689939,0.0296153377407317,0.030893067600814145,0.031797489650918685
cg17955752,0.01401485042265542,0.013749225267814405,0.013519646739581045,0.014004747329773953,0.013051438894387661
cg03629351,0.029165989765891593,0.02886325645426772,0.028994889125681912,0.0283148763828515,0.027474972642593607
cg08160691,0.03324514741522353,0.03158550526841802,0.03159180260810528,0.03289706906890967,0.03287500662794075
cg17393362,0.012199184452044763,0.011976722238066352,0.011633719761983075,0.012189796841543933,0.011152789887368952
cg04896381,0.03557634286694497,0.03210257303973652,0.03227186227757754,0.03246727382777444,0.03371012231471297
cg05999191,0.013417524810322984,0.013414190670555975,0.012984712809124171,0.013071697575808729,0.012314042215551687
cg21150486,0.017034413823565065,0.016642085117412653,0.016162641618320924,0.017371097265117794,0.01550532456931059
cg14421218,0.023208102986881703,0.02176183502941172,0.022107489263302162,0.022137708005808922,0.020941267671660997
cg04296885,0.016755521048783646,0.017661667024940386,0.01664839040893571,0.017106065559286836,0.017344699769714332
cg06375580,0.017773549322872378,0.0173407415596613,0.016678252500600423,0.017153158691275365,0.016026618698880814
cg12539081,0.026246568374828243,0.02641181316346591,0.025659648770772613,0.02510305262209231,0.02824206604114265
cg26057380,0.012846648896355837,0.01310200464966134,0.012614085398957633,0.013050448118986304,0.01226520960912989
cg03097336,0.02534776587530421,0.02447531052937212,0.024966712202545014,0.024763929986690896,0.023976780893518713
cg03808149,0.02595179392795886,0.024564086854639705,0.024668355513106588,0.025522608184060665,0.02386452820410806
cg16702449,0.014184737670480048,0.014286336068014162,0.014094927365491033,0.014376287233384698,0.01315946948400667
cg24399556,0.02613101880618487,0.026370862291912565,0.026089504470566873,0.026120115034145148,0.025564091612018818
cg20210501,0.013940588134959209,0.014198178016281255,0.013955429500674502,0.013642151857722938,0.01317159260895808
