,GSM1203595,GSM1203596,GSM1203589,GSM1203727,GSM1203728,GSM1203866,GSM1203867,GSM1203825,GSM1203826,GSM1203775,GSM1203776,GSM1203816,GSM1203817,GSM1203843,GSM1203844,GSM1203581,GSM1203582,GSM1203630,GSM1203812,GSM1203813,GSM1203486,GSM1203487,GSM1203504,GSM1203505,GSM1203846,GSM1203847,GSM1203498,GSM1203499,GSM1203509,GSM1203510,GSM1203401,GSM1203402,GSM1203717,GSM1203718,GSM1203415,GSM1203416,GSM1203761,GSM1203762,GSM1203590,GSM1203631,GSM1203645,GSM1203646,GSM1203381,GSM1203382,GSM1203376,GSM1203377,GSM1203852,GSM1203853
cg01943504,0.031842144359908946,0.02590931436826729,0.05967070858898151,0.03416789395975253,0.028067961060463244,0.039821476986667034,0.03381751906294887,0.029514047703762366,0.03188949495083981,0.028519110570743505,0.027731102099158,0.034933334477990956,0.027276966198411034,0.03913545448329293,0.034339322912956896,0.02420248701954527,0.025865192730361745,0.03018470720502866,0.10132545808425346,0.03777759652456839,0.01965853241455246,0.02287624110190233,0.033440445809637794,0.034286749152563564,0.027114154099569996,0.031606542470748164,0.030577078764319785,0.026132113456183888,0.02503773439887871,0.04069029374539935,0.026252831844096474,0.026319237164705814,0.03384870189699054,0.05760008210555034,0.04085611979944363,0.03395919128715943,0.02784367508491156,0.037864121853692166,0.05689014711484954,0.043455136201717245,0.042686506553180854,0.040383615033130586,0.03011257093830327,0.03478936725761567,0.05836362500934659,0.022544582653016135,0.028408458074833047,0.02713847011182307
cg12323894,0.06701035223455518,0.12271362007171023,0.031225503859911425,0.0242233677035299,0.02100441840805025,0.05556279469009272,0.05628973914258906,0.03203590863584671,0.033331458772273594,0.032447939577318244,0.02973962215798239,0.024836550009579572,0.03134265019660288,0.033178186504982846,0.02727448552577462,0.01580321475449808,0.018851534888774026,0.021948112028874422,0.3257133258623431,0.0383358900871518,0.016095581960502276,0.016942764569229083,0.032477321755903524,0.030869325055469823,0.027335263299123832,0.027335504853126347,0.03377744079072532,0.037436246644427136,0.018310872249490188,0.02613951042796125,0.030642216027275036,0.022583753851065026,0.022918386870939098,0.028443878600345873,0.025569647373951527,0.029846309795851345,0.029141057039045414,0.026372468131846533,0.021912196769509333,0.03864045898748392,0.07178302828691785,0.10589751724629479,0.019565377150401176,0.02273543073757681,0.040540903200436774,0.02958327598365765,0.09560066127545394,0.10798529856869088
cg24626079,0.02404354371145649,0.02271973079509909,0.020025893449917846,0.020653069957479283,0.019717109681197824,0.023000566884273918,0.022489800886742708,0.026031560356618317,0.02034455774119024,0.02315789190016787,0.028234752190371068,0.0199709041561704,0.02294287133328176,0.022704252615592984,0.022769457039065587,0.015806862327463037,0.01634729049941549,0.12904443479791278,0.6387614544113749,0.24805656532205003,0.013515468493672946,0.012128623427877714,0.019306085333660142,0.017352764374618267,0.021903536911028698,0.019421912338562653,0.020934845398431816,0.021850547087211045,0.018240649176016928,0.022951471420168516,0.024228222203375584,0.021756862270677177,0.019011007917078233,0.019817361970826463,0.021064803727254472,0.02307738844766695,0.026921182946887258,0.02425340307867604,0.020458597219916153,0.5090578681309208,0.019790978665840973,0.018412858942998676,0.016656453915356376,0.020042401685661355,0.02847463080279194,0.013108737568601227,0.01861274618508427,0.02470729151044116
cg01024113,0.03319779821959629,0.05503325366021079,0.023465992448642645,0.023759865832320457,0.023380346166487546,0.02904403990746022,0.03220435725373693,0.032027985754122086,0.022890154352390096,0.028901090611436555,0.02852051517788685,0.03424025928087997,0.02746908708369391,0.03174406034131548,0.02827076748119023,0.02041638197897319,0.01942264437984377,0.06458128606899448,0.5868683290484362,0.06739394718560378,0.01806882524193331,0.018641665700924716,0.02204202069776947,0.023729666025698974,0.03022803283724859,0.028577808790604654,0.025584538256281646,0.02463659434722506,0.024113344063752394,0.025880102306185548,0.026672644767193526,0.023406475502018697,0.029008101918173317,0.03171942476939129,0.027876620135944476,0.02630722855208415,0.07443206867973304,0.10065395005891146,0.024440498026352602,0.1878293919863666,0.02207572073617657,0.0236500005968041,0.024630690225778948,0.02079011298982034,0.02194304385800288,0.019662828219703617,0.028125536583258715,0.024798167981985433
cg19075839,0.01571346499950792,0.014005057109556919,0.014642602632155088,0.016653533993258807,0.018326234992754264,0.016818464880534057,0.017438542760839247,0.01807252101657888,0.0189998741676422,0.01979596076145238,0.01791877653191263,0.01591955102248349,0.01887065342219474,0.03518905872852772,0.44382929137592037,0.5067805973001035,0.014639700324146108,0.013214057480454624,0.015707348122589303,0.016238428779273534,0.016087444865546766,0.015623970430928575,0.014218099420534865,0.016202569246234647,0.016680104646162257,0.017870418800967736,0.018006155376518614,0.01590241783697185,0.015310927025828073,0.016064344466718148,0.02020734779812606,0.01870341025474586,0.015336810614336373,0.016191463716298538,0.019239516557713287,0.01692069901069354,0.020980192210302694,0.019166562828079863,0.01598972172447186,0.01555105743861316,0.01688700531124641,0.13804274631692096,0.016378518053177468,0.01825184484971401,0.018361337078412348,0.02020242992071025,0.016687107091116652,0.017809365735098826
cg22719138,0.014377844205022102,0.014202309358376113,0.016631066888664583,0.01682462989995853,0.017422456088397712,0.0179507118667012,0.02001067507347314,0.01644179388120708,0.016751830307972337,0.018017421783160598,0.016605538978113687,0.016561491573458275,0.014459043260289656,0.01855225318181523,0.01966967185296496,0.3261450028013266,0.015807039189202822,0.010938431543469056,0.015393662420799502,0.015771909784386386,0.013657285838158699,0.015447760350919977,0.013097961650943473,0.01923048984663187,0.016513731963060177,0.016659953523307628,0.01415035018208344,0.014643540708910214,0.013393575733521445,0.01471954528939683,0.016266041150653374,0.016901029425669865,0.015467808748875904,0.015396028885451465,0.017928219167073895,0.016830587012254983,0.019866627042643643,0.016759942392858204,0.01715050631819706,0.01698819264724281,0.014213245461755064,0.014540332949758856,0.015500466522762199,0.0158601279694934,0.022416534682907028,0.0158079071234904,0.01567086428109117,0.01890778910363794
cg09655782,0.01102653693117756,0.011116297588295274,0.012764023217307092,0.013167628421181084,0.01184654016298249,0.013149461476995365,0.014156370122713308,0.012285188447866607,0.01288494578830793,0.015114128552489194,0.012961682882144528,0.01328635482834398,0.012226920068979564,0.0137530047886551,0.015960949009602644,0.5223304019194599,0.01150575966144296,0.009048895248057671,0.013010768795088409,0.01370515480070834,0.00996054318755693,0.012470614325909693,0.01105046088140209,0.014548828813126717,0.01284531697731444,0.012977531362390266,0.009673006485349871,0.010293949569637424,0.01100492655274955,0.011977042966257762,0.012509085530144856,0.013004882243560601,0.01110016722167898,0.011346399193975211,0.01276954501595741,0.013376396211555881,0.015281887744710893,0.013267071394247456,0.012331867167285833,0.012122753755231105,0.011256023338359584,0.011249754390163935,0.012043037032688657,0.013345746336656606,0.01208637619786784,0.012290301710982547,0.01115225763544177,0.012428746871466412
cg26615712,0.01713133105544594,0.01647209667437033,0.01869831266640445,0.016592892473356664,0.018406584787488512,0.019957963660592336,0.019809537514633085,0.018943942416842493,0.01880914793365221,0.019648051584877823,0.01830080600428239,0.01864207163502937,0.016897443202862423,0.01805677801098076,0.018122641684558287,0.4924883927066194,0.015431980813467179,0.013439730128140091,0.015535251706042195,0.01619931572871721,0.012597582328416726,0.01651414459127922,0.014458283832612908,0.01364214256545146,0.016809384585301727,0.017890106176854787,0.01819355181159625,0.01806199570423088,0.015633367125973664,0.01564811675870474,0.016185216320260685,0.016836727039540797,0.019630388663649502,0.018920248500472865,0.016142911249124488,0.01913235870918278,0.017700447889897004,0.02120373219428241,0.018588759137120086,0.016144917805196626,0.0159681239009814,0.01576541123116926,0.016186946458381164,0.0148767567892954,0.021075038764250393,0.01613171837884511,0.01788079418005189,0.015787168741638633
cg00754232,0.015145704233680028,0.01608068150774215,0.013214448747662427,0.015815659896360267,0.016525620985730734,0.01777458002034809,0.01733878938379214,0.01853982514193124,0.019218596407098935,0.018481681576028093,0.01635956050799381,0.01895104962987898,0.0169554153119546,0.014169372374521413,0.018064111666352425,0.43004975495490816,0.41134129414837173,0.01046323457135018,0.01643840139171333,0.14968516497134643,0.015178863459805078,0.01160639653604093,0.015230521342091907,0.014520085775010618,0.015677844636374835,0.017432648526742003,0.015437678553190575,0.015486188298945183,0.01620476820640006,0.01711463594184659,0.01688830439482585,0.014831324763694543,0.018555054240491708,0.016229895404998352,0.01927291356589983,0.019094971179190692,0.017372054630832592,0.016993080601747167,0.01473544127675758,0.01686498852310452,0.015799512261085974,0.01589895488852762,0.015298361297298458,0.02020518946807436,0.02098640516772913,0.48107389712923504,0.01802546754569847,0.01589251356806688
cg27021514,0.02083793304997193,0.020416706389054042,0.021085236038959152,0.01950929104394614,0.025248882339080507,0.02534085437752485,0.028156940508381655,0.024586035265530982,0.11695924038447465,0.026653040755217933,0.028999411026576223,0.02210937750899813,0.02146055259592173,0.14589058845445915,0.5351685910543685,0.7591695731672955,0.8084846560130847,0.017409367345190822,0.01890520742556526,0.02006637607111791,0.017873972678180406,0.15981915072019945,0.021321554681399818,0.025386249967754532,0.029020509681623,0.19746441214499844,0.025282639447316402,0.02226146108077611,0.0225278018471966,0.023736658857783217,0.02716594625670307,0.027813127513316303,0.021875987932302707,0.0193698932753059,0.024576296819759823,0.027148117703149847,0.020108143180598236,0.02452772988547226,0.019811019965568798,0.019248334090223414,0.03394422371108539,0.5202187708737699,0.021426471775281605,0.023234095261896848,0.021000375457526147,0.02111900617394774,0.02202665738329522,0.028033916989499846
cg21648954,0.017621624126697003,0.0156433005331602,0.0181492644557548,0.02607771462104433,0.048663501403595565,0.01712166049244864,0.018128107025043885,0.0177122918052108,0.021100107753191818,0.02678968864349849,0.01772327583748255,0.017599131927699428,0.015136941565994553,0.01765991073276551,0.021804815387629465,0.3121922715669882,0.6184170186759391,0.013306196644634085,0.04924069635329212,0.017079257827357447,0.09237974324040885,0.3494699893478616,0.018861279236459708,0.0386906634375058,0.017988204180180257,0.06017406164519083,0.015527524316707153,0.015623935575973528,0.015846753573021986,0.017941946418327196,0.020467376422011296,0.017936653891854937,0.018845801861723938,0.01726827620193548,0.02448643949820766,0.020093399114252203,0.02044651566713383,0.15890444556001207,0.022350743867396994,0.015584799458253461,0.02300925545541753,0.03642171478416699,0.016019459217979145,0.017944807820342246,0.029763809646698395,0.019177626154058724,0.015244357862619885,0.016268505842930193
cg09479134,0.01190259727399683,0.010628549883746315,0.01240271621504234,0.013629257179786225,0.013105887906847911,0.012450393582348855,0.016909432614078387,0.012887133244901764,0.014256288569030376,0.013646518860887902,0.013422394751836814,0.013230614681492576,0.012705347443304786,0.01410359391164656,0.014328296966033025,0.4874861155240745,0.6369216358810421,0.01053223397008266,0.01433803243521077,0.013310443835660804,0.009616359139856655,0.011808536176676529,0.010349754513595181,0.012921741911099703,0.014246862335302223,0.012749150669235872,0.01146327651784531,0.0145688879052933,0.011658586248596487,0.011926607833947353,0.012873973247062135,0.01426140885360664,0.011826793204463065,0.16286240423046483,0.013579599660662528,0.015613004984478528,0.016199795470013673,0.014689033880147303,0.011824160285308348,0.011474723846590996,0.014382710700653287,0.017664384480635172,0.012708602460511888,0.012295298511224148,0.018290227826059182,0.013796244856946879,0.011291380221763564,0.016757132029590067
cg24342002,0.01799674033370691,0.019131597776487205,0.014654227200769882,0.015565279977785297,0.01805373940285465,0.017397521511911977,0.020343872516785332,0.02593222942905169,0.02036580371131946,0.01878153766713111,0.019968537059405458,0.017955969378535303,0.01811715738124169,0.016957374056159605,0.020021912868743465,0.5118240452678174,0.57186936574388,0.014247387405261871,0.014469487369185218,0.017487345777126462,0.011691218371444653,0.012173551496208915,0.017094357757478546,0.015432392007838606,0.018849298372064026,0.018043436088079647,0.019223536582802448,0.028082184577570675,0.014531160187304135,0.017091494387655164,0.017418354596464482,0.014574414666510282,0.01694841595733939,0.11751367995962024,0.018679642678853286,0.018206761830598505,0.020681735373372565,0.017310201572245724,0.014440600196240445,0.015825587965847304,0.014385803700254062,0.023365750782157683,0.017660151506279868,0.01473325981744583,0.016713305579386398,0.010947795252884928,0.01624557079953078,0.01656236574605839
cg19074533,0.015069593056767146,0.01426925215374195,0.012797172088100302,0.016132521224313558,0.015849597247375318,0.019009670623904747,0.02183562002381182,0.018232807140351553,0.01819470584963322,0.017387112273144035,0.015203659573997778,0.017411473784317878,0.01906117272319551,0.015911203752197647,0.014376932784604222,0.4750748670514793,0.5422985964469684,0.010060002330401108,0.015566073683805323,0.017960118238017898,0.010175390431552361,0.009899483343466534,0.013389772493408707,0.015402751848704177,0.017555029470721146,0.01824408112603597,0.016549685558795723,0.017462586157255062,0.012931406020973419,0.018927708832997527,0.01574361193652962,0.016529130473669676,0.015239912470087479,0.10512752265712429,0.017016652481281775,0.014319830482988098,0.018423818948288245,0.01630761125026433,0.014907926519464055,0.016276040577349587,0.014981935944854604,0.018440894199109457,0.013934371422120579,0.012434187018401717,0.0228354385122693,0.012333486912281302,0.013797120431915492,0.015140793319792959
cg05785488,0.011641883895363882,0.012536041149881754,0.013284681076460683,0.02648088722995574,0.01590158210282611,0.012394848677282452,0.013586710343856886,0.016843634201701225,0.01416995608694424,0.01402568666949963,0.015731831824727056,0.01379880662453164,0.013258315655529436,0.19805543634800624,0.028969791036631432,0.04163064983315064,0.028433327892005207,0.008999426510488599,0.014132193985008331,0.01362308884060494,0.012845706908854955,0.01238564551401737,0.012197133981188534,0.012812872451808715,0.01749186184230736,0.019210238853862183,0.013238843485836366,0.01386865954848734,0.016526219265153172,0.014623999872161666,0.017299462190980042,0.018365344556102368,0.015902421636706906,0.02541983176171686,0.015172860679071974,0.013517816423088023,0.014098389477811417,0.016727161447085224,0.014403048295704967,0.0205536435563952,0.03922512190973342,0.025736786359222705,0.011888270598659273,0.014375924598716807,0.01638255666328633,0.009375038517601287,0.012743239700633612,0.01269200548399271
cg27106233,0.022690580051570097,0.021066318085253874,0.02349973153524654,0.027372052135706742,0.023199233535548147,0.027129863202305968,0.02802331464121494,0.026067902766709637,0.02178483750098321,0.02494159750816426,0.02344466427171872,0.02520999320592104,0.0221380352425101,0.3052467362384405,0.022736392976263328,0.020680420105456634,0.01571753824308091,0.023753434714710822,0.020543413670710903,0.023232286661044165,0.014947629459999978,0.016127151394488892,0.045408918046053855,0.023585592730580363,0.029595218266539478,0.031119912902789888,0.02114341456107575,0.021137693146753025,0.022289414047107763,0.01771428770719111,0.023821914281292454,0.021374418741964274,0.025321063049317603,0.026293549352361608,0.022714262375249508,0.026230647967768007,0.023025787656980126,0.02707439744796911,0.023328921830681516,0.027165277139131274,0.02685274365593442,0.019751567614522694,0.02176052729939564,0.019361709196583577,0.020776204339936835,0.018639060731026193,0.025903432935048668,0.023884991714201255
cg15125265,0.012221356059456248,0.012972082956794815,0.012802418287372271,0.015697005461086606,0.015134106113983425,0.014254217587174689,0.016269137343916218,0.014394640131071258,0.015832242185910835,0.01558931788327895,0.014078663258613603,0.015128310220885571,0.017871172558186585,0.18569394879148143,0.016164700765002652,0.01094755159269342,0.010123018479427287,0.011847151042890311,0.012983055455970083,0.01682570952050988,0.010640296733973561,0.011635675174511986,0.014678228841954783,0.014259044670311317,0.015840952173917577,0.024973607962990713,0.014365863880291964,0.01375376189556603,0.012545798586944224,0.012835702438030684,0.014833983994265974,0.012997949983572565,0.01552715959651713,0.016204273892129566,0.014691380677492991,0.014350488298146419,0.016056401462151364,0.01632169447283647,0.014958373294434743,0.015032200371492634,0.01311709068137274,0.014717129840503903,0.012262491729817084,0.014040609039003215,0.015306628803446045,0.012174903007644249,0.013689570212755263,0.014820386103124127
cg16048161,0.01767548422869765,0.018666820458233917,0.015437463654397068,0.016081271918233057,0.02059860123402515,0.025201211494707106,0.021495397426161893,0.021268312584066293,0.02084620764540099,0.05140260285338331,0.020708135138087596,0.02068275956710531,0.02041492995647158,0.6152586772433075,0.8173482886437377,0.48622805331753266,0.6580768844127158,0.014886837149939573,0.016835874237515484,0.017704087295483836,0.2656710261041919,0.18895252371288637,0.015383258373407437,0.0187077445604786,0.02141878811882092,0.019175313178914206,0.016326093319485622,0.017089250781343737,0.01517383324763419,0.015538466830368983,0.01834864723776601,0.017533924155441447,0.01827997102746124,0.020290055988230395,0.01783534317829604,0.02047634232084929,0.018881426234118117,0.0952914567001286,0.01505084538261387,0.017410252108062903,0.017594567996509974,0.01706199291827003,0.015061440340592556,0.0209345188203404,0.018277895843639192,0.014911283225037729,0.01768523021752323,0.019460893256164333
cg16322655,0.009699773326337037,0.010195293885901766,0.010144626657932728,0.010893659315055875,0.011313840036266423,0.013951921538191072,0.012904362329026005,0.012265351936472527,0.010941537626990985,0.03366259336580991,0.012177775680007276,0.011270020106846098,0.01094797637598153,0.661827718112229,0.8285974113047841,0.428728835914202,0.6736126560820896,0.007304194368024396,0.01705371349100269,0.009890742530042886,0.1630966010641785,0.2908991674409016,0.011062234103714638,0.010690962073213748,0.011838789964480961,0.013187199854861898,0.010175597601028093,0.0101517311825705,0.010558775014204935,0.011567913131508975,0.010877337784327732,0.01274803591537356,0.009814464199247284,0.009938735666140347,0.012225539038464617,0.010938930646447988,0.012071831754546358,0.16485252286056745,0.009950616207338803,0.009638255097991719,0.009268915112815454,0.009806455972537126,0.010543264680858814,0.011700073804830997,0.012079206175438792,0.008858500839646392,0.011890371934143622,0.012763962209623713
cg26751855,0.029415805564794388,0.029131306968798735,0.02072208500307686,0.024228852806640104,0.025603178717014303,0.027411053953512208,0.03359885421271126,0.035859934978219196,0.03021404917472193,0.030402155585237234,0.030514779092255542,0.027915513390007043,0.02758897813243155,0.3711089853418698,0.46137833348254365,0.021749013496711447,0.022877848259675506,0.024581262485369522,0.030809658673484334,0.034257434372127755,0.016390000508988183,0.02219662365340578,0.021019321418173753,0.027284189637468405,0.0342316415788424,0.02645667339275341,0.02527435997288224,0.029543910215746448,0.026986946575339735,0.02775721097180481,0.228736832205603,0.02991075881936483,0.029375551086115163,0.029555700443508276,0.024152971091812896,0.027376439147206087,0.03500854011687965,0.03333537790913493,0.030323351428138245,0.03405446527586271,0.029159571057435673,0.027479056276868728,0.023676128342047367,0.025309561345877096,0.02471018506997989,0.0178928617052212,0.02156288272322597,0.031170037724985042
cg02702524,0.016278582338216576,0.023078134713383415,0.01878307898276332,0.07604218739771894,0.025082201407682216,0.027733618056791292,0.022902156487502708,0.04006456710090969,0.03188187224200258,0.02217246435391338,0.02279703481860681,0.022427673485010142,0.020549497924615214,0.1141905268667264,0.40742415848694485,0.02029849639470214,0.013505904139171406,0.01858357103045292,0.021994410844252056,0.022909833950446618,0.014081853342990926,0.013220959366006165,0.0185142739951836,0.017303625902486075,0.031328642728776855,0.12427668989629286,0.02301643951633467,0.025793043452844795,0.02018713440004307,0.020426679282775303,0.021569742866609978,0.019994734323329138,0.02009067780821803,0.025058561312883396,0.019876530030763038,0.023090451389332113,0.03479127130699258,0.026285381817676232,0.0182720914841359,0.0925943454193038,0.030470353160807272,0.028324242773725382,0.015570817975278607,0.025823968059995244,0.025572439416216976,0.028916536322989673,0.018714838666359316,0.01938464066019528
cg04025728,0.01114201693315483,0.010954617981551083,0.010751689412411876,0.01134791080340971,0.012435193941263417,0.013867668923943886,0.014290414894388922,0.013054990134683328,0.01366983355550528,0.012958629878984905,0.0127571153978836,0.011776084432870218,0.013286283802426524,0.09052624848509452,0.5434642264639237,0.00977483513393601,0.01275216582463571,0.00879005434280018,0.01221857670925755,0.012541436006726563,0.010929257314322618,0.012160667846440949,0.011088060065601363,0.012892355081568677,0.013015733926276148,0.013131071594413934,0.011558902753447675,0.010694932894411738,0.01116680254503181,0.012112233687351207,0.011547395985332084,0.0136004592659345,0.011749868588149063,0.011100395888369065,0.011750132318824567,0.012914818818919212,0.014066930649826916,0.015234315557369708,0.01343409591171281,0.012095279231379565,0.011022509897120652,0.01062880464802414,0.0112202328621807,0.012839129087116194,0.012652456715772354,0.011412304427137001,0.03833727632124387,0.013922017250384527
cg00175980,0.019719134769763863,0.021513494432881794,0.01777980788648892,0.020724964936771922,0.021653680427918855,0.03833241474117675,0.1465185909583274,0.03203347430082656,0.024907008743070055,0.04919059838945415,0.022138714314578534,0.027992112762215412,0.023444743758558685,0.020870584084889846,0.02026770042548047,0.015646497527357625,0.014908714713509526,0.013972708818800791,0.021713059229431324,0.021480016823071418,0.13969149923457647,0.021597624504781136,0.019055150526792613,0.018570794553845523,0.0234861814035101,0.06419429478169161,0.034555097069547416,0.024733768515819883,0.02120345423169442,0.01989555933240749,0.4326536319328812,0.01955658532711092,0.020905822883047133,0.022040917231321164,0.019409188717077266,0.021229841174021016,0.021001674271577415,0.02374113561576245,0.02030756340076319,0.02426098628301805,0.019953012169462603,0.02161245042184329,0.025067275220419932,0.023613905866478234,0.0315658854434287,0.01582290038686481,0.07239411348019698,0.16210493677115054
cg09225537,0.0203220496575522,0.03061644110181238,0.026223037510683476,0.025076272518194706,0.03150067339900876,0.02866144618328895,0.03496590949702916,0.03379501920612717,0.031816812562732014,0.03629710553747742,0.03317565706433764,0.03223110760847301,0.028978474866329887,0.02538184380272311,0.020830577381209765,0.023679139741513536,0.02288682644257196,0.019990728526086448,0.028976622046693417,0.031221046924311664,0.02351230133747139,0.02156631515574117,0.024108895272323634,0.13627582320869583,0.029665690109527618,0.06728906995125132,0.02538715423858615,0.023834035452597425,0.030249586447904344,0.021697553189359516,0.4368915658909738,0.13585968556881442,0.05991965410157245,0.16101148671550816,0.02823024252325131,0.02652585094780885,0.025841736068642377,0.02933467692382345,0.027297229162896217,0.02824362799934388,0.025151485575367664,0.026415595252803778,0.02268366772409261,0.0235412718794986,0.027077049906324136,0.10583403527776483,0.027727177312265965,0.029610275494641545
cg21238414,0.015593573628322564,0.014614366677294363,0.016431835897904583,0.015554359527712851,0.0184133352813269,0.01653133397520149,0.021206965173440114,0.017102386749857666,0.01605924707776422,0.016153034128072934,0.018079372283460182,0.02012757443324487,0.017356761104518007,0.018880316234153077,0.034266909065377556,0.016308359945578665,0.01746626432330285,0.01376788914348648,0.04198297192999066,0.025125833475264887,0.017480099112208006,0.02079745542555628,0.015604014451653922,0.01636511582227294,0.018068147767066913,0.019173188878690805,0.01641831386860851,0.018618544341943842,0.01756113274309358,0.019342804612654873,0.4043373909087112,0.017435238764284478,0.024464090124101195,0.015643345161033897,0.019016113965210697,0.018197547569981147,0.021286874900712304,0.02873394579369388,0.015298809670240773,0.1251213761468558,0.01609873256946279,0.02189213600547621,0.01852377689936242,0.01788645291122974,0.0191765120207789,0.01831023957076477,0.0170903332594833,0.017166017493395875
cg13264662,0.018625026403791798,0.01874759807200125,0.01851884126601785,0.022810707531015637,0.023862638653987637,0.01993848608038132,0.02560127291545229,0.022662493415430304,0.021638720995519393,0.02241155485527937,0.019253159402930257,0.019545458743211532,0.018845875476094644,0.027549968966812485,0.02582926181608265,0.018071191978386462,0.017922219839689755,0.016303435534838758,0.018779329730599776,0.018782580011616458,0.018177577731849075,0.017597143719843188,0.019912853742187965,0.02328488937203585,0.023652368807632648,0.022775514303872958,0.01879834090601831,0.01689658097974436,0.02192379335894064,0.02444825838548747,0.390785482163474,0.021049438391745647,0.023776995375375736,0.02346275581585223,0.026306940818646297,0.026171924147042096,0.025393182395567128,0.023061078491447208,0.021682734240077182,0.025691468885829127,0.0227372737104435,0.019559485748192836,0.01996088420613823,0.02269106435653058,0.02189837049786619,0.01682659074386492,0.020979724222365336,0.022129626487255326
cg19326622,0.021025841572279252,0.022712841295210943,0.018700074602253827,0.02129149055826794,0.023822308232227602,0.023581133949414686,0.026626471863641855,0.027849367507618808,0.023490310893306103,0.025330700827883572,0.023046095344802963,0.02481810614396674,0.026830033857281495,0.022071152559242847,0.02298831061619315,0.013535681477219307,0.016586293936790626,0.022498735295478335,0.0220363337868724,0.023930318453504164,0.015225269920352235,0.01648733566310191,0.018742608835288572,0.0220886283918456,0.02132103856052216,0.02264643566479094,0.025170667384507937,0.025032621997164224,0.019915482204388844,0.024305247828257884,0.40188366518561414,0.022915760789140437,0.022865299512879102,0.024501332142783907,0.023157507801228352,0.023393589840818876,0.022718732094257968,0.02292149612631847,0.021733212279555977,0.022596605086041333,0.023736460855208905,0.023080741576483012,0.02336521186833375,0.026173031941699867,0.020761186113775885,0.01723154294280139,0.023125462677185116,0.02326873453843403
cg16932324,0.022747696319077755,0.024557489589597126,0.02196952418371647,0.028703311813971028,0.029322878813197516,0.026518387213064928,0.02779460281515161,0.02951180950808213,0.030244660821828726,0.03135159045578069,0.025071312705222993,0.03406565782972387,0.03166220829139688,0.024827697481350042,0.026591228805487862,0.020635886727508164,0.019489136124269044,0.020685465501272596,0.02152808767380843,0.02565075649172513,0.017909146028995505,0.017865750232139013,0.02550685688263097,0.028773138292133425,0.023360193754931584,0.0268842792332765,0.02653549604982589,0.023251766708968658,0.02651686175646898,0.02182626213560437,0.5953362460759603,0.022136903072806476,0.02367166238911105,0.02398926847780744,0.032493169568707486,0.02369409462756344,0.024977021039298896,0.023724613471396486,0.022996889508671882,0.024587497389632895,0.022211500419047982,0.025322541732213946,0.02619487731495853,0.025400681256848603,0.02749557665789393,0.018799825423807183,0.0282368587876559,0.030999330837934408
cg01349687,0.011879708951118879,0.012661435106732092,0.011815291100928535,0.012846802550564265,0.014580946629843284,0.016425303495783458,0.014537202789181218,0.014623444282322928,0.01593688365910593,0.01438067930864301,0.013834368566338453,0.013339648466363364,0.01411830430721494,0.014545218018265027,0.014138349240510639,0.009067418729751758,0.008621696274864157,0.010117344215893892,0.011539676371720289,0.011985731500372328,0.008626806831064383,0.00959948338743862,0.010624542784953603,0.013275107502774336,0.014793662692008871,0.016324735247021094,0.013758963921666872,0.011487015562274492,0.011710993869628199,0.0130690173444182,0.39208066876366154,0.013150922580562137,0.012636227969105336,0.013033540596843144,0.014684924495762029,0.013221198787710534,0.01416158276566524,0.013661689142355146,0.012530253086686193,0.013992561948661058,0.012147062749690293,0.011510747056748469,0.012311712869504872,0.012814630817046656,0.012932984978638252,0.009439580464665786,0.012741519792218438,0.012949085698537451
cg13419791,0.011956226076819461,0.010701869916896197,0.012336340639464323,0.013336764567897655,0.012611456754207094,0.015895013040159226,0.016230393345011862,0.014627734455044035,0.014044652060981617,0.013986767755374586,0.01383763205149205,0.013490291299774061,0.014169003241581919,0.014846485831310431,0.016104107459674943,0.010522538630357329,0.009732142456983678,0.011979463117324493,0.01208542516406169,0.015253509922026311,0.009450390520641398,0.010875490190754875,0.010705894026607503,0.014084949577963357,0.01506614495718407,0.013971864941949705,0.011153912900889573,0.011546120361504047,0.010928005220251048,0.012595609510267497,0.535774698999413,0.5223505724045228,0.012410460447422196,0.012182719482519134,0.014057861367685219,0.015317529024869526,0.2843576922207946,0.561605250413639,0.011918241578595853,0.0123913589383789,0.012219546419769741,0.013130652093462121,0.012159160004974318,0.012665048490409643,0.01257869078981708,0.011425567980267701,0.01265117527990324,0.01502207793127319
cg24050613,0.015954220541088426,0.018831492655104965,0.01467207293867333,0.019952582406831624,0.015947243471058917,0.022307906998522357,0.02236104239464912,0.017875612132774055,0.017009141956082004,0.017547610803207037,0.018063766185674294,0.01832335765608806,0.01749631890195122,0.02098345168560379,0.022439921612355897,0.010335650659603925,0.010508792538236594,0.013347459152728693,0.019008911246725615,0.02041632374400857,0.013550250812842921,0.011896342494345707,0.013107378567992295,0.019278343570123545,0.02171115077821664,0.017766224283419774,0.015491535883632845,0.019873734364208036,0.015298086237729342,0.021680323672553143,0.5176197892581854,0.5177532055624621,0.02582785735006753,0.019320741443651535,0.02126688065475373,0.01883847016865334,0.40994445204555274,0.5349989414037757,0.015837053354798885,0.02554007575616389,0.017786018281296098,0.023001674745485867,0.014035296078184854,0.021649717604375094,0.019198367883357003,0.009768588696109554,0.019208499448420718,0.020413605548792402
