,B,CD4T,CD8T,Granulocyte,Monocyte
cg02606627,0.9716349485054632,0.9726364562200119,0.9748020846998029,0.9736957623347752,0.9771136169588225
cg03460622,0.9783114479034917,0.9777461075923556,0.9781973154254403,0.9797948995365651,0.9803447265217169
cg24117473,0.9672713449454978,0.9714987337370282,0.976901379188787,0.9771079859520936,0.9795592086941343
cg14992000,0.9681965569336127,0.9739350086575737,0.973889231114901,0.9719534555541178,0.9725431583726064
cg04341461,0.9781338120707964,0.9783201459735215,0.9793613754615439,0.9775135462924321,0.9816917631157164
cg14801669,0.9787704570029225,0.9806636605114919,0.9812867465412672,0.9831976626472815,0.9836620923079439
cg00711596,0.9870271112612142,0.9881298181494739,0.9882291046091802,0.9799429940783765,0.9852772208319356
cg03935709,0.9874201106673467,0.987855728482395,0.9872701918954802,0.9877032557909328,0.9888753854065552
cg21193639,0.9603461758766668,0.9632365936576432,0.9632765686900864,0.9648785660406256,0.963512665998607
cg17522727,0.9770993281770971,0.979391416973403,0.9795288290669738,0.9794676511807662,0.9803369415665583
cg23600517,0.9764495559191493,0.9778629407217244,0.9777250224686777,0.9790529799485993,0.9806131405485308
cg23630758,0.9860156977489252,0.9869833926868108,0.987504755066964,0.9871162661116412,0.9878914496841299
cg05369268,0.9759499735214526,0.9766221194293896,0.9748254276612258,0.9788326821981578,0.9798267404319659
cg24684816,0.9787637641221564,0.9815070201290439,0.9814020063740907,0.9811895742999949,0.9792028488604537
cg15206062,0.9785807734298693,0.9785783511870483,0.9802351780920971,0.9762678543832466,0.9784470670666312
cg12263872,0.9673029601374192,0.9678392932998362,0.9708396087285462,0.9685149115718702,0.9696736109297602
cg04400147,0.9752356222694865,0.9771993190056206,0.9779505288506964,0.9761206701763143,0.976952106917898
cg07291802,0.976281941715601,0.9779646973249086,0.9781206649718371,0.9763280816554156,0.9770606766377411
cg02363010,0.9747579399390327,0.9761022915889465,0.9772702961377177,0.9717034855773328,0.9750638828954743
cg11988476,0.9807470434817719,0.9825071141342134,0.9823323628140015,0.9820203946931774,0.9823207488712342
cg08888410,0.9860292652422905,0.9860008722430242,0.9872147574856197,0.9868829761378034,0.9879554279366071
cg27332978,0.9842427803848387,0.9847616148497413,0.9850708050989103,0.9847109088814892,0.9861727273377114
cg24789587,0.9754706886303465,0.9764846193570588,0.9755548468099254,0.977204443751959,0.9769417628666962
cg13758347,0.9800181897007898,0.9820426353049017,0.9816129403306864,0.9818665394774799,0.9823554075043074
cg26635246,0.9651144885394171,0.9690496757276975,0.9690608467460246,0.9653687112890935,0.9689236257670737
cg09319815,0.973490164452114,0.9762799756285686,0.975779984777284,0.9735959751843283,0.9752360423415765
cg18909596,0.9751533759678229,0.9773977270681647,0.9758729683213971,0.977730839350208,0.9796584201932531
cg02087416,0.9762504705845866,0.978783561902789,0.977965046662081,0.9787946605489858,0.9791605654639441
cg12242062,0.9814529711137588,0.983040488685243,0.9830646793939336,0.9833149496475546,0.9840195416730079
cg04832268,0.9795509570797287,0.9813520365438838,0.9809966120790854,0.9812359786462209,0.9814088615874511
cg06390585,0.9754535684875495,0.9780243913519095,0.9771273185158018,0.9777230299439081,0.9796580933240496
cg11987316,0.9822157326668437,0.9839189016606259,0.9845032053669455,0.9838849613162164,0.9855545382080685
cg03775240,0.9852539201057701,0.9848280765738744,0.986394478256166,0.985324031272043,0.9858927677735154
cg17493839,0.9798039253788967,0.9816366450799825,0.9814852558589696,0.9813476580542078,0.9810788374218643
cg13906874,0.9797874732371742,0.9811147403293606,0.9807844843172397,0.9807220406373015,0.982049184257232
cg02414650,0.9865262891375776,0.9872772549107369,0.9871982767472053,0.9873027049333055,0.9881733012144828
cg07128379,0.9812098292303686,0.9826527438415708,0.9828684438914574,0.9824968567907199,0.9838947253307665
cg03680348,0.9743319401241518,0.9761763760298621,0.9764908850301565,0.9739324223013286,0.975133241400556
cg19775916,0.9773591725383922,0.9796766735356144,0.9802857692518321,0.9790504806272458,0.9795224749561422
cg24933115,0.9812687319558305,0.9838475514506839,0.9837042893630806,0.9829722061132661,0.9836915560488261
cg14419393,0.9829420892566931,0.9843390742109023,0.9844482070430095,0.982583602526222,0.9845630760931677
cg00226265,0.9812634145229936,0.9835746342324884,0.9838582668903133,0.9826836450917783,0.9836552299874363
cg16120501,0.9701526818382925,0.976021255537173,0.9727179538264057,0.9748007662597445,0.972482502749045
cg13682333,0.9789267564525381,0.9785492838806695,0.9778103305761088,0.9783949926188118,0.9802207146719911
cg24625084,0.9707270618173031,0.9784082919622267,0.9755356482843851,0.9780248117141538,0.9784840914957712
cg18684905,0.9776320568491969,0.9798317856951799,0.9794598052393756,0.979283849673623,0.980539460979813
cg11580575,0.9781043565852234,0.9809679557280935,0.9807009909285513,0.9789436883244359,0.9806721263383704
cg08379738,0.9833169413983617,0.9839772277549849,0.9842544637362535,0.9846823223871286,0.984599058676216
cg17607759,0.9828251968703342,0.9838582263825052,0.9833139493708336,0.9841637611748515,0.9852785581193299
cg01061697,0.9860477115721853,0.9866845128409423,0.9866065407956061,0.9841827759110788,0.986017344767845
cg12152420,0.9749034087447691,0.9775243621212019,0.976951960932926,0.9778889117675902,0.9780735881741494
cg10089457,0.9831255286056146,0.9837612025405162,0.9819272056730376,0.9830897231916481,0.9848451051460146
cg20560906,0.976996543623435,0.9789221945568073,0.9788998576058979,0.9779355808520123,0.9795404464271644
cg04387175,0.9799286284582819,0.9802967685863513,0.9803875416529845,0.9797834547489079,0.9807831664678426
cg00931925,0.9721151106643265,0.9732410298319107,0.9720770643662894,0.9732573493185576,0.9755598067625699
cg14154819,0.9755414496707908,0.9773342583546946,0.9760382482285772,0.9783759515869839,0.9752377251938699
cg00387107,0.984797382746824,0.9861613964315936,0.9860084567210833,0.9859067932121484,0.9869150558490133
cg24811125,0.9824034279446446,0.9834532519835807,0.9836813219915906,0.9837553276993315,0.9841335197694097
cg02131408,0.9756185450324183,0.9763585487877418,0.9752645924002225,0.9758644879091893,0.9772966213280656
cg20410537,0.984252318416108,0.9837743807056105,0.9848647091610131,0.9854263017087043,0.9857125729110772
cg05318705,0.9854077352452099,0.9843281426327583,0.9856051755889821,0.9877752556382217,0.9883266617114538
cg02787560,0.9789954728069991,0.9810998329347483,0.9805823648471863,0.9809215199223357,0.9797910152815312
cg24919753,0.9802934855224511,0.9816282026284643,0.9825327535781255,0.9802657634884484,0.9824464361780089
cg24812303,0.9741285923773884,0.9776951759634562,0.9767096828327061,0.977365068767887,0.9778665006001545
cg10786876,0.9721161389070412,0.9772339155493845,0.9729062170965458,0.9718124970735674,0.975432990441675
cg01925891,0.9757998949014433,0.9741277518687937,0.9753695621984914,0.9765569421545892,0.9789914114677538
cg07435269,0.9847125320872283,0.9852370430356748,0.985152192801318,0.9855068893557141,0.9858459586785103
cg17274072,0.9692246441574401,0.9735350003691395,0.970727707900455,0.9730542696258404,0.9720794793888725
cg11229797,0.9644772333245912,0.9679264541174063,0.9669010060548439,0.9678986710288832,0.9675191987550856
cg13596910,0.9773025139080443,0.9805628416383371,0.9796929120678826,0.9790168069760643,0.9803056180731475
cg01953429,0.9810266149202348,0.9814987283861981,0.9811504925589348,0.9827265245844937,0.98440369994307
cg01386335,0.9838239090055588,0.9842380351288015,0.9839763219867272,0.9827323978364113,0.9854169861366188
cg10245330,0.9615944866605604,0.9656809621074262,0.9663086135835484,0.9649771393815071,0.9660004762911752
cg27000496,0.9824891746573422,0.9832500446109275,0.9841533103348965,0.9835879889847717,0.9841423001402373
cg11865882,0.9858289690772107,0.9867845253580956,0.9868394294534347,0.9863541099041438,0.9861463493513182
cg02459271,0.9818062267078158,0.9821610295410407,0.9823294321730126,0.9840202083069703,0.9846182874311443
cg24519347,0.9717297566941276,0.9727178629157331,0.974204817692128,0.9714102595743263,0.9759608797109938
cg19123465,0.9807383439979135,0.9831952658302772,0.9829813126995435,0.9829829925819576,0.9840097781420912
cg24063658,0.9820629706350139,0.9832559706017039,0.9839496413381903,0.9828954243003605,0.9845368382164993
cg18919072,0.9789471128998615,0.9800417189380194,0.9795901754137137,0.9809318089842256,0.9812678744869477
cg00144817,0.9803215496094382,0.9814781670465539,0.9768922302565587,0.9815747677030808,0.9832091895655765
cg12495983,0.9751886512261414,0.9766503797545204,0.974930576108437,0.9776896939588914,0.9780270241771504
cg13153009,0.974676993359757,0.9760244594647137,0.9758925385779902,0.9742012154217707,0.9764992742194873
cg07365857,0.9840037309606401,0.9840238758649571,0.9851985624945004,0.9847490807885205,0.9864877947730335
cg08489432,0.9806373383359693,0.9810440462981205,0.9807094456626817,0.9799514225804259,0.9809840354719703
cg13294602,0.9811707439105917,0.983051503871841,0.9828529931931954,0.9833288794387297,0.9844574365974864
cg11710211,0.9870169395254711,0.9877475315555291,0.9872442625255397,0.9875896950155519,0.9880385549166373
cg00180470,0.9732387946546208,0.9859520136726,0.9854193702585156,0.9859322927345008,0.9866744829912623
cg03832227,0.9852819245882298,0.9865548967468033,0.9869738633620998,0.9864170709989233,0.9867456607341071
cg16771467,0.9822384978031461,0.9847538863825009,0.9848352705888834,0.984179073222227,0.9856897595100189
cg03426194,0.9762829708680366,0.9784685252454511,0.9792670464988503,0.9788563469630749,0.9789098061126955
cg18543993,0.9809626346190627,0.9838297186151653,0.982830299864063,0.981022988009934,0.9812666712490591
cg06651376,0.9795150772939701,0.9822997429892212,0.9820491667367689,0.9814018904539562,0.9811042179289452
cg25386676,0.9802407509745705,0.9814013267270579,0.9816618033232195,0.9822909642192377,0.9813932323143874
cg19147804,0.977510330883968,0.9806964623952128,0.9808748414189054,0.9803393137398055,0.9698497329443844
cg21112485,0.9817886848240046,0.9831680212917743,0.9835730054371891,0.9786397573331402,0.9835525739201689
cg22627940,0.9791009801863003,0.9806804094631945,0.980911916464721,0.979620200042196,0.9803103206493068
cg24359671,0.9871906513827885,0.9871129356475355,0.9876830988863523,0.9866454938790944,0.9880850302734505
cg06105987,0.9832246238224311,0.9847735081636481,0.9841014519618618,0.9837460796203192,0.9857190701519887
cg24350011,0.9765592147057568,0.9786369728370987,0.9783112592813855,0.9752612953544156,0.9758002673678644
cg10592494,0.9788973943744488,0.9792434599905845,0.9791190481288866,0.9803333223009095,0.9803029814856211
cg17969902,0.9845641898410339,0.9838604146181227,0.984826370479923,0.9832658015654646,0.9843057150384004
cg21057271,0.9703140519389202,0.9747684443249088,0.9740441196829449,0.9723983605569737,0.9720091973286168
cg17147526,0.9858776742942871,0.986991384402794,0.9868348865228833,0.9863760548790391,0.9865959524463017
cg27565794,0.986199153345206,0.9868667587618903,0.9868199551147778,0.9870542971230684,0.9873908112395223
cg25461793,0.9697818900176433,0.9757273461047667,0.9748936049230867,0.9761632241957706,0.9766820467287853
cg10809622,0.975692391180433,0.9783773861736547,0.9779133609125354,0.9737233069397773,0.9755193035684556
cg16221555,0.9746193314013379,0.9767926448106028,0.9778817632364668,0.9765114535032706,0.9780042784374862
cg20961939,0.9865605645503871,0.9860932976622637,0.9863722298808469,0.9861105844414245,0.9883550397943803
cg13292542,0.9822472448836793,0.9838208814478012,0.9839271785524313,0.9838507544644315,0.984158951182058
cg07416315,0.9787607058816967,0.9793904124332492,0.9790388579151135,0.9774429490423813,0.9803545561202297
cg15479073,0.9788764335991129,0.9799038062291305,0.9786914388659275,0.9809899496326884,0.980532473957239
cg04618897,0.9796627460738279,0.981205779050227,0.979583623067746,0.9786859794695798,0.9822095451755966
cg26982271,0.9841697960878805,0.9795887056767454,0.9827244077103551,0.9802746942344067,0.9834284580679012
cg22608492,0.9731064537326707,0.9767734143078772,0.9766346213626548,0.976759500505935,0.9797434069010322
cg01389088,0.9652511013283186,0.9706871145999887,0.9703388235977849,0.9702576369412654,0.96994217626125
cg18359321,0.9632562788638763,0.9681332044530375,0.9629694742170661,0.9691850807031994,0.9670597749096285
cg16663419,0.972167373178874,0.9737760671620268,0.975233120395789,0.9752267201670853,0.9739527139759163
cg06479057,0.9752933847804038,0.97369603450939,0.9728098944965591,0.9742885691198968,0.9776313632157384
cg19215678,0.9860798120529676,0.9872345709380406,0.9870742430287883,0.9869331703881535,0.9871736727006909
cg07444898,0.9827644550777223,0.9839034155525354,0.9839358314539793,0.984250332390911,0.9848376052529282
cg05728337,0.9672138150593381,0.9719271648003704,0.9699533512198701,0.9713731300706107,0.9689311558868556
cg16123421,0.9631273189197643,0.9731096997096307,0.9717702059889975,0.9731552072641411,0.9687471830176057
cg03784994,0.9764653995614901,0.9790734018849152,0.9787937765629063,0.9786550403972596,0.9791940214117745
cg02723533,0.9870097768534165,0.9876245174118177,0.9877807106318028,0.9874877170564788,0.9886318081474778
cg02383651,0.9802209509438428,0.9810458036007493,0.9801079816524528,0.9791780734571036,0.9806308374366799
cg21310731,0.9857887726206517,0.9867855770571988,0.9865609508478654,0.9861045798530458,0.9871403578883072
cg27436259,0.976025066485992,0.9786533811882642,0.9785653041952525,0.9778464858329736,0.9800629990781217
cg27009550,0.9757816135477261,0.9780017705900773,0.9776330669144,0.9773819476871114,0.977375040463418
cg20078054,0.9879319006075888,0.9884481915179955,0.9883895330258623,0.9881857616249602,0.9890776706304617
cg03576530,0.9844708317982134,0.9852608541338604,0.9859881751250776,0.985360224426939,0.9861606782563367
cg25937114,0.9833459623589319,0.9836113209307337,0.9842544687726704,0.9829371640665431,0.983434406673829
cg10196650,0.9716703905503966,0.9749749120372574,0.9734845700560718,0.9777671152904455,0.9796344856709333
cg12554051,0.9818274911637878,0.9827427594788137,0.9827553230965594,0.9832461677805509,0.9835898967239393
cg20231444,0.9694525188317068,0.9716232720590524,0.9726482196688185,0.9725185452956991,0.9728484950580458
cg02537268,0.9832731760574083,0.9846223879141018,0.9826265754925317,0.9845510892011214,0.986003101576282
cg00628919,0.9659112298348717,0.9739868539365251,0.9686298593083713,0.9761876751992934,0.9768639503367107
cg10002850,0.976315480114917,0.9773524652720086,0.9771917194092126,0.9760627827384346,0.9747941428506992
cg04710198,0.9722164364981013,0.977338581356439,0.9764513187898237,0.9740381570949144,0.9773858091560064
cg10858196,0.9781330179159945,0.9795674097182697,0.9792551579809982,0.9788149721407154,0.9809803423560303
cg16401490,0.9830083459370557,0.9819995301473773,0.9823232234102948,0.9831955863223806,0.9840313909520654
cg06740354,0.9844925375842387,0.9852915858339325,0.9846872330724266,0.9843643208906102,0.9851480612975251
cg20325921,0.9826498683291506,0.9843197469942409,0.9842777241381077,0.9834029308567015,0.9854294313116031
cg22118112,0.9798233539815244,0.9817914964439634,0.9825938299263678,0.9817528565277928,0.9828950729289405
cg03117053,0.9862431179980603,0.9859755115344627,0.9838654520394139,0.9877982614757059,0.9885089870506661
cg27396760,0.9764486572198303,0.9770773127743142,0.9775122494918991,0.9785990060436823,0.9785198984273471
cg25150846,0.9761449730327547,0.9786703943958821,0.9786364725994383,0.9789813658752842,0.9803142946777884
cg00542041,0.9809582952607726,0.9824121973113094,0.9828034873851458,0.9823900126633556,0.9830650935508681
cg15623111,0.9781724024111258,0.9794560702919995,0.9798652596732617,0.9794000178698177,0.9799985984415925
cg09539239,0.9718107349847902,0.973551646222212,0.9754413331757299,0.9745565199645344,0.9750969193221903
cg05346688,0.9756193071568523,0.9796913327261595,0.9795480994338995,0.9796908701555499,0.9792438289191953
cg23022656,0.9772821422967573,0.9787839818281288,0.977728451719533,0.9752561881728202,0.9777551727993627
cg13398268,0.9746200640879614,0.976634259526694,0.9763791050937227,0.9768974266769016,0.9772808770861368
cg09787554,0.9862714809082052,0.986835393335244,0.987147944364079,0.9874014871086264,0.987998164450638
cg25002056,0.9699709602465031,0.9737791071620172,0.9743517341538169,0.9738528374489945,0.9738981175897787
cg16841189,0.9806701419901795,0.9816827203925669,0.9801309890495039,0.9829679259380762,0.9816955793863464
cg22519233,0.9756571343129393,0.983219175657777,0.9820341728122782,0.9834390269987165,0.984818762027741
cg26789038,0.9660561070789713,0.9704577393652052,0.9695369528636231,0.9713012579796638,0.9694080304846874
cg02583740,0.9761579813293672,0.9761253819449286,0.976111895326636,0.975981708334808,0.9775042770255684
cg27647370,0.9819694301002949,0.983348261727273,0.9834504034712088,0.9768509360688065,0.9786570815408974
cg04510807,0.983599266975341,0.9839619128416662,0.984700189697311,0.9839423292704887,0.9847251674047506
cg00438222,0.9759573637179889,0.9768564025258634,0.975057274394218,0.9791434802553882,0.9783988038470043
cg11755819,0.9883434679210613,0.9889428176269163,0.9893715189835867,0.9890576501069557,0.989710480261217
cg01365452,0.9714635283461689,0.974951680977643,0.9748265734234046,0.9723742428152237,0.972709656075191
cg20134541,0.97451342595181,0.9784867277827444,0.9774118346649937,0.977727756069236,0.9799971069493266
cg02527886,0.9831723557383272,0.9844320266298273,0.9845010073998127,0.9848365689817944,0.9857038123013426
cg24502224,0.9730332736027006,0.9769266734066003,0.9769135298600106,0.9767333957130513,0.9764497597342248
cg08432383,0.9684192269102744,0.9702079617479592,0.9696334560154906,0.9702955626060975,0.9711331767599027
cg07008701,0.9777320187829741,0.9788503388397806,0.9773544833738258,0.9829730138519268,0.9822750003627895
cg20427090,0.9826296682779982,0.9837714650073499,0.9833696223178171,0.9839449918194146,0.9832074072941701
cg07551314,0.9820916663409864,0.9825828984513729,0.9834376078979953,0.9831560568252841,0.9843734539326592
cg05641123,0.9811625888772244,0.9827128862265705,0.9826441723954343,0.982605675630901,0.9838386179697853
cg12044293,0.9849646609781656,0.9854896459445674,0.9853117830375826,0.9851413513189246,0.9858572645604031
cg06480238,0.9856485664066985,0.986812672426266,0.9868216323321505,0.9865339271304979,0.9868872929442516
cg13513411,0.9731259835945038,0.9745100598706404,0.9749343602192998,0.9753883741897644,0.9765089482988637
cg09782726,0.9789415021256944,0.9804765292594926,0.9813204684935889,0.9806155599824705,0.9813085411170731
cg03234775,0.9753248755567678,0.97622520556955,0.9736190284201374,0.9783605608139853,0.9788286950444108
cg00501869,0.9746138661407237,0.9764903771633818,0.9756702374533003,0.9760092672297965,0.9762678888113638
cg05572417,0.9753548129201369,0.9773915630584923,0.9753847728928038,0.9794603558972776,0.9810180550336993
cg18024037,0.9839477984009021,0.9847459046790586,0.9843208861915917,0.9841714348372087,0.9846703782172058
cg19554454,0.9756452197039618,0.9786564404927987,0.9787110273023155,0.9766662409843389,0.9789438494689667
cg27255454,0.9774407327833782,0.9803430977765878,0.9805450890132732,0.9789189856640609,0.9804805766194483
cg26338030,0.9829991833626133,0.9836162261453257,0.9845053800694076,0.9834470792565216,0.9841120038689013
cg15063695,0.9751747177658067,0.9782253781221425,0.9779089576301431,0.9780914703872557,0.9774963927567086
cg19279080,0.9671457587727247,0.9726256621161383,0.9710539902240379,0.9703673330668314,0.9673314489157975
cg00132509,0.9674842550830307,0.9715597577592728,0.9703450290192281,0.972636937868672,0.971858371197322
cg11567723,0.9743891967431192,0.9762561653984155,0.9763185289883344,0.9772046205565103,0.9739782057147844
cg25770702,0.9855521795368417,0.9863312077367377,0.9867782880999093,0.9860002212960578,0.9873488330254359
cg04643653,0.9807118890424311,0.9831135754855834,0.9829266670800774,0.983216777727337,0.9835088649264112
cg02261780,0.9809169421921335,0.9842637785391589,0.9826203195305718,0.9830644016228398,0.9842306759424396
cg27602981,0.9646486353491148,0.9723302530183673,0.9632579854263144,0.9683033336676162,0.9706467009278805
cg00500167,0.9819486901505995,0.9825461696591684,0.9827599319815493,0.9827627791762558,0.9831284318441548
cg25729401,0.9647573963847985,0.9666316460147367,0.964379295925433,0.9672070646970198,0.9680729677988503
cg12195230,0.980415185569826,0.9825140102761097,0.9822226107215569,0.9831347587805731,0.981498066470638
cg11122301,0.9708798244651918,0.9713455610775806,0.9718379161582259,0.9705480716806669,0.9736822003753719
cg00341885,0.9821934573128585,0.9838072513654709,0.9835316356984063,0.9828315262461376,0.9842995011369409
cg09800974,0.9790274485805759,0.9813063526066681,0.9807790484038217,0.9807646989884591,0.9813240909848194
cg11265433,0.9728125053837272,0.9773290760768,0.9757789145204387,0.9742305863948031,0.9780667975383311
cg17827583,0.9815779752522237,0.9832639463298821,0.9830326113245391,0.983861075090477,0.9838421383016593
cg19426572,0.9623708439192005,0.9695785290514854,0.9683499909901104,0.9696920619459254,0.9705209072502418
cg08494133,0.9776832886596256,0.9798676707458661,0.978961421252959,0.9796751914062497,0.9800805259864506
cg19396363,0.970199941829171,0.9724387932770512,0.9733226464164967,0.9721416297515024,0.9723812846492665
cg00124836,0.9722640966999254,0.9738494617633673,0.9742614752633483,0.9734143026529,0.9746480842745873
cg02595770,0.9789770008296826,0.9806946914614746,0.980378174950041,0.9803242749384061,0.9810998159543438
cg20033401,0.9747045653280503,0.9765411815219347,0.9750373269948552,0.9784015013324918,0.9785384986810216
cg05881416,0.9705112582641802,0.9734660847123171,0.974086793050805,0.9727109181241221,0.9751444225300318
cg10503298,0.9790949916874245,0.9799383992767202,0.9804447226912243,0.9814600361859949,0.981360856985957
cg01133655,0.9754947397318066,0.9742609960530567,0.9679536119372253,0.9712524878610328,0.9728546229727322
cg12405087,0.9707265941821561,0.9707822817774013,0.9664084257974209,0.9707426048745175,0.9725892481510282
cg20910408,0.9814196604528327,0.9822979763735766,0.9825353813685053,0.9825894550906202,0.9837258745841233
cg25166006,0.981704162130271,0.983343648484018,0.9840440617868383,0.9816217136184496,0.983172090021489
cg14655360,0.9753497177435679,0.9787990896513684,0.9776164890416691,0.9754671500261606,0.9762442869376607
cg14916228,0.9746878776677856,0.9768147008076296,0.9762473988400859,0.9777170104175753,0.9774927142705446
cg26239816,0.9752380784204329,0.9758121138764018,0.9759715831791398,0.9769373413694761,0.9773020877016554
cg16860971,0.9712631902551955,0.9806897756890471,0.9811366360822618,0.9683685285921514,0.9725275577903592
cg25219318,0.9784817273008608,0.9801723357795896,0.9797097015449021,0.9820587631807906,0.9837424665637329
cg16699022,0.9726513008048981,0.9764116138029454,0.9759304328354234,0.9756674537155429,0.97666970923613
cg14114284,0.9808896335574291,0.9817573752123083,0.9818157447333233,0.9817184868338449,0.9831045255335581
cg01852063,0.9782869642264661,0.9790882579972716,0.9802061374154741,0.9783071865241629,0.9835747629736027
cg22131217,0.9785080209130493,0.9789730635367583,0.9796762642717898,0.9799282442707112,0.9801944327362625
cg13793510,0.9777799264890137,0.9777288238246211,0.9785577601832705,0.9772005773355129,0.9790918720807972
cg01453157,0.9762658573031227,0.9777783384478606,0.9785610940378383,0.9777952927398649,0.978810879443494
cg19628225,0.9791641623866301,0.9807133866132565,0.9803362991434055,0.9805667252828373,0.9808857078165071
cg06459454,0.9804743827795024,0.9818626847767133,0.9825935897392873,0.9814436193443036,0.9831621676786942
cg05360371,0.9897559625887437,0.9903209869623693,0.9902480038550104,0.9880324119002613,0.9906950597213081
cg03567028,0.9853553446576546,0.987850357621493,0.9879597716960263,0.9864486916837679,0.9886567270434161
cg25090472,0.9629093389641766,0.9692051136469925,0.9655826161302281,0.9682791874397704,0.964842841973408
cg10062109,0.9812857555461674,0.9787735033067528,0.9807534563289642,0.9794784113884332,0.9815939947227147
cg11211563,0.9844969534009805,0.9857610315919256,0.9858918526709358,0.9853704611895397,0.9865077924726923
cg19924719,0.9865729633702458,0.9873235631041337,0.9875655896089246,0.9872831339978599,0.9873611213111164
cg20817752,0.9838552201431606,0.984936170371318,0.9847287520442215,0.9850401792503459,0.985606653385464
cg13298451,0.9699961148100708,0.9758907688720679,0.9755433987209977,0.9743768834027781,0.9731376268686335
cg21880624,0.9825274957082569,0.9840562010937732,0.9838710799105597,0.9835918427965294,0.9845524435930073
cg10444528,0.9851164519621584,0.985043764294025,0.9847551089426869,0.9857539905264494,0.9876611922792226
cg06482904,0.9884670241014177,0.9885751304491813,0.9888963021910918,0.9888075892174377,0.989454467923318
cg14139875,0.9715700375699781,0.9725909759772806,0.9709480033877268,0.9730921948026147,0.974407968376916
cg09856153,0.9821812955870015,0.9829593074354973,0.9826386476647099,0.9834167916430454,0.983987861004624
cg00630237,0.9842975622214368,0.9851731705178074,0.9678533551495151,0.9850784877420198,0.9868843356266236
cg21158981,0.9692347330904323,0.9750705143693787,0.9734995642895751,0.9742825497940829,0.9705225204064994
cg09943550,0.9814986580744877,0.9828278774643723,0.9828580824749219,0.9828207668632917,0.9834666379638477
cg05050072,0.9627126818758166,0.9689786644900424,0.9694343708085381,0.9703262345318361,0.9692147639218737
cg00489988,0.9859857402289565,0.9867384798235752,0.9868256807222505,0.9867471339579936,0.9870747740854185
cg23168555,0.9810454680997743,0.9823487972401501,0.9824849230655162,0.9832497533940986,0.9833110942072605
cg00013993,0.9855246349260135,0.9858695122223992,0.9864006229923692,0.9861409568627534,0.9871043009102708
cg18273408,0.9719199804936688,0.9734356437359943,0.9735242440538722,0.974687612803269,0.9731534586895385
cg24465224,0.9712671329672549,0.974953600797863,0.9719610684249913,0.9778501046730989,0.9783469867968861
cg18065174,0.9787976386151669,0.9763147158988261,0.973694130914358,0.9682000653993823,0.9732378090343036
cg15187223,0.9749788328197413,0.9745594545523021,0.9749078211132868,0.9743765477430879,0.9741412795254668
cg26723185,0.9825074500976854,0.9837272138880228,0.9838990699654613,0.9835088975332854,0.9840780940298236
cg20282303,0.9672862363384584,0.9709882364724896,0.9692952477706941,0.972433212326796,0.968944055973415
cg06900650,0.9875799439037773,0.9881665736470244,0.9882074325376802,0.9873961447002657,0.9886207482135694
cg09473364,0.9703444993969607,0.974707784893589,0.9744377571990943,0.9742847442455979,0.9752714023994145
cg04662649,0.9709139853715472,0.9792912564474449,0.9796639678371717,0.9765145323269636,0.9803684569841477
cg16577724,0.9665414959833546,0.9691980342447251,0.9658973732393562,0.969510582219497,0.9634371557787098
cg07452728,0.9732500023431168,0.9748632947884351,0.9759427092179187,0.97636570959456,0.9779455189196272
cg06876404,0.9816700198280628,0.9832716898557993,0.9837418107504918,0.9826887682035851,0.9845785918339204
cg18383603,0.9759136520463196,0.9757354259272072,0.9740791513956273,0.9760122823093006,0.9804686291093123
cg27196659,0.9820374133028821,0.9821895074136991,0.9828847997619707,0.9757826666301993,0.9796460666674734
cg09778357,0.9734352653911762,0.9789962992468241,0.9791799614957984,0.9758216729013893,0.9792490267537611
cg07299736,0.9839810937222341,0.9841754949214742,0.9828572614794701,0.9847590639427697,0.9859583753862357
cg16521032,0.9754861048273845,0.9779834555770546,0.9744542842516573,0.9836829094069712,0.9838848028251624
cg17867823,0.9761445248026546,0.9762834830054802,0.9771560959050385,0.9772361929488326,0.9787419169132813
cg12296552,0.9793284830163377,0.9808658755284715,0.9793720821885131,0.9823852481322896,0.9829486013430547
cg00648582,0.976856540250333,0.9788055156958996,0.978964757503664,0.9758887260725043,0.979636559921756
cg05218653,0.9822946371463601,0.9839845829143528,0.9834222898294335,0.9849694032048518,0.9854525032457717
cg15558634,0.9803710165320133,0.9825788193585442,0.9821619292223953,0.9818543233658613,0.9827964709216744
cg13798431,0.9772623988434157,0.9780822149763573,0.9781921800925979,0.9786598056394799,0.979822945620384
cg09720205,0.9772374566466925,0.980462002853187,0.9809123604063664,0.9788151258322954,0.9794220332216673
cg11617144,0.986805937093262,0.9875205717225678,0.9882193659277052,0.987829902949082,0.9884320850098547
cg13818127,0.9861082211299628,0.9865014058915167,0.9862267861048332,0.9862962548362425,0.9870149560767698
cg02956460,0.975806632134118,0.976243517900768,0.9758890333256878,0.9779930702923553,0.9785128882545263
cg15188808,0.9855223974448278,0.9861816934252393,0.9862103468549063,0.9866288591802566,0.986211198535801
cg21299491,0.9747567909609831,0.9777254380321688,0.9769727040024361,0.9771677712233966,0.9780054217505011
cg10257693,0.97875311738329,0.9787242267730382,0.9791395791106507,0.9799744605362398,0.9815501206464221
cg13200664,0.9819171568846817,0.9807809787560199,0.9804961861484637,0.9823129886135187,0.9797431762161298
cg25644252,0.9667234091148478,0.969098415388023,0.9678115703045106,0.9690621336982786,0.9693461753255269
